id	model.x	model.y	lemma	pos	genre	broadGenre.x	marisense	mbroad	mari3	mari2	sensekey	wnsense	wnbroad	wn3	wn2	text	newPos	newBroadGenre	cues	cuesWithWeight	meanWeight	weightedCuesRatio	weightedCW	wf	broadGenre.y
country/NN/br-a05/1184	-0.0129415854265326	0.00628723795673398	country	NN	press_reportage	press	B4	B	B14	B	Z	Z	Z	Z	Z	 Sheraton-Biltmore Hotel that about half of the people in the <font color=green>country</font>  want the`` welfare'' type of government and the other half	NN	informative	4	4	0.88	1	6	country	others
country/NN/br-a06/106	0.185884157693454	-0.0450918915093783	country	NN	press_reportage	press	A	A	A	A	Z	Z	Z	Z	Z	 Westfield Young Democratic Club cocktail party at the Scotch Plains <font color=green>Country</font>  Club. It was greeted with a chorus of boos by	NNP	informative	4	3	2.35	0.75	5	Country	others
country/NN/br-a08/443	0.0109939690056221	-0.00237376632074447	country	NN	press_reportage	press	B4	B	B14	B	Z	Z	Z	Z	Z	 the National Archives building where hundreds of thousands of this <font color=green>country</font>  's most valuable records are kept. Also the department of	NN	informative	2	2	1.29	1	8	country	others
country/NN/br-a10/460	-0.00970865058983808	-0.0143321236074739	country	NN	press_reportage	press	B3	B	B23	B	Z	Z	Z	Z	Z	 primary products which may involve the total income of one <font color=green>country</font> . The Portland school board was asked Monday to take a	NN	informative	3	3	0.94	1	9	country	others
country/NN/br-a18/1123	0.11067756821188	-0.0117608999599321	country	NN	press_reportage	press	A	A	A	A	Z	Z	Z	Z	Z	 exhibit and sale of paintings and sculpture at the Philmont <font color=green>Country</font>  Club on April 8 and 9. A preview party for	NNP	informative	2	2	2.32	1	6	Country	others
country/NN/br-a18/734	0.0304023561338909	-0.0332948490024521	country	NN	press_reportage	press	A	A	A	A	Z	Z	Z	Z	Z	 contributions may be made there will be facilities at Philmont <font color=green>Country</font>  Club for those who would like to bring the bundles	NNP	informative	2	2	1.2	1	7	Country	others
country/NN/br-a26/490	0.0337354949947485	0.00477532445563859	country	NN	press_reportage	press	B1	B	B14	B	Z	Z	Z	Z	Z	 price would be quoted regularly in newspapers all over the <font color=green>country</font> . He was also pleased with the wide distribution because he	NN	informative	5	5	1.28	1	12	country	others
country/NN/br-a27/436	-0.031442841020795	0.117634443394914	country	NN	press_reportage	press	B2	B	B23	B	Z	Z	Z	Z	Z	 the steel strike. Draper declared,`` As I see it, this <font color=green>country</font>  has never faced such great dangers as threaten us today	NN	informative	4	3	0.91	0.75	9	country	others
country/NN/br-a28/645	-0.00247883236249522	0.00442976234237312	country	NN	press_reportage	press	B3	B	B23	B	Z	Z	Z	Z	Z	 the rural recovery are being felt almost immediately by the <font color=green>country</font>  's farm equipment manufacturers. For example, farm equipment shipments of	NN	informative	3	4	1.16	1.33	12	country	others
country/NN/br-a29/2109	0.131710087012895	-0.0629999194881781	country	NN	press_reportage	press	A	A	A	A	Z	Z	Z	Z	Z	 The get-together Friday night will be a banquet at the <font color=green>country</font>  club patio and pool, and an orchestra will play for	NN	informative	4	2	1.02	0.5	7	country	others
country/NN/br-a30/380	0.108958768933639	-0.0235654783168623	country	NN	press_reportage	press	A	A	A	A	Z	Z	Z	Z	Z	 A. Swim celebrated his 75 th birthday at the Wilshire <font color=green>Country</font>  Club, guests came by chartered plane from all over the	NNP	informative	4	3	2.12	0.75	8	Country	others
country/NN/br-a30/392	0.0992553600407153	-0.010414786986759	country	NN	press_reportage	press	B1	B	B14	B	Z	Z	Z	Z	Z	 Club, guests came by chartered plane from all over the <font color=green>country</font> . A flight originating in Florida picked up guests on the	NN	informative	4	3	1.94	0.75	8	country	others
country/NN/br-a32/320	0.0522890042276368	0.0718464284261104	country	NN	press_reportage	press	B3	B	B23	B	Z	Z	Z	Z	Z	 today as it ever was; that its presentation in this <font color=green>country</font>  is part of a capitalist plot to boobify the American	NN	informative	4	2	1.08	0.5	9	country	others
country/NN/br-a41/1107	0.0185513649793107	-0.0696838547507125	country	NN	press_reportage	press	B	B	B14	B	Z	Z	Z	Z	Z	 those Congolese( among them Joseph Kasavubu) who favored splitting the <font color=green>country</font>  into small independent states, Balkanizing it. Second, there were those	NN	informative	2	2	1.39	1	6	country	others
country/NN/br-a41/1455	-0.127393662508342	-0.130965602677728	country	NN	press_reportage	press	B1	B	B14	B	Z	Z	Z	Z	Z	 the thousands of Belgian civilians who had remained in the <font color=green>country</font> . The Belgian government decided to act, and on July 10	NN	informative	2	0	1.8	0	5	country	others
country/NN/br-a41/1497	0.0808121503951782	0.0449455694646836	country	NN	press_reportage	press	B	B	B14	B	Z	Z	Z	Z	Z	 Moise Tshombe, announced that his province had seceded from the <font color=green>country</font> . Confusion became chaos; each succeeding day brought new acts of	NN	informative	2	2	1.35	1	9	country	others
country/NN/br-a44/2146	-0.00394305810684167	0.00397906108000927	country	NN	press_reportage	press	B1	B	B14	B	Z	Z	Z	Z	Z	 condition. There are, for example, approximately 25000000 people in this <font color=green>country</font>  with no public library service and about 50000000 with inadequate	NN	informative	5	4	1.31	0.8	10	country	others
country/NN/br-a44/235	-0.00753572481129361	0.000667779333963464	country	NN	press_reportage	press	B1	B	B14	B	Z	Z	Z	Z	Z	 to supplement their annual funds. In some parts of the <font color=green>country</font> , however, a co-operative movement has begun to grow, under the	NN	informative	2	1	1.32	0.5	7	country	others
country/NN/br-b02/2021	0.106741129424389	0.0442271177929416	country	NN	press_editorial	press	B	B	B14	B	Z	Z	Z	Z	Z	 in the fighting- this last big effort to seal that <font color=green>country</font>  from the cold war had to be made. The world	NN	informative	3	1	1.43	0.33	7	country	others
