id	model.x	model.y	lemma	pos	genre	broadGenre.x	marisense	mbroad	mari3	mari2	sensekey	wnsense	wnbroad	wn3	wn2	text	newPos	newBroadGenre	cues	cuesWithWeight	meanWeight	weightedCuesRatio	weightedCW	wf	broadGenre.y
church/NN/br-a01/2073	-0.0972521287552096	0.364509236614394	church	NN	press_reportage	press	E	E	DE	CDE	church%1:04:00::	E	E	DE	CDE	 said.`` Being at the polls was just like being at <font color=green>church</font> . I did n't smell a drop of liquor, and we	NN	informative	1	0	2.67	0	1	church	others
church/NN/br-a07/1303	-0.267103707805825	-0.244329632280913	church	NN	press_reportage	press	A	A	AB	AB	Z	Z	Z	Z	Z	 Africa, the Middle East and Latin America. Interviews with several <font color=green>church</font>  leaders have disclosed that this development has raised the question	NN	informative	3	0	2.92	0	1	church	others
church/NN/br-a07/1325	0.0321233493519652	0.192765555230422	church	NN	press_reportage	press	A	A	AB	AB	Z	Z	Z	Z	Z	 the Peace Corps will be able to prevent confusion for <font color=green>church</font>  and state over methods, means and goals. There are a	NN	informative	4	1	2.59	0.25	1	church	others
church/NN/br-a07/1487	0.145377932841302	-0.354733086128857	church	NN	press_reportage	press	A	A	AB	AB	Z	Z	Z	Z	Z	 projects and still preserve the constitutional requirement on separation of <font color=green>church</font>  and state? R. Sargent Shriver Jr., director of the corps	NN	informative	4	0	2.58	0	1	church	others
church/NN/br-a10/1769	-0.323635465159573	-0.197677765044862	church	NN	press_reportage	press	A	A	AB	AB	Z	Z	Z	Z	Z	 more than 100 million have no vital touch with the <font color=green>church</font>  or religious life'', he told delegates Friday. Talking of the	NN	informative	3	0	2.87	0	1	church	others
church/NN/br-a10/1940	0.0321233493519652	0.192765555230422	church	NN	press_reportage	press	A	A	AB	AB	Z	Z	Z	Z	Z	 this would necessitate some changes in methods, he said.`` The <font color=green>church</font>  's ability to change her methods is going to determine	NN	informative	1	0	2.59	0	2	church	others
church/NN/br-a16/453	-0.279730806631407	-0.0471486598113038	church	NN	press_reportage	press	D	D	DE	CDE	Z	Z	Z	Z	Z	 a small one at noon tomorrow in St. Bernadine 's <font color=green>church</font> , Forest Park. A small reception will follow in the Oak	NN	informative	4	2	2.94	0.5	2	church	others
church/NN/br-a17/1636	-0.220797416015661	-0.0833863119901212	church	NN	press_reportage	press	D	D	DE	CDE	Z	Z	Z	Z	Z	 Gay, who were married Saturday at the Munger Place Methodist <font color=green>Church</font> . Parents of the bride are Mr. and Mrs. Ferris M.	NNP	informative	4	2	2.74	0.5	2	Church	others
church/NN/br-a17/1770	-0.384158332818425	-0.190722071559849	church	NN	press_reportage	press	D	D	DE	CDE	Z	Z	Z	Z	Z	 College of Technology, in the chapel of the First Presbyterian <font color=green>Church</font>  of Houston. The bride, daughter of Rhodes Semmes Baker Jr.	NNP	informative	2	0	2.82	0	1	Church	others
church/NN/br-a17/2228	-0.151006626397159	0.0102940050097379	church	NN	press_reportage	press	D	D	DE	CDE	Z	Z	Z	Z	Z	 Burgher Jr. seated guests. A reception was held at the <font color=green>church</font> . The First Christian Church of Pampa was the setting for	NN	informative	5	2	3.31	0.4	5	church	others
church/NN/br-a17/2233	-0.157241363771269	0.0142776893332375	church	NN	press_reportage	press	D	D	DE	CDE	Z	Z	Z	Z	Z	 A reception was held at the church. The First Christian <font color=green>Church</font>  of Pampa was the setting for the wedding last Sunday	NNP	informative	4	0	3.51	0	3	Church	others
church/NN/br-a21/677	-0.187148387179614	0.162665386878185	church	NN	press_reportage	press	D	D	DE	CDE	Z	Z	Z	Z	Z	 for 10 a. m. tomorrow in St. Anne 's Catholic <font color=green>Church</font> , 31978 Mound, in Warren. The mother and daughter, who will	NNP	informative	4	0	3.59	0	2	Church	others
church/NN/br-a22/1206	-0.447570725743354	-0.218440869390149	church	NN	press_reportage	press	B	B	AB	AB	Z	Z	Z	Z	Z	 World War 1,. He was a member of the Baptist <font color=green>church</font> . Survivors include two brothers, C. E. Killingsworth, Atlanta, and John	NN	informative	2	0	2.99	0	1	church	others
church/NN/br-a22/1283	-0.300008261057668	-0.151964418905814	church	NN	press_reportage	press	C	C	C	CDE	Z	Z	Z	Z	Z	 painter. He was a member of the Oakland City Methodist <font color=green>Church</font>  and a native of Atlanta. Funeral services will be at	NNP	informative	2	0	3.14	0	2	Church	others
church/NN/br-a22/307	-0.181582909900168	0.0458423330801847	church	NN	press_reportage	press	B	B	AB	AB	Z	Z	Z	Z	Z	 challenged by the state. Emory is affiliated with the Methodist <font color=green>Church</font> . Some church leaders, both clerical and lay, have criticized the	NNP	informative	4	0	3.47	0	1	Church	others
church/NN/br-a31/1395	-0.243390428951479	-0.109785291410408	church	NN	press_reportage	press	D	D	DE	CDE	Z	Z	Z	Z	Z	 from 4 to 8 p. m. Sunday at First Presbyterian <font color=green>Church</font> . At that time the second half of the Christian Youth	NNP	informative	5	0	3.17	0	1	Church	others
church/NN/br-a31/1842	-0.277058775353424	-0.0763991552510513	church	NN	press_reportage	press	D	D	DE	CDE	Z	Z	Z	Z	Z	 planned for 10: 50 a. m. Sunday at First Christian <font color=green>Church</font> . It will be the second time the assistant manager of	NNP	informative	3	0	3.29	0	2	Church	others
church/NN/br-a31/2087	-0.243390428951479	-0.109785291410408	church	NN	press_reportage	press	D	D	DE	CDE	Z	Z	Z	Z	Z	 Family'' at 7: 30 p. m. Sunday at Christ Lutheran <font color=green>Church</font> . Mr. and Mrs. George Treadwell will be honored at a	NNP	informative	3	0	3.17	0	1	Church	others
church/NN/br-a31/2112	-0.141551857281984	0.0150119867335188	church	NN	press_reportage	press	D	D	DE	CDE	Z	Z	Z	Z	Z	 and program at 6 p. m. Sunday at Trinity Methodist <font color=green>Church</font> . He is the sexton of the church. A family worship	NNP	informative	3	0	3.32	0	2	Church	others
church/NN/br-a31/2120	-0.146844876344569	0.0474130645692176	church	NN	press_reportage	press	D	D	DE	CDE	Z	Z	Z	Z	Z	 at Trinity Methodist Church. He is the sexton of the <font color=green>church</font> . A family worship service will follow the program at 7	NN	informative	4	0	3.5	0	2	church	others
church/NN/br-a31/2212	-0.413529456367438	0.145911040015808	church	NN	press_reportage	press	C	C	C	CDE	Z	Z	Z	Z	Z	 participate. To start the week of special programs at the <font color=green>church</font> , the Rev. John D. Henderson will preach on`` A Successful	NN	informative	4	1	2.87	0.25	1	church	others
church/NN/br-b08/1866	-0.172729225647347	0.0283432768087161	church	NN	press_editorial	press	D	D	DE	CDE	Z	Z	Z	Z	Z	 wrote after almost a decade of service to this majestic <font color=green>church</font> .`` Such a church needs vigor and vitality in its rector	NN	informative	2	0	3.46	0	2	church	others
church/NN/br-b08/1871	-0.172729225647347	0.0283432768087161	church	NN	press_editorial	press	C	C	C	CDE	Z	Z	Z	Z	Z	 a decade of service to this majestic church.`` Such a <font color=green>church</font>  needs vigor and vitality in its rector and one man	NN	informative	4	1	3.46	0.25	2	church	others
church/NN/br-b12/2009	-0.349418050458686	-0.0038715378487719	church	NN	press_editorial	press	A	A	AB	AB	Z	Z	Z	Z	Z	 new version retains, however, the old phrase`` angel of the <font color=green>church</font> '' which Biblical scholars have previously interpreted as meaning bishop. This	NN	informative	4	2	2.6	0.5	2	church	others
church/NN/br-b12/2115	-0.221973529250398	0.239079197399144	church	NN	press_editorial	press	A	A	AB	AB	Z	Z	Z	Z	Z	 and Greek and other ancient writings, some by the early <font color=green>church</font>  fathers, in themselves called for a restudy of the Bible	NN	informative	5	0	2.89	0	2	church	others
church/NN/br-b12/2217	-0.0763775469410617	0.0154645010162961	church	NN	press_editorial	press	B	B	AB	AB	Z	Z	Z	Z	Z	 of a joint committee made up of representatives of the <font color=green>Church</font>  of England, Church of Scotland, Methodist Church, Congregational Union, Baptist	NNP	informative	6	1	3.01	0.17	3	Church	others
church/NN/br-b12/2226	-0.118350877066976	0.0346104531002795	church	NN	press_editorial	press	B	B	AB	AB	Z	Z	Z	Z	Z	 representatives of the Church of England, Church of Scotland, Methodist <font color=green>Church</font> , Congregational Union, Baptist Union, Presbyterian Church of England, Churches in	NNP	informative	7	2	3.39	0.29	4	Church	others
church/NN/br-b15/1190	-0.374526283602838	0.241358626333735	church	NN	press_editorial	press	C	C	C	CDE	Z	Z	Z	Z	Z	 El; Rev. DeWitt Clemens, pastor of the Mathewson Street Methodist <font color=green>Church</font> ; Mr. Felix Miranda, of the Imperial Knife Co.; and to	NNP	informative	2	1	3.34	0.5	1	Church	others
church/NN/br-b18/1829	-0.340193050465179	-0.244553482393951	church	NN	press_editorial	press	C	C	C	CDE	Z	Z	Z	Z	Z	 the Women 's Association of the Trumbull Ave. United Presbyterian <font color=green>Church</font> , considerable use was made of material from The Detroit News	NNP	informative	4	0	2.52	0	1	Church	others
church/NN/br-d01/1628	-0.208434187233706	0.366458206724925	church	NN	religion	non-fiction	B	B	AB	AB	church%1:14:00::	B	B	AB	AB	 age to whip men into a surrender to a particular <font color=green>church</font>  or church-state''. Apparently he does not intend that those who	NN	informative	3	1	2.88	0.33	2	church	others
church/NN/br-d02/1641	-0.263816741856798	0.318010325920581	church	NN	religion	non-fiction	B	B	AB	AB	church%1:14:00::	B	B	AB	AB	 concerned to stand squarely within the tradition of the apostolic <font color=green>church</font> , they have exhibited no willingness whatever to sacrifice their modernity	NN	informative	2	0	3.63	0	1	church	others
church/NN/br-d02/706	-0.199033683515631	0.240875109377524	church	NN	religion	non-fiction	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 there tends to be an almost complete indifference to the <font color=green>church</font>  and its traditional message of sin and grace. To be	NN	informative	4	1	2.9	0.25	2	church	others
church/NN/br-d02/786	-0.183966855390066	0.301929157583695	church	NN	religion	non-fiction	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 longer afford the luxury of such smug indignation? Can the <font color=green>church</font>  risk assuming that the`` folly'' of men is as dear	NN	informative	3	0	3	0	2	church	others
church/NN/br-d02/877	-0.154530124060956	0.2185277845614	church	NN	religion	non-fiction	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 precarious? There is an ancient and venerable tradition in the <font color=green>church</font> ( which derives, however, from the heritage of the Greeks rather	NN	informative	4	2	2.62	0.5	2	church	others
church/NN/br-d02/923	-0.275410241321918	0.408878561305827	church	NN	religion	non-fiction	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 for accomplishing his work in the world. by analogy, the <font color=green>church</font>  also has been regarded as entirely independent of the`` world	NN	informative	3	0	3.17	0	1	church	others
church/NN/br-d02/949	-0.221977756620223	0.455661476129839	church	NN	religion	non-fiction	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 of requiring nothing from it in order to be the <font color=green>church</font> . But, as Scripture everywhere reminds us, God does have need	NN	informative	2	0	2.99	0	1	church	others
