pmi	raw_freq	raw_co	cw
4.8908544	847	6	11-17u/noun
0.4260286	36830	3	11/noun
2.143958	8823	4	20.30/noun
2.7749825	16437	14	24/noun
0.12398937	16647	1	30/noun
-1.4033318	231449	3	Amerikaans/adj
0.6545604	49844	5	Amsterdams/adj
0.26467106	43848	3	Antwerps/adj
-0.05667387	40188	2	Belg/noun
3.5770082	523	1	Caraïbische/adj
3.8059886	421	1	Lebbeekse/adj
2.8333635	1128	1	Peruaans/adj
0.69850624	37678	4	Spaans/adj
-0.1540632	2153601	99	aan/prep
2.1783752	2109	1	aandoenlijk/adj
0.55326754	21410	2	aanleiding/noun
2.9541192	970	1	aanschouw/verb
-0.66775537	36431	1	aanval/noun
-0.019163247	37821	2	aanvankelijk/adj
1.708779	6772	2	aardappel/noun
2.915386	20232	20	aarde/noun
6.624943	2476	100	aards/adj
0.7781344	34221	4	absoluut/adj
-0.70362794	150814	4	achter/prep
-0.19917381	22708	1	achterstand/noun
3.6532674	479	1	adjectief/noun
0.09912712	321541	19	af/part
3.6377907	493	1	afgezant/noun
-0.1521358	21829	1	aflevering/noun
1.2753549	10406	2	afloop/prep
-0.38519254	1066466	39	al/adv
0.8271088	73011	9	al/det
1.6212718	11060	3	album/noun
0.057845708	422543	24	alle/det
2.0259848	4908	2	alledaags/adj
0.22258362	178364	12	alleen/adj
0.22845533	266562	18	alleen/adv
4.156065	295	1	aller/det
1.9769058	5135	2	allerhande/adj
0.4696643	209596	18	alles/noun
1.2867393	5136	1	allesbehalve/adv
0.61826473	1263756	126	als/prep
-0.24287178	663512	28	ander/adj
1.3547668	23974	5	ander/noun
0.45242298	142075	12	anders/adj
3.9486203	358	1	annalen/noun
0.1241787	49395	3	antwoord/noun
1.379016	70988	15	april/noun
3.6656258	1426	3	aria/noun
3.277946	699	1	aura/noun
4.4629683	429	2	aureool/noun
1.7330314	3292	1	autoritair/adj
3.9169474	1873	5	baad/verb
-0.3113826	50751	2	bal/noun
1.2008448	11236	2	balans/noun
3.655468	481	1	balustrade/noun
1.0975643	6338	1	ban/noun
1.7714741	3163	1	banaal/adj
1.0321581	26564	4	bed/noun
3.4332483	600	1	bedeesd/adj
0.1621468	47299	3	bedoeling/noun
-1.485586	248130	3	bedrijf/noun
0.94419736	101423	14	beeld/noun
2.213399	2031	1	beeld_uit/verb
2.2720103	1962	1	beeldend/noun
1.8913641	2824	1	beeldhouwer/noun
-0.31084752	280945	11	begin/verb
0.33954212	26525	2	begrip/noun
2.8953724	1029	1	behaag/verb
0.47364464	46432	4	behoor/verb
0.41179323	98533	8	beide/det
3.2757907	704	1	bekering/noun
1.2964388	5151	1	bel/noun
0.3962021	25249	2	belofte/noun
1.1543329	41313	7	beloof/verb
1.6498871	10822	3	beloon/verb
-0.08537332	9938754	489	ben/verb
0.43171957	12080	1	benader/verb
0.74292815	17699	2	beneden/adv
0.7005764	9255	1	benut/verb
-0.5795791	33306	1	beperkt/adj
1.1600386	5839	1	bereid/verb
2.3380017	1791	1	bereiding/noun
0.7665344	78177	9	bereik/verb
3.7590585	436	1	berg_dorp/noun
0.54568523	35184	3	bericht/noun
0.212498	45143	3	beschik/verb
2.828121	1098	1	beschilderd/adj
3.0153162	1823	2	beschreven/adj
0.5129967	22233	2	beschrijf/verb
3.3352993	662	1	beschutting/noun
0.08405176	17104	1	best/noun
1.2055507	5620	1	bewaak/verb
3.07497	870	1	biecht/noun
-0.2649764	1803877	74	bij/prep
1.3773726	4705	1	bijeen/adj
0.4422896	192484	16	bijna/adv
1.9983897	5066	2	bijstand/noun
1.0354599	6695	1	bijt/verb
-0.024381816	132829	7	bijvoorbeeld/adv
-0.70118695	75089	2	bijzonder/adj
1.0166956	13585	2	binnenstad/noun
4.9523063	397	3	bis_nummer/noun
0.8369008	8127	1	blaas/verb
1.7899587	18742	6	blauw/adj
3.9842694	4187	12	blauw/noun
-0.48276845	516893	17	blijf/verb
1.3158416	5021	1	blijf_weg/verb
1.6423291	3609	1	blink_uit/verb
2.8780103	1047	1	bloei_op/verb
0.5727993	157857	15	boek/noun
0.05403263	35548	2	boek/verb
1.3184633	34900	7	boodschap/noun
0.877995	31144	4	boom/noun
1.6220607	18407	5	boven/adv
1.2846136	72337	14	boven/prep
3.4146059	1227	2	bovenuit/prep
0.8224214	8252	1	brand/verb
2.7597826	1176	1	bravoure/noun
0.31539392	40663	3	breed/adj
1.053237	6507	1	breek_open/verb
0.5716212	243129	23	breng/verb
-0.038361315	38732	2	buiten/adv
-0.54833055	98304	3	burgemeester/noun
-0.6852329	37339	1	bus/noun
0.16523182	63283	4	buurt/noun
1.0575235	39128	6	cd/noun
1.0424113	6657	1	champagne/noun
2.4031248	1682	1	charismatisch/adj
3.67101	478	1	charlatan/noun
2.644147	3977	3	charmant/adj
2.5388863	2937	2	christendom/noun
1.3772651	4705	1	cirkel/noun
4.1428266	296	1	code_woord/noun
-0.18278323	67006	3	collega/noun
1.7461782	25952	8	combinatie/noun
-0.25640592	24780	1	commentaar/noun
3.2511926	726	1	compassie/noun
2.7082574	3762	3	compliment/noun
1.4780278	29896	7	concert/noun
0.52092534	22082	2	concreet/adj
1.9044454	2784	1	conservator/noun
3.3295271	666	1	cru/adj
2.9702733	965	1	cruise/noun
0.6434198	9781	1	daadwerkelijk/adj
4.665186	1239	7	daal_neer/verb
0.07786928	274838	16	daar/adv
-0.2880805	272748	11	daar/noun
0.49308807	388220	34	dag/noun
0.17937787	853168	55	dan/adv
1.9845518	7680	3	danser/noun
-0.05721873	1849436	94	dat/det
0.16194287	552171	35	dat/pron
6.149523	397	10	dauw/noun
-0.06710704	28074105	1406	de/det
2.5168777	12024	8	decor/noun
-0.47942314	150293	5	deel/noun
-0.27539077	294025	12	denk/verb
1.2520423	10621	2	desondanks/adv
2.190423	2091	1	detective/noun
0.33542475	719674	54	deze/det
0.32636812	1365392	102	die/det
0.16382407	2519801	160	die/pron
0.26663882	14182	1	diezelfde/det
0.32449517	80601	6	ding/noun
-1.2898096	68535	1	dinsdag/noun
1.3371451	4919	1	district/noun
0.13824962	795783	49	dit/det
0.044213936	731956	41	doe/verb
-0.18469915	22471	1	dokter/noun
1.6383923	7355	2	dol/adj
1.1463279	59610	10	dood/noun
-0.3287736	103759	4	door/part
0.33126566	1310789	98	door/prep
1.5472279	11929	3	drank/noun
3.5808957	518	1	dressing/noun
1.3096735	5064	1	dring/verb
1.4463547	30796	7	drink/verb
3.8389654	402	1	droefheid/noun
4.2012014	279	1	droom_beeld/noun
1.8837358	8462	3	druk_uit/verb
0.9899009	20779	3	duik_op/verb
3.866127	1967	5	duivels/adj
1.0845085	12652	2	duw/verb
1.5659536	3884	1	dynamiek/noun
3.301819	688	1	dynastie/noun
1.8097298	12115	4	een/adj
0.329164	11075723	826	een/det
0.67119443	9468	1	een/noun
4.338802	244	1	eeneiig/adj
0.54172194	292605	27	eens/adv
-0.4060298	167651	6	eerder/adj
-0.21331269	69450	3	eerst/adj
0.7146613	73066	8	eeuw/noun
2.8047454	12476	11	eeuwig/adj
-0.2333026	117491	5	eigenlijk/adj
1.7951152	9265	3	eindeloos/adj
-0.3263663	25883	1	elders/adv
0.6728194	9515	1	electrisch/adj
4.4947553	208	1	elektro/noun
0.18028854	249085	16	elk/det
0.6093902	50456	5	en/adv
0.36388913	25988	2	en/noun
-0.53461176	1744977	55	er/adv
-0.14445108	665899	31	er/noun
1.5147376	53176	13	ervaring/noun
1.5670967	3922	1	euforie/noun
1.243812	32250	6	even/adv
-0.72715896	38485	1	eveneens/adv
1.8157448	3038	1	expansie/noun
-0.21538752	23060	1	fase/noun
0.9174681	7865	1	fax/noun
2.7855575	1150	1	façade/noun
3.34679	660	1	feestgedruis/noun
0.029246155	18505	1	fietser/noun
0.3663329	13122	1	file/noun
1.8202548	6053	2	filosoof/noun
0.40810964	12430	1	financier/verb
0.8040499	8386	1	flat/noun
2.3985176	1694	1	flits/noun
2.8265855	2221	2	fontein/noun
1.1867429	11410	2	formule/noun
1.0535402	19493	3	fraai/adj
-2.0466719	145606	1	frank/noun
-0.72948295	1085158	28	ga/verb
-0.831905	42891	1	ga_in/verb
2.0563645	2400	1	garnaal/noun
2.8425117	2167	2	gave/noun
3.617184	499	1	gearrangeerd/adj
1.7374754	3290	1	gebakken/adj
3.9463725	362	1	gebarsten/adj
-0.5795958	66439	2	gebouw/noun
-0.5983077	135616	4	gebruik/verb
2.2650645	1934	1	gecharmeerd/adj
0.88991004	30585	4	gedachte/noun
0.8219113	24554	3	gedrag/noun
0.30888012	370341	27	geef/verb
0.17143862	46931	3	geef_toe/verb
-0.3880064	1048752	38	geen/det
1.6985375	17058	5	geest/noun
2.2684264	3864	2	gegarandeerd/adj
3.3099546	698	1	gehalveerd/adj
2.074074	2339	1	gehuld/adj
-0.4780622	210505	7	geleden/adj
1.0009555	68521	10	geloof/verb
2.1179423	6724	3	gelovig/adj
1.9589727	20992	8	geluid/noun
1.9174713	27417	10	geluk/noun
0.6567115	67731	7	gelukkig/adj
0.69835496	9256	1	gemak/noun
2.0333953	2437	1	genaamd/prep
1.5845077	3833	1	genadeloos/adj
4.976647	775	6	geneugte/noun
2.1836126	44272	21	geniet/verb
-0.16499805	65921	3	genoeg/adv
3.2792416	698	1	gepolijst/adj
1.940869	21576	8	gerecht/noun
3.0454106	990	1	gered/adj
1.0648298	12857	2	gerust/adj
4.4940853	6087	29	geschenk/noun
3.1436567	2399	3	gestalte/noun
4.250372	266	1	gestreken/adj
2.4139383	5005	3	getal/noun
3.0188124	9104	10	geur/noun
1.215239	71743	13	gevoel/noun
4.677979	1206	7	gewaad/noun
4.345159	482	2	gewelf/noun
-0.40763122	168179	6	gewoon/adj
4.827064	1491	10	gezang/noun
0.79411286	25199	3	gezelschap/noun
3.855435	1964	5	gezongen/adj
1.3689045	4733	1	geïnspireerd/adj
1.2105336	11093	2	gigantisch/adj
3.7135649	2741	6	gij/pron
-0.75078905	320152	8	gisteren/adv
2.960539	8668	9	gitaar/noun
2.831774	2196	2	glans/adj
1.8282387	3018	1	glas_DIM/noun
3.1286595	6546	8	glimlach/noun
3.5474777	536	1	glinsterend/adj
2.8817892	27215	26	god/noun
4.304733	2526	10	goddelijk/adj
-0.2796205	987502	40	goed/adj
-0.7194255	38396	1	gooi/verb
2.0669396	23861	10	gouden/adj
1.273793	10425	2	grappig/adj
3.2879934	1385	2	grif/adj
0.7208169	9074	1	groente/noun
0.018174319	164593	9	groep/noun
-0.7811904	774779	19	groot/adj
0.70290095	570905	62	haar/det
0.033062175	125811	7	haar/pron
2.2981873	16778	9	haast/adv
0.2450231	102394	7	half/adj
3.6825354	5193	11	harmonie/noun
0.5339384	43809	4	hart/noun
0.653633	19569	2	haven/noun
-0.21979222	4034811	173	heb/verb
0.16804498	251548	16	heel/adj
0.19174865	276441	18	heel/adv
1.6820343	6904	2	heen/adv
4.6625156	352	2	heerlijkheid/noun
0.037292447	18034	1	heers/verb
3.1392856	1612	2	heerser/noun
0.59441143	51708	5	heet/verb
2.3285842	16391	9	heilig/adj
3.3526456	5927	9	hel/noun
1.6636544	14087	4	helder/adj
2.2304857	2004	1	helderheid/noun
0.2568215	87136	6	help/verb
5.0816956	2436	21	hels/adj
0.26735604	455207	32	hem/pron
3.1274946	13123	16	hemel/noun
-1.0369495	157140	3	hen/pron
0.66256976	19219	2	herken/verb
2.0786808	2364	1	herrie/noun
-0.81740665	169158	4	het/adj
0.87474924	7729	1	het/adv
0.09872153	11650779	689	het/det
-0.16145517	764720	35	het/noun
0.3531288	261019	20	hier/adv
-0.043291	2403923	124	hij/pron
0.22568117	327075	22	hoe/adj
3.0510123	880	1	hoeksteen/noun
-0.1876409	89877	4	hoofd/noun
0.45387125	284594	24	hoog/adj
0.8021163	41946	5	hoop/noun
0.8778012	170287	22	hoor/verb
3.6538956	967	2	horror/noun
-0.1564911	21894	1	houd_vast/verb
-0.19967778	159560	7	huis/noun
2.7782438	2314	2	hul/verb
0.24345493	44000	3	hulp/noun
-0.121126175	902917	43	hun/det
1.2100651	11074	2	hun/pron
1.9650712	2604	1	iemand/det
-0.063622065	39702	2	iets/adv
0.4659419	244998	21	iets/noun
3.2269802	1473	2	ijl/adj
2.51595	1519	1	ijsje/noun
-0.30689633	2577275	102	ik/pron
-0.008684668	9492181	503	in/prep
1.5511343	11933	3	in/verb
1.4925388	16777	4	indrukwekkend/adj
2.8855762	3126	3	ingetogen/adj
3.6974623	464	1	inktvis/noun
2.2437253	7893	4	interieur/noun
2.213581	6110	3	interventie/noun
1.8650209	5776	2	intiem/adj
3.2746432	713	1	intro/noun
-0.8227384	1574348	37	jaar/noun
