_id	COHA.state_church.sample.socc10k.info.min0.x	COHA.state_church.sample.socc10k.info.min0.y	COHA.state_church.sample.socc10k.min0.x	COHA.state_church.sample.socc10k.min0.y	COHA.state_church.sample.socc10k.min1.x	COHA.state_church.sample.socc10k.min1.y	COHA.state_church.sample.socc10k.min2.x	COHA.state_church.sample.socc10k.min2.y	COHA.state_church.sample.socc10k.min2_5.x	COHA.state_church.sample.socc10k.min2_5.y	COHA.state_church.sample.socc10k.nona.min0.x	COHA.state_church.sample.socc10k.nona.min0.y	COHA.state_church.sample.socc10k.others.min0.x	COHA.state_church.sample.socc10k.others.min0.y	COHA.state_church.sample.socc6k.info.min0.x	COHA.state_church.sample.socc6k.info.min0.y	COHA.state_church.sample.socc6k.min0.x	COHA.state_church.sample.socc6k.min0.y	COHA.state_church.sample.socc6k.min1.x	COHA.state_church.sample.socc6k.min1.y	COHA.state_church.sample.socc6k.min2.x	COHA.state_church.sample.socc6k.min2.y	COHA.state_church.sample.socc6k.min2_5.x	COHA.state_church.sample.socc6k.min2_5.y	COHA.state_church.sample.socc6k.nona.min0.x	COHA.state_church.sample.socc6k.nona.min0.y	COHA.state_church.sample.socc6k.others.min0.x	COHA.state_church.sample.socc6k.others.min0.y	COHA.state_church.socc10k.nona.min1.x	COHA.state_church.socc10k.nona.min1.y	COHA.state_church.socc10k.tech.min0.x	COHA.state_church.socc10k.tech.min0.y	COHA.state_church.socc6k.nona.min1.x	COHA.state_church.socc6k.nona.min1.y	COHA.state_church.socc6k.tech.min0.x	COHA.state_church.socc6k.tech.min0.y	Semcor.state_church.COHAisocc.fic.min0.x	Semcor.state_church.COHAisocc.fic.min0.y	Semcor.state_church.COHAisocc.fic.min1.x	Semcor.state_church.COHAisocc.fic.min1.y	Semcor.state_church.COHAisocc.fic.min2.x	Semcor.state_church.COHAisocc.fic.min2.y	Semcor.state_church.COHAisocc.min2_5.x	Semcor.state_church.COHAisocc.min2_5.y	Semcor.state_church.COHAisocc.min3.x	Semcor.state_church.COHAisocc.min3.y	Semcor.state_church.COHAisocc.nona.min2.x	Semcor.state_church.COHAisocc.nona.min2.y	Semcor.state_church.COHAisocc.nona.min2_5.x	Semcor.state_church.COHAisocc.nona.min2_5.y	Semcor.state_church.COHAisocc.nona.min3.x	Semcor.state_church.COHAisocc.nona.min3.y	Semcor.state_church.COHAisocc.nonfic.min2.x	Semcor.state_church.COHAisocc.nonfic.min2.y	Semcor.state_church.COHAisocc.press.min0.x	Semcor.state_church.COHAisocc.press.min0.y	Semcor.state_church.COHAisocc.press.min1.x	Semcor.state_church.COHAisocc.press.min1.y	Semcor.state_church.COHAisocc.press.min2.x	Semcor.state_church.COHAisocc.press.min2.y	Semcor.state_church.sample.COHAisocc.min0.x	Semcor.state_church.sample.COHAisocc.min0.y	Semcor.state_church.sample.COHAisocc.min1.x	Semcor.state_church.sample.COHAisocc.min1.y	Semcor.state_church.sample.COHAisocc.min2.x	Semcor.state_church.sample.COHAisocc.min2.y	Semcor.state_church.sample.COHAisocc.min2_5.x	Semcor.state_church.sample.COHAisocc.min2_5.y	Semcor.state_church.sample.COHAisocc.nona.min0.x	Semcor.state_church.sample.COHAisocc.nona.min0.y	Semcor.state_church.sample.COHAisocc.nona.min1.x	Semcor.state_church.sample.COHAisocc.nona.min1.y	Semcor.state_church.sample.COHAisocc.nonfic.min0.x	Semcor.state_church.sample.COHAisocc.nonfic.min0.y	Semcor.state_church.sample.COHAisocc.nonfic.min1.x	Semcor.state_church.sample.COHAisocc.nonfic.min1.y	Semcor.state_church.sample.Semcorisocc.min0.x	Semcor.state_church.sample.Semcorisocc.min0.y	Semcor.state_church.sample.Semcorisocc.min1.x	Semcor.state_church.sample.Semcorisocc.min1.y	Semcor.state_church.sample.Semcorisocc.min2.x	Semcor.state_church.sample.Semcorisocc.min2.y	Semcor.state_church.sample.Semcorisocc.min2_5.x	Semcor.state_church.sample.Semcorisocc.min2_5.y	Semcor.state_church.sample.Semcorisocc.nona.min0.x	Semcor.state_church.sample.Semcorisocc.nona.min0.y	Semcor.state_church.sample.Semcorisocc.nona.min1.x	Semcor.state_church.sample.Semcorisocc.nona.min1.y	Semcor.state_church.sample.Semcorisocc.nonfic.min0.x	Semcor.state_church.sample.Semcorisocc.nonfic.min0.y	Semcor.state_church.sample.Semcorisocc.nonfic.min1.x	Semcor.state_church.sample.Semcorisocc.nonfic.min1.y	Semcor.state_church.Semcorisocc.fic.min0.x	Semcor.state_church.Semcorisocc.fic.min0.y	Semcor.state_church.Semcorisocc.fic.min1.x	Semcor.state_church.Semcorisocc.fic.min1.y	Semcor.state_church.Semcorisocc.fic.min2.x	Semcor.state_church.Semcorisocc.fic.min2.y	Semcor.state_church.Semcorisocc.min2_5.x	Semcor.state_church.Semcorisocc.min2_5.y	Semcor.state_church.Semcorisocc.min3.x	Semcor.state_church.Semcorisocc.min3.y	Semcor.state_church.Semcorisocc.nona.min2.x	Semcor.state_church.Semcorisocc.nona.min2.y	Semcor.state_church.Semcorisocc.nona.min2_5.x	Semcor.state_church.Semcorisocc.nona.min2_5.y	Semcor.state_church.Semcorisocc.nona.min3.x	Semcor.state_church.Semcorisocc.nona.min3.y	Semcor.state_church.Semcorisocc.nonfic.min2.x	Semcor.state_church.Semcorisocc.nonfic.min2.y	Semcor.state_church.Semcorisocc.press.min0.x	Semcor.state_church.Semcorisocc.press.min0.y	Semcor.state_church.Semcorisocc.press.min1.x	Semcor.state_church.Semcorisocc.press.min1.y	Semcor.state_church.Semcorisocc.press.min2.x	Semcor.state_church.Semcorisocc.press.min2.y	marisense	newPos	newBroadGenre	weightedCuesRatio	weightedCW	broadGenre	sensekey	_text	meanWeight	cuesWithWeight	wnbroad	wnsense	wf	mari2	genre	mari3	lemma	pos	mbroad	wn2	wn3	cues
state/JJ/br-j38/441	0.0191515576084878	-0.00158818167592583	-0.0100860865935787	-0.0115719322544256	-0.0157271417771228	-6.21722658117095e-06	0.0147573073096228	0.00401733779245539	0.0281264170714163	-0.00703521521690945	0.0332282204460957	0.0136326909272697	0.0	0.0	0.0180515424499814	-0.00133892144301507	0.0	0.0	-0.0202534388392067	0.0130767164111327	0.0	0.0	0.0	0.0	0.0341479509783166	0.0195465409684078	0.0	0.0	0.0130775601724429	-0.0103823082744864	0.000634459159229376	0.00964817482939019	0.0266731173651284	-0.011364405765233	-0.0115206848063094	0.027700045263295	0.0	0.0	0.0	0.0	0.0	0.0	0.0499884798099439	0.00846612858285829	0.0522062401671805	-0.00974128893293349	0.0391378326461426	0.0222095970377977	0.0524483778578624	0.0405015393692425	0.0511824863368787	0.00619001540890901	0.00683325084009614	-0.0085976270916447	0.0	0.0	0.0	0.0	0.0	0.0	0.0229395613576134	0.0186857134130724	0.0	0.0	0.0284289714028064	-0.00878531133951352	0.0376333417546582	-0.0238182376830282	0.0333589692178875	0.0187904305258939	0.0265752425110428	0.00716384361790904	0.0085908142910732	-0.0137281203226729	0.00355915038368279	-0.000980598164275885	0.0283211141598591	0.0134547493225343	0.0281926346369505	0.0154642033083615	0.0	0.0	-0.0364121378795067	-0.0263516157868607	0.0314920143504021	0.0153585234442105	0.0262788958869363	0.00812121784628989	0.0051272177717396	0.00627827052007996	0.00619191402500348	-0.0018379571283986	0.0	0.0	0.0	0.0	0.0	0.0	0.0519576595061485	-0.0138590200435082	0.0452435426558937	0.0176553552769321	0.0412807864759964	0.0230874143134243	0.0591224970214853	0.0509698287329602	0.0472891945866097	-0.00616801269867866	0.00686002788433204	-0.00860222011635483	0.0	0.0	0.0	0.0	0.0	0.0	A3	JJ	informative	1	9	tech	state%5:00:02:public:00	 enrolled in courses organized under two special programs administered by <font color=green>state</font>  and local school authorities:( 1) Vocational Education for National Defense	3.41	4	A	A2	state	ABC	learned	AB	state	JJ	A	ABC	AB	4
church/NNS/br-f44/2201	0.0	0.0	0.00613011333319055	0.0202881693692061	0.0191380682415258	0.0128785546149551	-0.0382120203169875	0.00897739016509173	-0.0236817331220651	0.0686797786079985	-0.0249300323914087	-0.0171364222354657	0.00184613131166125	-0.0280824103734215	-0.0526154825294537	-0.0191944869015489	-0.033920195296974	0.0268663178484464	0.0248162888625161	-0.0157002189637912	-0.0473243721204721	0.00327087095345715	-0.0925565004356164	-0.0941504681904918	-0.0335712111099681	-0.0179036743836071	-0.0277506704560889	-0.0334897604019426	-0.0042426580580629	0.0182575688727696	0.0	0.0	-0.0230830074892002	0.0201478796411033	0.0	0.0	-0.0188625041368044	-0.018131382696318	-0.0148284920713158	-0.0254827962784305	0.0145801699368413	-0.0370785414171609	-0.236873333109186	0.255088190685903	-0.212833698454166	0.297514672705917	-0.0500652156701935	0.0187118987188467	-0.103606532280087	0.139522429536732	-0.07264313550265	0.353861406506037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0255246206048528	-0.028107825528856	0.0	0.0	-0.0404238620327142	-0.0561608188156744	-0.0207091756421353	-0.0981049434212375	-0.0257619342941827	-0.0208935889372059	-0.0241761593330199	-0.0262717863993441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0376261784512812	-0.0708918423729064	-0.0265469801850964	-0.0347575044074068	-0.0193992833279007	-0.0234493296209341	0.0	0.0	0.0	0.0	-0.0118790105005032	-0.0358552990179925	-0.0202302400466816	-0.0320337561255485	0.0167748418277784	-0.0431397859594425	-0.112257120819368	-0.34358470136551	-0.306846146113271	0.165822253149159	-0.0478502728837383	-0.0128844395759069	-0.0852031657956425	0.189485763305747	-0.166488057516409	-0.332586428361809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	C	NNS	informative	0.2	1	others	church%1:14:00::	 remains as to why the middle classes turn to the <font color=green>churches</font>  as a vehicle of social identity when their clubs and	3.17	1	B	B	churches	CDE	popular_lore	C	church	NNS	C	AB	AB	5
state/NN/br-h24/1030	0.0	0.0	0.0	0.0	0.0	0.0	-0.00400572788159211	-0.0750071068685188	-0.0110209326470556	-0.0568550757947566	0.0405909806259266	0.1464729194558	0.0	0.0	0.0	0.0	0.336184003213275	-0.160342190089749	-0.317592714046141	0.10829774360989	0.292533585990245	-0.20603128896152	0.29330859719712	0.204073700279359	0.342944411923931	0.0397615757249506	0.0	0.0	-0.0229780536253503	-0.0754788123839029	-0.0281332513776725	0.104170621054885	0.295806509642793	-0.134034350342736	0.354781048914691	0.0201196545471239	0.0	0.0	0.0	0.0	0.0	0.0	0.445662493808474	0.05654916798924	0.450978038176383	-0.0669332636745636	0.274870069779754	-0.209587803085916	0.325081050576953	-0.153756379087251	0.393588395003423	0.171963384649657	0.175457753443658	0.307812911192298	0.0	0.0	0.0	0.0	0.0	0.0	0.324869669874683	0.157639058718114	0.295946171715553	0.187244869469353	0.320426993401328	0.165498118962554	0.29243902135618	0.223288103922383	0.325965572770939	0.0852636390201436	0.327179865374393	0.0129053130762081	0.387307747391343	-0.0220434071256167	0.276289742978865	0.157760455163915	0.298744267237363	0.201148877707948	0.34622939707695	0.00465400918004046	0.0	0.0	-0.314040086154847	0.180178850236577	0.312435415476124	0.12831809209038	0.31903635537759	0.0609096345335587	0.326438915135574	0.15890551485061	0.133295654735149	0.289214099765039	0.0	0.0	0.0	0.0	0.0	0.0	0.454572939765102	-0.0573933570614839	0.427602892586104	-0.125293941801965	0.241218812640514	-0.235847874091304	0.334541767464913	-0.150320618696799	0.383940507775539	0.158244994665645	0.175230717240419	0.30804892334889	0.0	0.0	0.0	0.0	0.0	0.0	A5	NNPS	informative	0	3	tech	united_states%1:15:00::	 States who, on April 15, are not in the United <font color=green>States</font>  or Puerto Rico, are allowed an extension of time until	3.15	0	A	A51	States	ABC	miscellaneous	AB	state	NN	A	ABC	AB	1
church/NN/br-f44/654	-0.0991645670379857	-0.054513466784695	0.0527083715379346	0.0366982147873982	0.0	0.0	-0.0530319770443422	-0.0357324032569043	-0.0614265550595289	-0.0256457268919717	-0.088788440573492	0.0625456023835773	-0.0486704695813824	-0.0614421951078959	-0.115076934031066	0.0473742367127335	-0.113237106448343	0.0028685354797894	0.138787814303158	-0.015003578958736	-0.155469054687019	0.0187740057051694	-0.150098213953659	0.0218171288099717	-0.0952139553435825	0.0418684415227928	0.0	0.0	-0.063102669436949	-0.00157534253398329	0.0	0.0	-0.129598604660682	-0.0284223477671316	0.0	0.0	0.0102217059591796	-0.0572327834905999	0.0511846665814162	-0.0630309193188908	-0.0665606033221746	-0.0664769351581532	-0.130412506380575	-0.028731755627418	-0.135673389970855	0.0084853916977368	-0.135031347833156	0.0150684638306436	-0.130581739518622	-0.00441968468816053	-0.179603091266497	-0.0198306061967579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.100362171982638	-0.0172265327486124	0.0	0.0	0.0	0.0	-0.137850868609554	0.0145916057993138	-0.0879335150920146	0.046046869550356	-0.135418886248091	0.00187521107835362	0.0	0.0	0.0	0.0	-0.102672019653166	-0.0234827318441093	0.0	0.0	0.0	0.0	0.140241002392869	0.0166666682925441	-0.0934944501716321	-0.0324898944593989	-0.131621732503984	-0.0104120273934198	0.0	0.0	0.0	0.0	0.0210134256492422	-0.0464165756985876	0.0413112552513947	-0.0762186019504289	-0.0627997820998609	-0.05472652160298	-0.136745318882395	-0.0134679060371373	-0.118457684083106	-0.0613260688836438	-0.128542317421791	0.0330511371011068	-0.132825834402242	0.022323682080703	-0.155143958413379	0.00459522677227369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	A	NNP	informative	0.5	3	others	church%1:14:00::	 in theological circles about the`` Church as Mission'' and the`` <font color=green>Church</font>  's Mission''; theologians have been stressing the fact that the	3.29	2	B	B	Church	AB	popular_lore	AB	church	NN	A	AB	AB	4
church/NNS/br-f15/1425	-0.0968834876084567	0.17256587375701	-0.0694328477066672	0.0987458239812669	0.0381638025999003	0.0868553836776632	-0.153355185353798	0.14780363973975	-0.127484360425942	-0.197240337385142	0.0408097180235243	0.197621866525983	0.0	0.0	0.0	0.0	0.0	0.0	0.058537965981443	-0.0787790733647103	-0.274065921713773	-0.0822860674172889	-0.249980235748581	0.0225155484912976	-0.0728450317640405	0.141428041524044	-0.0781173090946173	-0.138542960170452	-0.0484083668745738	-0.0693013193814559	0.0	0.0	-0.0697375443699034	0.0502044550152389	0.0	0.0	-0.112003124790028	-0.0782850654821374	-0.0572957798994361	-0.0811967158456464	-0.0377290258904401	-0.257896696103676	-0.167996510008959	-0.174273804819192	-0.214812612755971	0.108901099508465	-0.242820759390722	0.161559051546823	-0.243058031945935	0.138058334457979	-0.204555749125844	-0.230559883477823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0804906994315646	-0.131915323597697	-0.0491780540348496	-0.108491522950481	-0.26070243083582	-0.138456869600285	0.0	0.0	-0.0509155003636349	0.149749523486545	-0.065665204216026	-0.0790326018820468	0.0	0.0	0.0	0.0	-0.0921548586561804	-0.129382611912864	0.0	0.0	-0.22578909795758	-0.196792368846641	0.0	0.0	-0.104136958651127	0.0987178171690439	-0.0610626311593875	-0.0716356864652777	0.0	0.0	0.0	0.0	-0.0836588253950391	-0.103341664683311	-0.0649623469649647	-0.0667171903880864	-0.0658317647964263	-0.236761960035383	-0.230044789600356	0.0670468787481747	-0.167366485667346	-0.170709585210703	-0.21494728126769	0.189480262237147	-0.228313030641117	0.178822655086441	-0.256617543577682	-0.145204897535531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	B	NNS	informative	0	3	others	christian_church%1:14:00::	 turn of the century, contraception was condemned by all Christian <font color=green>churches</font>  as immoral, unnatural and contrary to divine law. This was	4.07	0	B	B	churches	AB	popular_lore	AB	church	NNS	B	AB	AB	5
state/NN/br-h14/721	0.0	0.0	-0.142880764010039	-0.09575053021693	0.0	0.0	0.16187056291344	0.262139700048353	0.296742592225842	0.184488982441392	0.272336523412581	-0.0197100458672779	0.0	0.0	0.250158680939881	-0.107243321194045	0.283370603142317	-0.0660897295731101	0.0	0.0	0.408765112070013	-0.142474225930436	0.414739788860576	0.166544920489731	0.259219321800227	-0.0268482897200141	0.0	0.0	0.152715426140464	-0.0472489695663742	0.157102717079895	-0.0466341679143973	0.278941035460539	-0.0334448649468768	0.242653232578193	-0.0795004423364874	0.0	0.0	0.0	0.0	0.0	0.0	0.445997076905844	-0.0963797104692675	0.455803307662595	0.0861477470844545	0.393642301643513	-0.131468507588531	0.443588747975115	0.0211137996615702	0.413470167060535	-0.119086635806412	0.32436122677971	0.238481737477368	0.0	0.0	0.0	0.0	0.0	0.0	0.269291355860568	0.0566608664800742	0.309515214149075	0.0986200672300109	0.446203502439551	-0.0127531479747277	0.4151630318656	0.194145710304519	0.251348987110712	-0.0104448347869411	0.286166208853902	-0.0386192672891656	0.0	0.0	0.270249162480231	0.0151211366241853	0.0	0.0	0.0	0.0	0.426765500013014	-0.146639064704288	-0.423145423337933	0.156321139887365	0.252687035504152	0.0202527470963107	0.286409829511979	-0.00940315698565262	0.267861247307448	0.00857247185625064	0.190960253194799	0.195332378051088	0.0	0.0	0.0	0.0	0.0	0.0	0.451431764611499	-0.0935576108587741	0.453166762339661	-0.0243708592084814	0.36348808384878	-0.178711984970981	0.453620110878753	-0.00543296024050332	0.399988764266476	-0.0918427895845943	0.324164166997691	0.23876280196498	0.0	0.0	0.0	0.0	0.0	0.0	A	NNP	informative	0	2	tech	state%1:15:01::	 to needed services regardless of whether he resides in a <font color=green>State</font>  with a low or high per capita income or a	3.04	0	A	A	State	ABC	miscellaneous	AB	state	NN	A	ABC	AB	4
state/NN/br-h09/1779	0.0	0.0	0.0	0.0	0.0178780633357685	-0.0366284374828151	-0.0267988330201722	-0.0292611640955847	-0.0457310582033408	0.0971110792644179	0.0114814653167617	0.104525342664452	0.0	0.0	0.0	0.0	0.230303605136398	-0.114356748848559	-0.203336840394004	0.0683729056766127	0.170882576345491	-0.151858933962478	0.310372263331223	0.185551600020838	0.231555714166687	0.0288578274813148	0.0	0.0	-0.0202888603700449	-0.0325465864668337	-0.0480887322963161	0.0667496407152449	0.195814317944103	-0.084180188263637	0.253925334131098	0.031109084219579	0.0	0.0	0.0	0.0	0.0	0.0	0.445662493807107	0.0565491679890777	0.450978038176402	-0.0669332636745672	0.18017089422916	-0.147968662845655	0.338388376879691	-0.138342622556809	0.393588395003423	0.171963384649657	0.100021024181923	0.215722596542545	0.0	0.0	0.0	0.0	0.0	0.0	0.229330013429198	0.0924071272644034	0.0	0.0	0.227595736042411	0.102442326490282	0.0	0.0	0.220843983122393	0.0579252790268802	0.216177118026889	0.0141752960344496	0.273711578496852	-0.00471516374235467	0.188918121286797	0.0927741229478215	0.218561651688685	0.110730450668924	0.0	0.0	0.18676344510059	-0.158864049803649	-0.331340466024544	0.172477810038363	0.214305998455834	0.084510128051784	0.209999292300144	0.0393993540485265	0.226824399919208	0.11649744491867	0.076814887188427	0.195904037714307	0.0	0.0	0.0	0.0	0.0	0.0	0.454572939735453	-0.0573933570572216	0.427601960000345	-0.125293634296036	0.156488746336841	-0.163361152303568	0.349809836649269	-0.126556695613157	0.383940507801135	0.158244994678058	0.0998595260509129	0.215861487377373	0.0	0.0	0.0	0.0	0.0	0.0	A5	NNPS	informative	0	5	tech	united_states%1:14:00::	 Commonwealth of Puerto Rico and any possession of the United <font color=green>States</font> ; and the term`` commerce'' means commerce between any State and	2.73	0	A	A52	States	ABC	miscellaneous	AB	state	NN	A	ABC	AB	1
state/NN/br-h14/1595	0.0	0.0	0.0	0.0	0.0	0.0	0.167699442521919	0.151832210541564	0.427669557807613	0.0514365151910907	0.118719387447229	-0.00703218790315553	0.0	0.0	0.0864160639614833	-0.0546599898344251	0.113099434125257	-0.0108403301972638	-0.0992779427231508	0.00424779069868586	0.0	0.0	0.312312253288803	0.16185274560051	0.116962405504882	-0.00946326010426163	0.0	0.0	0.0618032201155837	-0.0239277838339849	0.0629179093857235	-0.00438541383519592	0.11232515361323	-0.00611471950382601	0.0944355016105883	-0.0154631297874994	0.0	0.0	0.0	0.0	0.0	0.0	0.368197325572993	-0.0483837313620095	0.375974552007445	0.020299091813721	0.277624218134917	-0.0553200293684866	0.353132072535399	0.0250757460113466	0.329459472657876	-0.0577115820463801	0.201812731590884	0.182081136050131	0.0	0.0	0.0	0.0	0.0	0.0	0.111686390576416	0.0169493790187545	0.0	0.0	0.0	0.0	0.33164861942151	0.172073232501923	0.117177940248943	-0.00296981001737582	0.116870311396809	-0.0183749823797702	0.109236744174375	0.0320072526069149	0.0935780372964169	0.00288418994967003	0.112150072071043	0.00566826846606228	0.104498459348288	-0.0235109406532131	0.286077405257524	-0.1271322713117	-0.344991796412306	0.132365700734695	0.116722572688717	0.00702893487727754	0.119201129319097	0.00142006285417173	0.110089465762924	0.00675565127819989	0.0723810129950396	0.0612688598162697	0.0	0.0	0.0	0.0	0.0	0.0	0.37161157200589	-0.0219957480325218	0.363126013560841	-0.0536155992927653	0.261085383197185	-0.0898708968484022	0.362973671572053	0.0312711160402428	0.314927726638451	-0.00665911886965682	0.201690527690152	0.182295416950592	0.0	0.0	0.0	0.0	0.0	0.0	A	NNP	informative	0.5	2	tech	state%1:15:01::	 their maximums, with adjustments to prevent the allotment of any <font color=green>State</font>  from thereby exceeding its maximum. For the States which maintain	2.68	2	A	A	State	ABC	miscellaneous	AB	state	NN	A	ABC	AB	4
church/NN/br-f44/1285	-0.00195266159126631	0.0182931577324271	0.0	0.0	0.0	0.0	-0.0159563729190065	0.0229056804570202	-0.00727001321077935	-0.0010928322451366	0.0170656393304827	-0.00853617693940518	0.0166777219691365	-0.000990040062712315	0.0	0.0	0.0	0.0	0.0	0.0	-0.097823786038352	-0.02869679424352	-0.0494167965620331	0.095581522102915	-0.0258691567083333	-0.0338221728053768	-0.0345798309168608	-0.0529437818920534	0.00992934392720279	0.00408437143213948	0.0	0.0	-0.0292105530328125	0.0452898560515311	0.0	0.0	-0.0529968835677107	-0.036686991908903	-0.0251519974585699	-0.0403260981729147	0.0151807594452917	-0.132257699207255	-0.213200937072016	-0.167187928777881	-0.274517067416475	0.0318135228893213	-0.0749156500301967	0.0902913163809987	-0.0410863693518337	0.0788729537385784	-0.286491014691123	-0.109418965228884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0247662337957908	-0.054334669044978	-0.0316436304218784	-0.0688704926902598	-0.0600543312431706	-0.12424965635463	-0.0445990718557421	0.0942624826025332	-0.0162015520248078	-0.0332214141565601	-0.0315832822647275	-0.0579667830959709	0.0	0.0	0.0	0.0	-0.0220966935325012	-0.0642397216666439	0.0	0.0	-0.0383148849305386	-0.125753777325406	0.0	0.0	-0.0161704535119239	-0.0575951667669787	-0.0259895891519469	-0.0551421569430098	0.0	0.0	0.0	0.0	-0.037550454441464	-0.0486266857920018	-0.0364589461392578	-0.0518632929099788	0.0245288924515035	-0.12757224666258	-0.274490525967077	0.00915106454955664	-0.194258342582507	-0.191494313321162	-0.0669723588869173	0.0854972085252976	-0.0356144602796609	0.0717724994335035	-0.26830524930915	-0.0925227701508537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	C	NN	informative	0.33	1	others	church%1:14:00::	 co-optation is the principal form of mission in the contemporary <font color=green>church</font> ; economic integration and co-optation are the two methods by which	3.2	1	B	B	church	CDE	popular_lore	C	church	NN	C	AB	AB	3
church/NN/br-j57/2237	-0.234856786820348	0.0349232425018523	0.0	0.0	0.167337215114798	0.126307566762672	-0.212747533555347	0.135233411638358	-0.246547974723328	-0.121210236707814	-0.215476369233042	0.0376544310546633	0.0	0.0	0.0	0.0	-0.178787004794101	-0.0058758382727836	0.0	0.0	-0.338974075655274	-0.0763826812233833	0.0	0.0	-0.158106179729954	0.0161565683354128	0.0	0.0	-0.15863428977979	0.0677567230833053	-0.195594252084302	-0.0335160942451719	-0.204183290069093	0.0382886120626504	-0.230011152506538	0.123837581093626	0.0	0.0	0.0	0.0	0.0	0.0	-0.220880545935882	-0.204537588048856	-0.225731677928491	0.203464951461491	-0.31689717192408	0.137340177726702	-0.305094533110088	0.068196226205475	-0.263341106167156	-0.21702564770197	-0.361202650874457	-0.104941426752723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.215159925137754	-0.105834277557396	-0.292542452187113	-0.194211049377052	0.0	0.0	-0.14810963934348	0.0123696152190069	-0.20350834658746	-0.0819325976224489	-0.219482177422473	-0.0477365285539568	-0.245365755615135	-0.0129092070438269	-0.15926549701739	-0.0403403028449416	-0.210324255050673	-0.0678736931907662	0.0	0.0	0.243226649569414	0.205274874771566	-0.154658908786875	-0.0261287197285386	-0.200286309824468	-0.0771910579320501	-0.199394997265909	0.0820155461415054	-0.236460773036836	-0.095040028475042	0.0	0.0	0.0	0.0	0.0	0.0	-0.267723050599049	0.145493547224038	-0.110370722664839	-0.277408150836931	-0.290442092622114	0.171447134098981	-0.302852277663356	0.125132156389703	-0.308890151600486	0.049967710280195	-0.36123573701411	-0.105764873546533	0.0	0.0	0.0	0.0	0.0	0.0	A	NNP	informative	0.33	1	tech	church_father%1:18:00::	 which reached Christianity by the way of Stoicism through the <font color=green>Church</font>  Fathers of Late Antiquity.	3.06	1	A	A	Church	AB	learned	AB	church	NN	A	AB	AB	3
