id	model.x	model.y	lemma	pos	marisense	mbroad	mari3	mari2	sensekey	wnsense	wnbroad	wn3	wn2	text	cues	cues_with_weight	mean_weight	weighted.cues_ratio	weighted_cw	genre	broad_genre
state/JJ/br-d12/2233	-0.0479826036828056	-0.00329400820595123	state	JJ	Z	Z	Z	Z	Z	Z	Z	Z	Z	 the narrow sense of skillfulness in meeting a client 's <font color=green>stated</font>  needs as already noted? Our faculty and students pressed this	1	0	3.62481113419976	0	4	religion	non-fiction
state/JJ/br-e21/1143	-0.0430388217357763	-0.00991093417309825	state	JJ	A2	A	AB	ABC	state%5:00:02:public:00	A2	A	AB	ABC	 which the area is blessed. Just as the national and <font color=green>state</font>  parks place emphasis on features which are of national or	3	1	4.1892029127673	0.333333333333333	3	skill_and_hobbies	non-fiction
state/JJ/br-e21/1154	-0.0250323981134341	0.0019724833422273	state	JJ	A3	A	AB	ABC	state%5:00:01:public:00	A2	A	AB	ABC	 parks place emphasis on features which are of national or <font color=green>state</font>  significance, counties should seek out these features which are distinctive	3	2	3.91173688847231	0.666666666666667	6	skill_and_hobbies	non-fiction
state/JJ/br-e31/1555	-0.069700713725498	0.0203107292424841	state	JJ	A2	A	AB	ABC	state%5:00:02:public:00	A2	A	AB	ABC	 to make their cooking easy and their sleeping comfortable. Harassed <font color=green>state</font>  park officials often have more campers than they know what	2	2	3.83496979982777	1	5	skill_and_hobbies	non-fiction
state/JJ/br-e31/651	0.00263668838227069	-0.00518464960748896	state	JJ	A3	A	AB	ABC	state%5:00:02:public:00	A2	A	AB	ABC	 the shooting development program have proudly participated in over 53 <font color=green>state</font>  and regional workshops, at which hundreds of school administrators, teachers	3	2	3.46611435937353	0.666666666666667	4	skill_and_hobbies	non-fiction
state/JJ/br-g17/2159	-0.0650448029532731	0.00236782281669958	state	JJ	A2	A	AB	ABC	state%5:00:02:public:00	A2	A	AB	ABC	 is involved. How did it happen, for example, that the <font color=green>state</font>  university, that great symbol of American democracy, failed to flourish	3	2	3.94294718290988	0.666666666666667	3	belles_lettres	fiction
state/JJ/br-g17/2327	-0.0425301621807573	0.0218585021518025	state	JJ	A2	A	AB	ABC	state%5:00:02:public:00	A2	A	AB	ABC	 been the very last of the forty-eight to establish a <font color=green>state</font>  university? The state universities of Maine, New Hampshire, And Vermont	4	1	4.7922511801185	0.25	3	belles_lettres	fiction
state/JJ/br-g17/2331	-0.0362885956787721	0.039485192491038	state	JJ	A2	A	AB	ABC	state%5:00:02:public:00	A2	A	AB	ABC	 last of the forty-eight to establish a state university? The <font color=green>state</font>  universities of Maine, New Hampshire, And Vermont are older and	4	2	4.60830081089113	0.5	4	belles_lettres	fiction
state/JJ/br-g23/486	-0.0649019161775525	0.0340903252473588	state	JJ	A2	A	AB	ABC	state%5:00:02:public:00	A2	A	AB	ABC	 The writer took a class of college students to the <font color=green>state</font>  hospital for the mentally ill in St. Joseph, Missouri. An	2	1	3.91646324673885	0.5	5	belles_lettres	fiction
state/JJ/br-h11/1931	-0.0176011316215956	-0.0323244498536651	state	JJ	D	D	D	D	solid-state%5:00:02:solid:01	D2	D	D	D	 addition to the basic programs in wavelength standards, spectroscopy, solid <font color=green>state</font>  physics, interactions of the free electron and atomic constants which	3	2	3.77584296122678	0.666666666666667	6	miscellaneous	non-fiction
state/JJ/br-h11/1986	-0.0174661632485772	-0.0270884311019854	state	JJ	D	D	D	D	solid-state%5:00:02:solid:01	D2	D	D	D	 the far infrared, the application of infrared techniques to solid <font color=green>state</font>  studies, and increased emphasis on high resolution instrumentation. Two data	3	1	4.05474939484709	0.333333333333333	8	miscellaneous	non-fiction
state/JJ/br-h14/1724	0.0859925975890954	-0.0210934987891318	state	JJ	A3	A	AB	ABC	state%5:00:02:public:00	A2	A	AB	ABC	 in order to provide matching for the minimum( base) allotment, <font color=green>State</font>  funds had to equal 1954 State funds. Prior to and	3	4	4.68341400337758	1.33333333333333	8	miscellaneous	non-fiction
state/JJ/br-h14/1730	0.112526474739304	-0.0202974204170743	state	JJ	A3	A	AB	ABC	state%5:00:02:public:00	A2	A	AB	ABC	 the minimum( base) allotment, State funds had to equal 1954 <font color=green>State</font>  funds. Prior to and since 1960 the rest of the	4	4	4.68539397870359	1	7	miscellaneous	non-fiction
state/JJ/br-h14/1763	0.0311405780236912	-0.0182089909926695	state	JJ	A3	A	AB	ABC	state%5:00:02:public:00	A2	A	AB	ABC	 fiscal capacity of the State, with a pivot of 40% <font color=green>State</font> ( or 60% Federal) participation in total program costs. The percentage	2	2	3.49655109513428	1	4	miscellaneous	non-fiction
state/JJ/br-h14/1868	0.0265061582482946	-0.0324732789044742	state	JJ	A3	A	AB	ABC	state%5:00:02:public:00	A2	A	AB	ABC	 will be matched on the basis of a 40% pivot <font color=green>State</font>  share, with maximum and minimum State shares of 50% and	5	4	4.41434226286398	0.8	7	miscellaneous	non-fiction
state/JJ/br-h14/1875	0.0329960612175066	-0.0414227392828403	state	JJ	A3	A	AB	ABC	state%5:00:02:public:00	A2	A	AB	ABC	 of a 40% pivot State share, with maximum and minimum <font color=green>State</font>  shares of 50% and 30%, respectively. The pre 1960 rate	3	3	4.50432098789146	1	6	miscellaneous	non-fiction
state/JJ/br-h14/1997	0.00892607294747274	-0.0122104053048009	state	JJ	A3	A	AB	ABC	state%5:00:02:public:00	A2	A	AB	ABC	 rates. The method used for computing the respective Federal and <font color=green>State</font>  shares in total program costs is specifically set forth in	4	3	3.7074015614019	0.75	8	miscellaneous	non-fiction
state/JJ/br-h14/332	0.0157234904659301	-0.0360234025962698	state	JJ	A3	A	AB	ABC	state%5:00:02:public:00	A2	A	AB	ABC	 grants to the States on the basis of population, matching <font color=green>State</font>  expenditures on a 50 - 50 basis. Under P. L.	3	1	3.82333517120142	0.333333333333333	5	miscellaneous	non-fiction
state/JJ/br-h14/360	0.130453730513796	-0.101804531313177	state	JJ	A3	A	AB	ABC	state%5:00:02:public:00	A2	A	AB	ABC	 Congress, the Federal Government assumed responsibility for 100% of necessary <font color=green>State</font>  expenditures in connection with administration and the counseling and placement	4	1	4.58824787401957	0.25	2	miscellaneous	non-fiction
state/JJ/br-h14/533	0.0530284311422256	0.00259001901049372	state	JJ	A3	A	AB	ABC	state%5:00:02:public:00	A2	A	AB	ABC	 the authorizations, appropriations, allotment base, Federal grants to States and <font color=green>State</font>  matching funds for this part of the grant program. In	6	5	4.1079990523413	0.833333333333333	7	miscellaneous	non-fiction
