id	model.x	model.y	lemma	pos	marisense	mbroad	mari3	mari2	sensekey	wnsense	wnbroad	wn3	wn2	text	cues	cues_with_weight	mean_weight	weighted.cues_ratio	weighted_cw	genre	broad_genre
country/NN/br-a04/1253	-0.094837259349923	0.051617569843488	country	NN	B4	B	B14	B	Z	Z	Z	Z	Z	 that he agreed to the need for unity in the <font color=green>country</font>  now. But he further said that it was better politics	2	1	1.28818711015866	0.5	2	press_reportage	press
country/NN/br-a05/1184	-0.220053322018243	-0.00707515346235126	country	NN	B4	B	B14	B	Z	Z	Z	Z	Z	 Sheraton-Biltmore Hotel that about half of the people in the <font color=green>country</font>  want the`` welfare'' type of government and the other half	4	1	1.32973817390401	0.25	1	press_reportage	press
country/NN/br-a06/106	0.137667011279445	-0.0584984465754629	country	NN	A	A	A	A	Z	Z	Z	Z	Z	 Westfield Young Democratic Club cocktail party at the Scotch Plains <font color=green>Country</font>  Club. It was greeted with a chorus of boos by	4	3	2.32153562540516	0.75	5	press_reportage	press
country/NN/br-a07/1688	-0.0323122055632723	-0.0147072317642356	country	NN	B	B	B14	B	Z	Z	Z	Z	Z	 those countries. A committee of experts has recommended that a <font color=green>country</font>  's population be considered in the distribution of professional posts	2	2	1.52193523072536	1	7	press_reportage	press
country/NN/br-a08/443	0.0164605374817942	0.00860763476661668	country	NN	B4	B	B14	B	Z	Z	Z	Z	Z	 the National Archives building where hundreds of thousands of this <font color=green>country</font>  's most valuable records are kept. Also the department of	2	1	1.53442050814929	0.5	6	press_reportage	press
country/NN/br-a10/426	-0.185238597932937	-0.00721493916396377	country	NN	B3	B	B23	B	Z	Z	Z	Z	Z	 States must plan to absorb the exported goods of the <font color=green>country</font> , at what he termed a`` social cost''. Martin said the	4	1	2.26818405375055	0.25	3	press_reportage	press
country/NN/br-a10/460	-0.142058146768345	-0.0103436186469018	country	NN	B3	B	B23	B	Z	Z	Z	Z	Z	 primary products which may involve the total income of one <font color=green>country</font> . The Portland school board was asked Monday to take a	3	1	1.49652554722584	0.333333333333333	3	press_reportage	press
country/NN/br-a16/837	0.0256501013860802	-0.0402457425401876	country	NN	B1	B	B14	B	Z	Z	Z	Z	Z	 his brother would meet her at the border of that <font color=green>country</font> - so newly separated from Egypt and the United Arab Republic	2	2	1.70828273649742	1	5	press_reportage	press
country/NN/br-a17/346	0.0817282485020671	-0.0505166505607771	country	NN	A	A	A	A	Z	Z	Z	Z	Z	 will be a stag dinner Friday evening at the Denver <font color=green>Country</font>  Club which will precede the opening of the 1961 golf	2	2	2.09367153704259	1	8	press_reportage	press
country/NN/br-a18/1063	0.043184883606824	-0.109502589930378	country	NN	A	A	A	A	Z	Z	Z	Z	Z	 Mrs. John Charles Cotty is chairman of publicity for the <font color=green>country</font>  fair and Mrs. Francis G. Felske and Mrs. Francis Smythe	1	1	2.15844703506886	1	5	press_reportage	press
country/NN/br-a18/1123	0.0697654444186496	-0.0528293717400041	country	NN	A	A	A	A	Z	Z	Z	Z	Z	 exhibit and sale of paintings and sculpture at the Philmont <font color=green>Country</font>  Club on April 8 and 9. A preview party for	2	2	2.30879536871431	1	6	press_reportage	press
country/NN/br-a18/24	0.0697867699175007	-0.0326392128066852	country	NN	A	A	A	A	Z	Z	Z	Z	Z	 of the Thrift Shop Committee for May 6 at Philmont <font color=green>Country</font>  Club. The women have a reputation for giving parties that	3	1	2.40968864768929	0.333333333333333	4	press_reportage	press
country/NN/br-a18/734	0.00113087430058324	-0.0686424040126032	country	NN	A	A	A	A	Z	Z	Z	Z	Z	 contributions may be made there will be facilities at Philmont <font color=green>Country</font>  Club for those who would like to bring the bundles	2	2	2.40741113452522	1	3	press_reportage	press
country/NN/br-a20/641	0.0302759153226227	-0.0920285813694311	country	NN	B2	B	B23	B	Z	Z	Z	Z	Z	 and the two civil servants the recipients for selling their <font color=green>country</font>  's secrets. The fact that secrets of the Dreadnought, and	3	4	2.33207494228	1.33333333333333	5	press_reportage	press
country/NN/br-a26/490	0.0284453050380824	-0.0205220173750821	country	NN	B1	B	B14	B	Z	Z	Z	Z	Z	 price would be quoted regularly in newspapers all over the <font color=green>country</font> . He was also pleased with the wide distribution because he	5	4	2.00785111645413	0.8	7	press_reportage	press
country/NN/br-a27/436	-0.189384031588977	0.0963386107765146	country	NN	B2	B	B23	B	Z	Z	Z	Z	Z	 the steel strike. Draper declared,`` As I see it, this <font color=green>country</font>  has never faced such great dangers as threaten us today	4	2	1.80813647929035	0.5	3	press_reportage	press
country/NN/br-a28/645	-0.0298845205591256	-0.0269720947947986	country	NN	B3	B	B23	B	Z	Z	Z	Z	Z	 the rural recovery are being felt almost immediately by the <font color=green>country</font>  's farm equipment manufacturers. For example, farm equipment shipments of	3	4	1.49336598595293	1.33333333333333	8	press_reportage	press
country/NN/br-a29/2062	0.0623404654201891	-0.0789782558814629	country	NN	A	A	A	A	Z	Z	Z	Z	Z	 weekend they have reserved the entire Stagecoach Inn and adjoining <font color=green>country</font>  club, Saledo, for festivities. Invitations have been extended to some	3	1	2.47328574135533	0.333333333333333	5	press_reportage	press
country/NN/br-a29/2109	0.112448123964199	-0.0914920430605927	country	NN	A	A	A	A	Z	Z	Z	Z	Z	 The get-together Friday night will be a banquet at the <font color=green>country</font>  club patio and pool, and an orchestra will play for	4	1	2.01059831447347	0.25	3	press_reportage	press
country/NN/br-a30/1777	-0.0206386037970077	-0.117818917401576	country	NN	B1	B	B14	B	Z	Z	Z	Z	Z	 Longinotti. Newcomers of social note from other parts of the <font color=green>country</font>  are the Ray Carbones, formerly of Panama; the Geddes MacGregors	3	1	2.59162604267357	0.333333333333333	2	press_reportage	press
country/NN/br-a30/292	0.0348408328932059	-0.0223569205816927	country	NN	A	A	A	A	Z	Z	Z	Z	Z	 three-building complex. Fall foliage and flowers will decorate Los Angeles <font color=green>Country</font>  Club for the annual formal party Saturday evening. More than	3	2	1.93378729967801	0.666666666666667	9	press_reportage	press
country/NN/br-a30/380	0.0827092180954055	-0.0438487975550836	country	NN	A	A	A	A	Z	Z	Z	Z	Z	 A. Swim celebrated his 75 th birthday at the Wilshire <font color=green>Country</font>  Club, guests came by chartered plane from all over the	4	3	2.32455562624553	0.75	7	press_reportage	press
country/NN/br-a30/392	0.0693474832546982	-0.0477329986315583	country	NN	B1	B	B14	B	Z	Z	Z	Z	Z	 Club, guests came by chartered plane from all over the <font color=green>country</font> . A flight originating in Florida picked up guests on the	4	3	2.10357590981895	0.75	7	press_reportage	press
country/NN/br-a32/320	0.0382872211680112	0.0770906141548479	country	NN	B3	B	B23	B	Z	Z	Z	Z	Z	 today as it ever was; that its presentation in this <font color=green>country</font>  is part of a capitalist plot to boobify the American	4	2	1.70736390634358	0.5	5	press_reportage	press
country/NN/br-a33/1449	0.0531340190050629	-0.0428257189124336	country	NN	B1	B	B14	B	Z	Z	Z	Z	Z	 that the National Gallery`` is the only museum in the <font color=green>country</font>  to have a full-time music director, Richard Bales, I 'm	4	3	1.59028171580447	0.75	6	press_reportage	press
country/NN/br-a33/399	-0.0700917154893039	-0.074823211201924	country	NN	B1	B	B14	B	Z	Z	Z	Z	Z	 Regional representatives appointed to serve from each section of the <font color=green>country</font>  include Frank E. Barnes of Boston. President Kennedy could n't	3	2	2.15879374035325	0.666666666666667	4	press_reportage	press
country/NN/br-a33/754	0.0575284956966184	0.112375391463002	country	NN	B1	B	B14	B	Z	Z	Z	Z	Z	 serious music''. He added`` I think that sometimes in this <font color=green>country</font>  we are not aware as we should be of the	3	2	1.50738054518131	0.666666666666667	3	press_reportage	press
country/NN/br-a35/813	-0.0087574116072298	0.0364805837513091	country	NN	B4	B	B14	B	Z	Z	Z	Z	Z	 For while the past needs of the Church in this <font color=green>country</font>  may have been adequately met by collegiate institutions, which in	2	1	1.65988532406599	0.5	6	press_reportage	press
country/NN/br-a41/1107	-0.0453238049818055	-0.10322990188904	country	NN	B	B	B14	B	Z	Z	Z	Z	Z	 those Congolese( among them Joseph Kasavubu) who favored splitting the <font color=green>country</font>  into small independent states, Balkanizing it. Second, there were those	2	1	1.79762348954813	0.5	4	press_reportage	press
country/NN/br-a41/1455	-0.192217278869925	-0.179243624431378	country	NN	B1	B	B14	B	Z	Z	Z	Z	Z	 the thousands of Belgian civilians who had remained in the <font color=green>country</font> . The Belgian government decided to act, and on July 10	2	0	2.60302800682834	0	3	press_reportage	press
country/NN/br-a41/1497	-0.0850800577265641	-0.138243801944573	country	NN	B	B	B14	B	Z	Z	Z	Z	Z	 Moise Tshombe, announced that his province had seceded from the <font color=green>country</font> . Confusion became chaos; each succeeding day brought new acts of	2	2	2.35387455254276	1	4	press_reportage	press
country/NN/br-a41/2101	-0.00571747196061697	-0.0622607001864004	country	NN	B1	B	B14	B	Z	Z	Z	Z	Z	 Tshombe, holds 65% of the mineral wealth of the entire <font color=green>country</font> . From October 1960 to February 1961, the U. N. forces	3	3	1.93340191421395	1	5	press_reportage	press
country/NN/br-a41/342	0.0228338279973422	0.00994964950607699	country	NN	B2	B	B23	B	Z	Z	Z	Z	Z	 part of a government, of managing the affairs of a <font color=green>country</font>  in the manner of a father dealing with his children	2	1	1.38933960604673	0.5	6	press_reportage	press
country/NN/br-a44/2146	-0.00140902791320117	0.00593514771088776	country	NN	B1	B	B14	B	Z	Z	Z	Z	Z	 condition. There are, for example, approximately 25000000 people in this <font color=green>country</font>  with no public library service and about 50000000 with inadequate	5	3	1.52796165455638	0.6	8	press_reportage	press
country/NN/br-a44/235	-0.0202843601374877	-0.0241413030967172	country	NN	B1	B	B14	B	Z	Z	Z	Z	Z	 to supplement their annual funds. In some parts of the <font color=green>country</font> , however, a co-operative movement has begun to grow, under the	2	1	2.09497100526396	0.5	4	press_reportage	press
