id	model.x	model.y	lemma	pos	marisense	mbroad	mari3	mari2	sensekey	wnsense	wnbroad	wn3	wn2	text	cues	cues_with_weight	mean_weight	weighted.cues_ratio	weighted_cw	genre	broad_genre
church/NN/br-a01/2073	-0.090442954080946	0.128944263986862	church	NN	E	E	DE	CDE	church%1:04:00::	E	E	DE	CDE	 said.`` Being at the polls was just like being at <font color=green>church</font> . I did n't smell a drop of liquor, and we	1	0	2.63262305854176	0	1	press_reportage	press
church/NN/br-a07/1303	-0.018171530245457	-0.187510019362461	church	NN	A	A	AB	AB	Z	Z	Z	Z	Z	 Africa, the Middle East and Latin America. Interviews with several <font color=green>church</font>  leaders have disclosed that this development has raised the question	3	0	2.92529267250458	0	1	press_reportage	press
church/NN/br-a07/1325	0.0795814224223397	0.0087902645606028	church	NN	A	A	AB	AB	Z	Z	Z	Z	Z	 the Peace Corps will be able to prevent confusion for <font color=green>church</font>  and state over methods, means and goals. There are a	4	1	2.5788701050302	0.25	1	press_reportage	press
church/NN/br-a07/1487	0.139891683788636	0.0734731357044115	church	NN	A	A	AB	AB	Z	Z	Z	Z	Z	 projects and still preserve the constitutional requirement on separation of <font color=green>church</font>  and state? R. Sargent Shriver Jr., director of the corps	4	0	2.63262305854176	0	1	press_reportage	press
church/NN/br-a10/1769	0.0604028079352775	-0.0584684900815552	church	NN	A	A	AB	AB	Z	Z	Z	Z	Z	 more than 100 million have no vital touch with the <font color=green>church</font>  or religious life'', he told delegates Friday. Talking of the	3	0	2.80307503978033	0	1	press_reportage	press
church/NN/br-a10/1940	0.0795814224223397	0.0087902645606028	church	NN	A	A	AB	AB	Z	Z	Z	Z	Z	 this would necessitate some changes in methods, he said.`` The <font color=green>church</font>  's ability to change her methods is going to determine	1	0	2.5788701050302	0	2	press_reportage	press
church/NN/br-a16/453	-0.0826268550238248	0.0196060753687292	church	NN	D	D	DE	CDE	Z	Z	Z	Z	Z	 a small one at noon tomorrow in St. Bernadine 's <font color=green>church</font> , Forest Park. A small reception will follow in the Oak	4	2	2.89785922178416	0.5	2	press_reportage	press
church/NN/br-a17/1636	-0.0891649986844726	-0.0021898956867075	church	NN	D	D	DE	CDE	Z	Z	Z	Z	Z	 Gay, who were married Saturday at the Munger Place Methodist <font color=green>Church</font> . Parents of the bride are Mr. and Mrs. Ferris M.	4	2	2.65075531690574	0.5	2	press_reportage	press
church/NN/br-a17/1770	-0.175756382220495	-0.0621054532771553	church	NN	D	D	DE	CDE	Z	Z	Z	Z	Z	 College of Technology, in the chapel of the First Presbyterian <font color=green>Church</font>  of Houston. The bride, daughter of Rhodes Semmes Baker Jr.	2	0	2.75977823402701	0	1	press_reportage	press
church/NN/br-a17/2228	-0.0405510350617286	-0.0203775302284218	church	NN	D	D	DE	CDE	Z	Z	Z	Z	Z	 Burgher Jr. seated guests. A reception was held at the <font color=green>church</font> . The First Christian Church of Pampa was the setting for	5	2	3.25986261166042	0.4	5	press_reportage	press
