id	model.x	model.y	lemma	pos	marisense	mbroad	mari3	mari2	sensekey	wnsense	wnbroad	wn3	wn2	text	cues	cues_with_weight	mean_weight	weighted.cues_ratio	weighted_cw	genre	broad_genre
country/NN/br-b20/2202	-0.0153877992513614	-0.00637718880594493	country	NN	B2	B	B23	B	country%1:14:00::	B2	B	BB2	B	 more serious should the cold war mount in frenzy. The <font color=green>country</font>  is committed to the doctrine of security by military means	5	2	1.64796691068195	0.4	7	press_editorial	press
country/NN/br-b20/308	-0.0422690851345381	-0.0115057230360099	country	NN	B4	B	B14	B	country%1:15:00::	B1	B	B1	B	 that of diplomatic policy''. Morrison points out that since our <font color=green>country</font>  is more urbanized than the Soviet Union or Red China	5	3	2.03538009573162	0.6	6	press_editorial	press
country/NN/br-c01/2379	-0.0123740872229636	0.0124316688111913	country	NN	B	B	B14	B	country%1:14:00::	B2	B	BB2	B	 in this last of the Russian films to reach this <font color=green>country</font>  in the program of joint cultural exchange. Also on the	4	3	1.93188991989019	0.75	6	press_reviews	press
country/NN/br-c01/621	-0.0968362044760913	0.298880419582936	country	NN	B1	B	B14	B	country%1:15:00::	B1	B	B1	B	 extraordinary, considers the finest house of its kind in the <font color=green>country</font> - and of course he does n't weep at the capacity	3	0	2.5133801027551	0	2	press_reviews	press
country/NN/br-c01/944	0.146797763921171	-0.134175766399977	country	NN	B1	B	B14	B	country%1:15:00::	B1	B	B1	B	 bookers, cancellation of one of the richest bookings in the <font color=green>country</font> . Will somebody please reopen the Auditorium? Paintings and drawings by	2	0	2.09658491372532	0	4	press_reviews	press
country/NN/br-c02/2222	-0.000519320869578889	-0.184629518569977	country	NN	B4	B	B14	B	country%1:14:00::	B2	B	BB2	B	 storylines too. He intimated that they were n't doing the <font color=green>country</font>  much good in the Cold War. And to an industry	2	0	2.21460407281564	0	2	press_reviews	press
country/NN/br-c02/2265	0.141144529928227	-0.0625001418394504	country	NN	B4	B	B14	B	country%1:14:00::	B2	B	BB2	B	 globe'', he said,`` the major source of impressions about this <font color=green>country</font>  are in the movies they meet. Would we want a	1	0	1.73422745304094	0	3	press_reviews	press
country/NN/br-d03/1224	-0.0388770443098348	-0.0403042459223248	country	NN	B4	B	B14	B	country%1:14:01::	B	B	BB2	B	 seems no longer very meaningful to call England a`` Protestant <font color=green>country</font> ''. One of the ironies of the present crusade for Christian	2	2	1.89790226563564	1	4	religion	non-fiction
country/NN/br-d03/1509	0.0492101942303153	-0.0451145010177209	country	NN	B4	B	B14	B	country%1:14:01::	B	B	BB2	B	 Faith of our Fathers: Mary 's prayers/ Shall win our <font color=green>country</font>  back to thee''. The English saints are widely venerated, quite	3	1	1.6907780929904	0.333333333333333	5	religion	non-fiction
country/NN/br-d03/249	-0.0308102848744446	-0.135302675587732	country	NN	B4	B	B14	B	country%1:14:01::	B	B	BB2	B	 century literature of England, I knew only a Protestant dominated <font color=green>country</font> . Since arriving here, however, I have formed a far different	3	3	1.9787893278686	1	3	religion	non-fiction
country/NN/br-e28/1281	0.023603640271553	0.0539544471701866	country	NN	B1	B	B14	B	country%1:15:00::	B1	B	B1	B	 some benefit they can share? In one company covering the <font color=green>country</font>  with a high quality sales force of 10 men, the	2	0	1.7234782712975	0	3	skill_and_hobbies	non-fiction
country/NN/br-e29/1920	-0.0927182555079822	-0.130564494110471	country	NN	B1	B	B14	B	country%1:15:00::	B1	B	B1	B	 a candidate. Since there are almost no schools in the <font color=green>country</font>  offering graduate work in interior design this rule cannot at	2	0	1.52515864928076	0	2	skill_and_hobbies	non-fiction
country/NN/br-e30/1177	-0.0351281243484927	0.0773351780633297	country	NN	B1	B	B14	B	country%1:15:00::	B1	B	B1	B	 What 's your profit margin? In what section of the <font color=green>country</font>  are you located? Are you in a rural or urban	4	1	1.97953637872164	0.25	3	skill_and_hobbies	non-fiction
country/NN/br-e31/1795	0.272747641840332	0.199945212663085	country	NN	B4	B	B14	B	country%1:15:00::;1:14:00::	B1	B	B1	B	 and( 6) more education. The more people learn about their <font color=green>country</font> , the more they want to learn. Camping is family fun	3	2	1.64204139828729	0.666666666666667	3	skill_and_hobbies	non-fiction
country/NN/br-e31/1819	0.0329664207431333	-0.0727078112157922	country	NN	B1	B	B14	B	country%1:15:00::	B1	B	B1	B	 and it is helping more Americans see more of the <font color=green>country</font>  than they ever saw before. But make no mistake about	2	1	1.76374900193964	0.5	3	skill_and_hobbies	non-fiction
country/NN/br-f03/2248	0.0446593961617962	-0.0950077828095899	country	NN	A	A	A	A	country%1:15:01::	A	A	A	A	 the convention, Depew was seated on the porch of a <font color=green>country</font>  home on the Hudson, gazing at the opposite shore.	4	4	1.85511695588716	1	7	popular_lore	fiction
country/NN/br-f13/1645	-0.071690606441985	-0.094466485505652	country	NN	A	A	A	A	country%1:15:01::	A	A	A	A	 a neighborhood of well-kept homes. There are slums in the <font color=green>country</font>  as well as in the city. Few rural areas are	5	2	1.67296984552729	0.4	3	popular_lore	fiction
country/NN/br-f13/637	-0.0531331361321647	-0.0965162611757143	country	NN	A	A	A	A	country%1:15:01::	A	A	A	A	 Generally, the same level of living costs less in the <font color=green>country</font>  than in the city. The savings are not as great	3	2	1.9753269383267	0.666666666666667	3	popular_lore	fiction
country/NN/br-f13/701	-0.00399818942992524	0.00240894475898164	country	NN	A	A	A	A	country%1:15:01::	A	A	A	A	 similar municipal services are of equal quality in city and <font color=green>country</font> , real estate taxes are usually about the same. A part-time	4	1	1.63297258421861	0.25	5	popular_lore	fiction
country/NN/br-f15/2048	0.0380814073745309	0.0412118482972221	country	NN	B1	B	B14	B	country%1:14:00::	B2	B	BB2	B	 translated into action by the majority of people in this <font color=green>country</font> . Repeated polls have disclosed that most married couples are now	4	2	1.98806573974265	0.5	7	popular_lore	fiction
country/NN/br-f15/235	0.0734182672525387	0.0695495633760874	country	NN	B4	B	B14	B	country%1:14:00::	B2	B	BB2	B	 more tension, rancor and strife among religious groups in this <font color=green>country</font>  than the birth-control issue. It has flared up periodically on	3	1	1.60239389951095	0.333333333333333	3	popular_lore	fiction
country/NN/br-f15/664	-0.0722100425934857	0.0681393170396742	country	NN	B	B	B14	B	country%1:14:00::	B2	B	BB2	B	 necessities of life, the degree of population density of a <font color=green>country</font>  and the shortage of housing facilities may legitimately be taken	4	4	1.82965463640241	1	5	popular_lore	fiction
country/NN/br-f17/2140	-0.13035577702976	0.0482066698528587	country	NN	A1	A	A	A	country%1:15:02::	A1	A	A	A	 three men to cart goods to them from the Mississippi <font color=green>country</font> . Others carried pemmican from`` the Forks'' to St. Paul and	4	1	2.15603449769277	0.25	2	popular_lore	fiction
