id	model.x	model.y	lemma	pos	marisense	mbroad	mari3	mari2	sensekey	wnsense	wnbroad	wn3	wn2	text	cues	cues_with_weight	mean_weight	weighted.cues_ratio	weighted_cw	genre	broad_genre
country/NN/br-a04/1253	-0.132937752847173	0.195650657708261	country	NN	B4	B	B14	B	Z	Z	Z	Z	Z	 that he agreed to the need for unity in the <font color=green>country</font>  now. But he further said that it was better politics	2	1	1.28818711015866	0.5	2	press_reportage	press
country/NN/br-a05/1184	-0.370607622322708	-0.0522129461113902	country	NN	B4	B	B14	B	Z	Z	Z	Z	Z	 Sheraton-Biltmore Hotel that about half of the people in the <font color=green>country</font>  want the`` welfare'' type of government and the other half	4	1	1.32973817390401	0.25	1	press_reportage	press
country/NN/br-a06/106	0.200860419430394	-0.122422677558432	country	NN	A	A	A	A	Z	Z	Z	Z	Z	 Westfield Young Democratic Club cocktail party at the Scotch Plains <font color=green>Country</font>  Club. It was greeted with a chorus of boos by	4	3	2.32153562540516	0.75	5	press_reportage	press
country/NN/br-a07/1688	-0.0438463942408701	-0.00895911961312027	country	NN	B	B	B14	B	Z	Z	Z	Z	Z	 those countries. A committee of experts has recommended that a <font color=green>country</font>  's population be considered in the distribution of professional posts	2	2	1.52193523072536	1	7	press_reportage	press
country/NN/br-a08/443	0.00552464013125181	-0.0110259484954915	country	NN	B4	B	B14	B	Z	Z	Z	Z	Z	 the National Archives building where hundreds of thousands of this <font color=green>country</font>  's most valuable records are kept. Also the department of	2	1	1.53442050814929	0.5	6	press_reportage	press
country/NN/br-a10/426	-0.204559639359212	-0.25689879563041	country	NN	B3	B	B23	B	Z	Z	Z	Z	Z	 States must plan to absorb the exported goods of the <font color=green>country</font> , at what he termed a`` social cost''. Martin said the	4	1	2.26818405375055	0.25	3	press_reportage	press
country/NN/br-a10/460	-0.0718150876141604	-0.169845388991487	country	NN	B3	B	B23	B	Z	Z	Z	Z	Z	 primary products which may involve the total income of one <font color=green>country</font> . The Portland school board was asked Monday to take a	3	1	1.49652554722584	0.333333333333333	3	press_reportage	press
country/NN/br-a16/837	0.126255044594125	0.0624718308613194	country	NN	B1	B	B14	B	Z	Z	Z	Z	Z	 his brother would meet her at the border of that <font color=green>country</font> - so newly separated from Egypt and the United Arab Republic	2	2	1.70828273649742	1	5	press_reportage	press
country/NN/br-a17/346	0.141306972699689	-0.0845771131889997	country	NN	A	A	A	A	Z	Z	Z	Z	Z	 will be a stag dinner Friday evening at the Denver <font color=green>Country</font>  Club which will precede the opening of the 1961 golf	2	2	2.09367153704259	1	8	press_reportage	press
country/NN/br-a18/1063	0.151635896677115	-0.273355536917514	country	NN	A	A	A	A	Z	Z	Z	Z	Z	 Mrs. John Charles Cotty is chairman of publicity for the <font color=green>country</font>  fair and Mrs. Francis G. Felske and Mrs. Francis Smythe	1	1	2.15844703506886	1	5	press_reportage	press
