id	model.x	model.y	lemma	pos	marisense	mbroad	mari3	mari2	sensekey	wnsense	wnbroad	wn3	wn2	text	cues	cues_with_weight	mean_weight	weighted.cues_ratio	weighted_cw	genre	broad_genre
country/NN/br-a04/1253	-0.0736847063036307	0.105399325452515	country	NN	B4	B	B14	B	Z	Z	Z	Z	Z	 that he agreed to the need for unity in the <font color=green>country</font>  now. But he further said that it was better politics	2	1	0.702267637516962	0.5	5	press_reportage	press
country/NN/br-a05/1184	-0.00466203060627128	-0.00154426286997876	country	NN	B4	B	B14	B	Z	Z	Z	Z	Z	 Sheraton-Biltmore Hotel that about half of the people in the <font color=green>country</font>  want the`` welfare'' type of government and the other half	4	4	0.876802662469	1	6	press_reportage	press
country/NN/br-a06/106	0.289472946884884	-0.0308482582204363	country	NN	A	A	A	A	Z	Z	Z	Z	Z	 Westfield Young Democratic Club cocktail party at the Scotch Plains <font color=green>Country</font>  Club. It was greeted with a chorus of boos by	4	3	2.32153562540516	0.75	5	press_reportage	press
country/NN/br-a07/1688	-0.0395899452655953	-0.0124708334825925	country	NN	B	B	B14	B	Z	Z	Z	Z	Z	 those countries. A committee of experts has recommended that a <font color=green>country</font>  's population be considered in the distribution of professional posts	2	2	1.14799801827383	1	11	press_reportage	press
country/NN/br-a08/443	-0.00339314274371247	0.00626289240070426	country	NN	B4	B	B14	B	Z	Z	Z	Z	Z	 the National Archives building where hundreds of thousands of this <font color=green>country</font>  's most valuable records are kept. Also the department of	2	2	1.28584303780534	1	8	press_reportage	press
country/NN/br-a10/426	-0.217529023526038	-0.0155725924911074	country	NN	B3	B	B23	B	Z	Z	Z	Z	Z	 States must plan to absorb the exported goods of the <font color=green>country</font> , at what he termed a`` social cost''. Martin said the	4	3	1.41086745037899	0.75	6	press_reportage	press
country/NN/br-a10/460	0.00728738798569236	-0.0320892737206984	country	NN	B3	B	B23	B	Z	Z	Z	Z	Z	 primary products which may involve the total income of one <font color=green>country</font> . The Portland school board was asked Monday to take a	3	3	0.921192287987788	1	9	press_reportage	press
country/NN/br-a16/837	0.134037610903696	-0.113365615353638	country	NN	B1	B	B14	B	Z	Z	Z	Z	Z	 his brother would meet her at the border of that <font color=green>country</font> - so newly separated from Egypt and the United Arab Republic	2	2	1.44862433240551	1	6	press_reportage	press
country/NN/br-a17/346	0.206079310620698	-0.0417259961571643	country	NN	A	A	A	A	Z	Z	Z	Z	Z	 will be a stag dinner Friday evening at the Denver <font color=green>Country</font>  Club which will precede the opening of the 1961 golf	2	2	1.86414862883244	1	9	press_reportage	press
country/NN/br-a18/1063	0.273439253099303	-0.147191321686103	country	NN	A	A	A	A	Z	Z	Z	Z	Z	 Mrs. John Charles Cotty is chairman of publicity for the <font color=green>country</font>  fair and Mrs. Francis G. Felske and Mrs. Francis Smythe	1	1	1.24717733664217	1	10	press_reportage	press
