id	model.x	model.y	lemma	pos	marisense	mbroad	mari3	mari2	sensekey	wnsense	wnbroad	wn3	wn2	text	cues	cues_with_weight	mean_weight	weighted.cues_ratio	weighted_cw	genre	broad_genre
country/NN/br-b20/2202	-0.0162791500589888	-0.0234648464709972	country	NN	B2	B	B23	B	country%1:14:00::	B2	B	BB2	B	 more serious should the cold war mount in frenzy. The <font color=green>country</font>  is committed to the doctrine of security by military means	5	3	1.31562404644076	0.6	9	press_editorial	press
country/NN/br-b20/308	-0.0457245507146707	-0.0575768679823387	country	NN	B4	B	B14	B	country%1:15:00::	B1	B	B1	B	 that of diplomatic policy''. Morrison points out that since our <font color=green>country</font>  is more urbanized than the Soviet Union or Red China	5	3	1.67794431904924	0.6	8	press_editorial	press
country/NN/br-c01/2379	-0.0283190134416886	-0.000563564815718272	country	NN	B	B	B14	B	country%1:14:00::	B2	B	BB2	B	 in this last of the Russian films to reach this <font color=green>country</font>  in the program of joint cultural exchange. Also on the	4	3	1.45999843195046	0.75	9	press_reviews	press
country/NN/br-c01/621	-0.113068853069135	0.416167619594093	country	NN	B1	B	B14	B	country%1:15:00::	B1	B	B1	B	 extraordinary, considers the finest house of its kind in the <font color=green>country</font> - and of course he does n't weep at the capacity	3	1	1.21580434311787	0.333333333333333	5	press_reviews	press
country/NN/br-c01/944	0.330926264441106	0.014318637407463	country	NN	B1	B	B14	B	country%1:15:00::	B1	B	B1	B	 bookers, cancellation of one of the richest bookings in the <font color=green>country</font> . Will somebody please reopen the Auditorium? Paintings and drawings by	2	0	1.72784388740217	0	5	press_reviews	press
country/NN/br-c02/2222	0.079161288166506	-0.291227009856384	country	NN	B4	B	B14	B	country%1:14:00::	B2	B	BB2	B	 storylines too. He intimated that they were n't doing the <font color=green>country</font>  much good in the Cold War. And to an industry	2	0	1.29154799181222	0	4	press_reviews	press
country/NN/br-c02/2265	0.131683381476827	0.0802628896385912	country	NN	B4	B	B14	B	country%1:14:00::	B2	B	BB2	B	 globe'', he said,`` the major source of impressions about this <font color=green>country</font>  are in the movies they meet. Would we want a	1	0	0.982307125722734	0	7	press_reviews	press
country/NN/br-d03/1224	-0.0275717690887493	0.0690740030772933	country	NN	B4	B	B14	B	country%1:14:01::	B	B	BB2	B	 seems no longer very meaningful to call England a`` Protestant <font color=green>country</font> ''. One of the ironies of the present crusade for Christian	2	2	1.11224618074972	1	8	religion	non-fiction
country/NN/br-d03/1509	0.125523610436788	0.00535813705347105	country	NN	B4	B	B14	B	country%1:14:01::	B	B	BB2	B	 Faith of our Fathers: Mary 's prayers/ Shall win our <font color=green>country</font>  back to thee''. The English saints are widely venerated, quite	3	1	1.55573485517875	0.333333333333333	6	religion	non-fiction
country/NN/br-d03/249	0.0414326427755732	0.0652153768563275	country	NN	B4	B	B14	B	country%1:14:01::	B	B	BB2	B	 century literature of England, I knew only a Protestant dominated <font color=green>country</font> . Since arriving here, however, I have formed a far different	3	3	1.24663824551314	1	7	religion	non-fiction
country/NN/br-e28/1281	-0.0144881355115328	0.0100258396498877	country	NN	B1	B	B14	B	country%1:15:00::	B1	B	B1	B	 some benefit they can share? In one company covering the <font color=green>country</font>  with a high quality sales force of 10 men, the	2	2	0.948010538969981	1	8	skill_and_hobbies	non-fiction
country/NN/br-e29/1920	0.0152977587943408	-0.0263568811519815	country	NN	B1	B	B14	B	country%1:15:00::	B1	B	B1	B	 a candidate. Since there are almost no schools in the <font color=green>country</font>  offering graduate work in interior design this rule cannot at	2	1	0.672566479417436	0.5	9	skill_and_hobbies	non-fiction
country/NN/br-e30/1177	-0.110629887140069	0.0480964559454935	country	NN	B1	B	B14	B	country%1:15:00::	B1	B	B1	B	 What 's your profit margin? In what section of the <font color=green>country</font>  are you located? Are you in a rural or urban	4	2	1.13277210602354	0.5	6	skill_and_hobbies	non-fiction
country/NN/br-e31/1795	-0.00834612901093699	0.291827452386576	country	NN	B4	B	B14	B	country%1:15:00::;1:14:00::	B1	B	B1	B	 and( 6) more education. The more people learn about their <font color=green>country</font> , the more they want to learn. Camping is family fun	3	4	1.00402475050956	1.33333333333333	7	skill_and_hobbies	non-fiction
country/NN/br-e31/1819	0.101017563519738	-0.0138058367233397	country	NN	B1	B	B14	B	country%1:15:00::	B1	B	B1	B	 and it is helping more Americans see more of the <font color=green>country</font>  than they ever saw before. But make no mistake about	2	2	0.89030420277087	1	9	skill_and_hobbies	non-fiction
country/NN/br-f03/2248	0.160176348149334	-0.0973671693457287	country	NN	A	A	A	A	country%1:15:01::	A	A	A	A	 the convention, Depew was seated on the porch of a <font color=green>country</font>  home on the Hudson, gazing at the opposite shore.	4	4	1.85511695588716	1	7	popular_lore	fiction
country/NN/br-f13/1645	-0.0945761285511157	-0.137846700391375	country	NN	A	A	A	A	country%1:15:01::	A	A	A	A	 a neighborhood of well-kept homes. There are slums in the <font color=green>country</font>  as well as in the city. Few rural areas are	5	4	0.930424886158428	0.8	7	popular_lore	fiction
country/NN/br-f13/637	-0.0817624785551036	-0.168297199030191	country	NN	A	A	A	A	country%1:15:01::	A	A	A	A	 Generally, the same level of living costs less in the <font color=green>country</font>  than in the city. The savings are not as great	3	3	1.13333352973807	1	6	popular_lore	fiction
country/NN/br-f13/701	-0.0322971563106179	-0.0191181456350538	country	NN	A	A	A	A	country%1:15:01::	A	A	A	A	 similar municipal services are of equal quality in city and <font color=green>country</font> , real estate taxes are usually about the same. A part-time	4	2	0.958200257208235	0.5	10	popular_lore	fiction
country/NN/br-f15/2048	-0.00562331555732095	0.11204222060511	country	NN	B1	B	B14	B	country%1:14:00::	B2	B	BB2	B	 translated into action by the majority of people in this <font color=green>country</font> . Repeated polls have disclosed that most married couples are now	4	3	1.81195729669324	0.75	8	popular_lore	fiction
country/NN/br-f15/235	-0.000288904375652893	0.0849248806057931	country	NN	B4	B	B14	B	country%1:14:00::	B2	B	BB2	B	 more tension, rancor and strife among religious groups in this <font color=green>country</font>  than the birth-control issue. It has flared up periodically on	3	2	0.989482181199602	0.666666666666667	6	popular_lore	fiction
country/NN/br-f15/664	-0.13578503735697	-0.00500343309776363	country	NN	B	B	B14	B	country%1:14:00::	B2	B	BB2	B	 necessities of life, the degree of population density of a <font color=green>country</font>  and the shortage of housing facilities may legitimately be taken	4	4	1.18752811848469	1	9	popular_lore	fiction
country/NN/br-f17/2140	-0.0995922177821289	-0.11795167453687	country	NN	A1	A	A	A	country%1:15:02::	A1	A	A	A	 three men to cart goods to them from the Mississippi <font color=green>country</font> . Others carried pemmican from`` the Forks'' to St. Paul and	4	2	1.40707668454126	0.5	4	popular_lore	fiction
country/NN/br-f18/2329	0.259149030155117	0.0809589182045042	country	NN	B1	B	B14	B	country%1:15:00::	B1	B	B1	B	 have been satisfied to have staid at home when my <font color=green>country</font>  is invaded by a thievin foe By a set of	3	1	0.749697297852475	0.333333333333333	7	popular_lore	fiction
country/NN/br-f19/1206	-0.0158731044743436	0.022981147152105	country	NN	B1	B	B14	B	country%1:14:00::	B2	B	BB2	B	 and seldom taught properly to American undergraduates. In addition, this <font color=green>country</font>  has been settled by many peoples of many heritages and	3	3	1.14947623580241	1	9	popular_lore	fiction
country/NN/br-f19/140	-0.0556641547813434	0.0477244523547253	country	NN	B2	B	B23	B	country%1:14:00::	B2	B	BB2	B	 a given generation feels must have occurred. 2) As a <font color=green>country</font>  superimposes its cultural and political attitudes on others, it searches	4	3	1.19004869515389	0.75	8	popular_lore	fiction
country/NN/br-f19/350	-0.148220453573546	0.0112659332480272	country	NN	B4	B	B14	B	country%1:14:00::	B2	B	BB2	B	 Of course, nationalism has really outlived its usefulness in a <font color=green>country</font>  as world oriented as ours, and its continued existence reflects	3	2	1.01255245068046	0.666666666666667	6	popular_lore	fiction
country/NN/br-f23/1615	-0.0168532096080506	-0.0422388088961541	country	NN	B2	B	B23	B	country%1:14:00::	B2	B	BB2	B	 Soviets understand, moreover, that the first step in turning a <font color=green>country</font>  toward Communism is to turn it against the West. Thus	5	3	0.797002652474315	0.6	7	popular_lore	fiction
country/NN/br-f23/1643	-0.204099778048785	0.012351526611924	country	NN	B2	B	B23	B	country%1:14:00::	B2	B	BB2	B	 first stage of a Communist takeover is to`` neutralize'' a <font color=green>country</font> . The second stage is to retain the nominal classification of	3	1	1.04556384900627	0.333333333333333	7	popular_lore	fiction
country/NN/br-f23/1664	-0.0557351791625933	-0.0102307601465	country	NN	B2	B	B23	B	country%1:14:00::	B2	B	BB2	B	 the nominal classification of`` neutralist'', while in fact turning the <font color=green>country</font>  into an active advocate and adherent of Soviet policy. And	5	2	1.39142482984451	0.4	5	popular_lore	fiction
country/NN/br-f23/2012	-0.0870641047191784	-0.0606388254493788	country	NN	B2	B	B23	B	country%1:14:00::	B2	B	BB2	B	 Nixon. Today it is up for grabs. One Latin American <font color=green>country</font> , Cuba, has become a Soviet bridgehead ninety miles off our	4	3	0.646432577689633	0.75	8	popular_lore	fiction
country/NN/br-f23/2055	0.0241006227855247	-0.0209238288423756	country	NN	B2	B	B23	B	country%1:14:00::	B2	B	BB2	B	 are displaying open sympathy for Castroism, and there is no <font color=green>country</font> - save the Dominican Republic whose funeral services we recently arranged	2	0	1.45043676215327	0	9	popular_lore	fiction
country/NN/br-g01/1421	0.0925686718928123	0.125561405717253	country	NN	B4	B	B14	B	mother_country%1:15:00::	B1	B	B1	B	 the sympathy they felt extended to them by the mother <font color=green>country</font> . And no doubt many people in states like the Carolinas	2	1	1.0299254477794	0.5	7	belles_lettres	fiction
country/NN/br-g01/1864	0.0350684559364923	-0.055195857795272	country	NN	B4	B	B14	B	country%1:15:00::	B1	B	B1	B	 the South was more belligerent than the rest of the <font color=green>country</font> . So instead of being tests of the South 's loyalty	3	3	0.679608602737055	1	7	belles_lettres	fiction
country/NN/br-g11/1229	-0.0648407608762286	-0.0197679492520716	country	NN	B4	B	B14	B	country%1:14:00::	B2	B	BB2	B	 shorter and our present fear of war. We, in our <font color=green>country</font> , think of war as an external threat which, if it	5	4	1.20249729712563	0.8	8	belles_lettres	fiction
country/NN/br-g17/2183	0.108477240055794	-0.0231520538043496	country	NN	B1	B	B14	B	country%1:15:00::	B1	B	B1	B	 New England as it did in other parts of the <font color=green>country</font> ? Is n't it a bit odd that the three states	3	1	1.13099636158595	0.333333333333333	6	belles_lettres	fiction
country/NN/br-g17/767	-0.225983819997849	-0.0226895902865681	country	NN	B4	B	B14	B	country%1:14:01::	B	B	BB2	B	 all partial or local legislation''. Who will say that our <font color=green>country</font>  is even now a homogeneous community? that regional peculiarities do	4	2	0.760916068739037	0.5	6	belles_lettres	fiction
country/NN/br-g18/1249	0.0231425171126053	-0.13008349596822	country	NN	B4	B	B14	B	country%1:14:01::;1:15:00::	B	B	BB2	B	 little patience with collective mediocrity. He saw Sweden as a <font color=green>country</font>  of smug and narrow provincialism, indifferent to the heroic spirit	3	0	1.96158927720718	0	7	belles_lettres	fiction
country/NN/br-g18/1754	-0.127846796896233	-0.127159317893914	country	NN	B4	B	B14	B	country%1:14:01::	B	B	BB2	B	 an invasion of Russia and each brought ruin on the <font color=green>country</font>  that worshipped him. Each is still glorified as a national	3	0	1.58929827187684	0	4	belles_lettres	fiction
country/NN/br-g21/1021	-0.00501295066228288	-0.000672149363180201	country	NN	B4	B	B14	B	country%1:15:00::	B1	B	B1	B	 by the time the war ended, liberal leadership in this <font color=green>country</font>  was spiritually Marxist. We will recall that the still confident	3	2	1.27749744565048	0.666666666666667	8	belles_lettres	fiction
country/NN/br-g21/106	-0.00674049392021503	0.0386903599557051	country	NN	B4	B	B14	B	country%1:14:01::	B	B	BB2	B	 relationship that he found between religion and politics in this <font color=green>country</font>  and what happened to it. He points out that from	2	2	1.29934481288918	1	8	belles_lettres	fiction
country/NN/br-g21/15	-0.0258506544041362	0.0263852488673333	country	NN	B4	B	B14	B	country%1:14:01::	B	B	BB2	B	 pointed up the relation between the Protestant movement in this <font color=green>country</font>  and the development of a social religion, which he called	4	4	1.69463648118425	1	9	belles_lettres	fiction
country/NN/br-g21/605	0.016734078328456	0.0418860479318547	country	NN	B4	B	B14	B	country%1:14:00::	B2	B	BB2	B	 man? French Egalitarianism had had only nominal influence in this <font color=green>country</font>  before the days of Popularism. The riotous onrush of industrialism	4	1	1.01499219600588	0.25	6	belles_lettres	fiction
country/NN/br-g21/964	-0.0195175632892954	0.0460770946390208	country	NN	B4	B	B14	B	country%1:14:01::	B	B	BB2	B	 peace. The long road that had taken liberals in this <font color=green>country</font>  into the social religion of democracy, into a worship of	5	5	1.54363602445104	1	9	belles_lettres	fiction
country/NN/br-g23/17	0.00424656753410602	-0.0305826744719543	country	NN	B4	B	B14	B	country%1:14:00::	B2	B	BB2	B	 Woodrow Wilson 's administration, a red scare developed in our <font color=green>country</font> . Many Americans reacted irrationally to the challenge of Russia and	5	2	1.65235460384604	0.4	8	belles_lettres	fiction
country/NN/br-g28/1507	0.034438667819916	-0.026685489788543	country	NN	A	A	A	A	back_country%1:15:00::	A	A	A	A	 William Byrd described the Lubberlanders he encountered in the back <font color=green>country</font>  of Virginia and North Carolina. The chief literary antecedents of	3	2	1.22851596986671	0.666666666666667	11	belles_lettres	fiction
country/NN/br-g28/2097	0.11105147403187	0.0560456277764481	country	NN	A1	A	A	A	country%1:15:00::	B1	B	B1	B	 as a young man prepared to find in the new <font color=green>country</font>  the setting of romantic adventure and idealized beauty. But Thorpe	3	1	1.14728613464712	0.333333333333333	7	belles_lettres	fiction
country/NN/br-g43/348	0.0543076360955143	-0.0125188591012567	country	NN	A	A	A	A	country_doctor%1:18:00::	A	A	A	A	 most unforgettable character I ever met'' deals with village grocers, <font color=green>country</font>  doctors, favorite if illiterate aunts, and so forth. Scientists often	2	1	1.31809899651809	0.5	8	belles_lettres	fiction
country/NN/br-h09/1301	-0.0578929951049536	-0.00739180520649553	country	NN	B1	B	B14	B	country%1:14:00::	B2	B	BB2	B	 made with any public or private agency in a foreign <font color=green>country</font>  shall contain provisions effective to insure that the results or	2	2	1.2242819285913	1	11	miscellaneous	non-fiction
country/NN/br-h18/1493	-0.0487674569435862	-0.00979471725393766	country	NN	B2	B	B23	B	country%1:14:00::	B2	B	BB2	B	 we are to conduct ourselves, in policy literature such as <font color=green>country</font>  papers and National Security Council papers accumulated in the Department	5	6	1.12019160705679	1.2	9	miscellaneous	non-fiction
country/NN/br-h18/1813	-0.0103179705776269	-0.00697277144203522	country	NN	B4	B	B14	B	country%1:14:00::	B2	B	BB2	B	 action can hope to win public support, first in this <font color=green>country</font>  and then abroad? For the policy officer will know that	5	5	1.64462612643716	1	9	miscellaneous	non-fiction
country/NN/br-h18/1847	-0.0640613479694558	0.0121691298739906	country	NN	B3	B	B23	B	country%1:14:01::	B	B	BB2	B	 of policy will be conditioned by the readiness of the <font color=green>country</font>  to sustain it. He is interested in public opinion for	5	5	1.47384577562492	1	9	miscellaneous	non-fiction
country/NN/br-h18/2087	-0.0787111640655015	0.0371798337124648	country	NN	B2	B	B23	B	country%1:14:00::	B2	B	BB2	B	 public opinion until the President and the leaders of the <font color=green>country</font>  have gone to the public to explain what is required	3	4	0.979989191842061	1.33333333333333	8	miscellaneous	non-fiction
country/NN/br-h18/2142	-0.183395090469083	-0.0666282589107694	country	NN	B4	B	B14	B	country%1:14:01::	B	B	BB2	B	 Marshall plan, any public-opinion expert would have said that the <font color=green>country</font>  would have accepted such proposals. The problem in the policy	4	2	0.864712531159107	0.5	6	miscellaneous	non-fiction
country/NN/br-h18/857	-0.179174135321383	-0.0310537642659649	country	NN	B1	B	B14	B	country%1:15:00::	B1	B	B1	B	 the representatives of other agencies who are stationed in his <font color=green>country</font> . He is expected to supervise, to encourage, to direct, to	2	1	1.60203994192054	0.5	4	miscellaneous	non-fiction
country/NN/br-j22/38	-0.234973160373653	0.206564389002603	country	NN	A	A	A	A	country%1:14:00::	B2	B	BB2	B	 divisive forces, the gaps between rulers and subjects, town and <font color=green>country</font> , will widen; new aspirants for power will emerge whose ambitions	4	0	0.581259604317883	0	4	learned	non-fiction
country/NN/br-j37/1184	-0.0471267713773477	0.00949796560979633	country	NN	B1	B	B14	B	country%1:15:00::	B1	B	B1	B	 communication and understanding in the more remote areas of the <font color=green>country</font> , but it also served to minimize the national political value	3	3	1.31523600624081	1	9	learned	non-fiction
country/NN/br-j37/949	-0.0866200417879956	-0.02293508715214	country	NN	B3	B	B23	B	country%1:14:00::	B2	B	BB2	B	 important point emerges concerning the first elections in a developing <font color=green>country</font>  and evaluating their results. In the new country the electoral	4	2	0.911588210679337	0.5	6	learned	non-fiction
country/NN/br-j37/958	-0.0926604701253173	0.0145786235016977	country	NN	B2	B	B23	B	country%1:14:00::	B2	B	BB2	B	 a developing country and evaluating their results. In the new <font color=green>country</font>  the electoral process is considered as a means of resolving	4	3	1.09594472328641	0.75	9	learned	non-fiction
country/NN/br-j38/1233	-0.0590347754684609	0.0513639858337432	country	NN	B1	B	B14	B	country%1:14:00::	B2	B	BB2	B	 inherent in the system of local school districts in this <font color=green>country</font> . Planning of vocational education programs and courses is oriented to	3	3	0.946076654580694	1	12	learned	non-fiction
country/NN/br-j42/2159	-0.0549702109106552	-0.0187754845985228	country	NN	B2	B	B23	B	country%1:14:00::	B2	B	BB2	B	 in private litigation because of some contact with a foreign <font color=green>country</font>  were all severed from the older Law of Nations and	3	2	1.36587670056033	0.666666666666667	5	learned	non-fiction
