id	model.x	model.y	lemma	pos	marisense	mbroad	mari3	mari2	sensekey	wnsense	wnbroad	wn3	wn2	text	cues	cues_with_weight	mean_weight	weighted.cues_ratio	weighted_cw	genre	broad_genre
church/NN/br-a16/453	-0.218817421441187	0.127086777612179	church	NN	D	D	DE	CDE	Z	Z	Z	Z	Z	 a small one at noon tomorrow in St. Bernadine 's <font color=green>church</font> , Forest Park. A small reception will follow in the Oak	4	1	3.00145403347015	0.25	1	press_reportage	press
church/NN/br-a17/2228	-0.090920628376054	-0.0129866295095813	church	NN	D	D	DE	CDE	Z	Z	Z	Z	Z	 Burgher Jr. seated guests. A reception was held at the <font color=green>church</font> . The First Christian Church of Pampa was the setting for	5	1	3.38382213334841	0.2	4	press_reportage	press
church/NN/br-a17/2233	-0.0932598895354423	-0.0180585008375954	church	NN	D	D	DE	CDE	Z	Z	Z	Z	Z	 A reception was held at the church. The First Christian <font color=green>Church</font>  of Pampa was the setting for the wedding last Sunday	4	0	3.47051497405507	0	3	press_reportage	press
church/NN/br-a21/677	-0.138912923303737	-0.147646973877517	church	NN	D	D	DE	CDE	Z	Z	Z	Z	Z	 for 10 a. m. tomorrow in St. Anne 's Catholic <font color=green>Church</font> , 31978 Mound, in Warren. The mother and daughter, who will	4	0	4.37928204639583	0	1	press_reportage	press
church/NN/br-a22/1283	-0.283962874003032	0.114627590805688	church	NN	C	C	C	CDE	Z	Z	Z	Z	Z	 painter. He was a member of the Oakland City Methodist <font color=green>Church</font>  and a native of Atlanta. Funeral services will be at	2	0	3.08196358212076	0	2	press_reportage	press
church/NN/br-a22/307	-0.120530665447311	-0.034212267748828	church	NN	B	B	AB	AB	Z	Z	Z	Z	Z	 challenged by the state. Emory is affiliated with the Methodist <font color=green>Church</font> . Some church leaders, both clerical and lay, have criticized the	4	0	3.46314696865849	0	1	press_reportage	press
church/NN/br-a22/310	-0.120530665447311	-0.034212267748828	church	NN	A	A	AB	AB	Z	Z	Z	Z	Z	 the state. Emory is affiliated with the Methodist Church. Some <font color=green>church</font>  leaders, both clerical and lay, have criticized the university for	5	0	3.46314696865849	0	1	press_reportage	press
church/NN/br-a31/1842	-0.269790486599224	-0.20528481708206	church	NN	D	D	DE	CDE	Z	Z	Z	Z	Z	 planned for 10: 50 a. m. Sunday at First Christian <font color=green>Church</font> . It will be the second time the assistant manager of	3	0	3.94694392003656	0	1	press_reportage	press
church/NN/br-a31/2112	-0.120530665447311	-0.034212267748828	church	NN	D	D	DE	CDE	Z	Z	Z	Z	Z	 and program at 6 p. m. Sunday at Trinity Methodist <font color=green>Church</font> . He is the sexton of the church. A family worship	3	0	3.46314696865849	0	1	press_reportage	press
church/NN/br-a31/2120	-0.0760841568682504	-0.0417670340781178	church	NN	D	D	DE	CDE	Z	Z	Z	Z	Z	 at Trinity Methodist Church. He is the sexton of the <font color=green>church</font> . A family worship service will follow the program at 7	4	0	3.52118305428487	0	2	press_reportage	press
church/NN/br-b08/1866	-0.0999587256737286	-0.039596185778447	church	NN	D	D	DE	CDE	Z	Z	Z	Z	Z	 wrote after almost a decade of service to this majestic <font color=green>church</font> .`` Such a church needs vigor and vitality in its rector	2	0	3.47527927965831	0	2	press_editorial	press
church/NN/br-b08/1871	-0.0999587256737286	-0.039596185778447	church	NN	C	C	C	CDE	Z	Z	Z	Z	Z	 a decade of service to this majestic church.`` Such a <font color=green>church</font>  needs vigor and vitality in its rector and one man	4	1	3.47527927965831	0.25	2	press_editorial	press
church/NN/br-b12/2115	-0.118544598461884	-0.407067433097461	church	NN	A	A	AB	AB	Z	Z	Z	Z	Z	 and Greek and other ancient writings, some by the early <font color=green>church</font>  fathers, in themselves called for a restudy of the Bible	5	0	3.04182648876053	0	1	press_editorial	press
church/NN/br-b12/2217	-0.120530665447311	-0.034212267748828	church	NN	B	B	AB	AB	Z	Z	Z	Z	Z	 of a joint committee made up of representatives of the <font color=green>Church</font>  of England, Church of Scotland, Methodist Church, Congregational Union, Baptist	6	0	3.46314696865849	0	1	press_editorial	press
church/NN/br-b12/2226	-0.0928063083964593	-0.0457697400028591	church	NN	B	B	AB	AB	Z	Z	Z	Z	Z	 representatives of the Church of England, Church of Scotland, Methodist <font color=green>Church</font> , Congregational Union, Baptist Union, Presbyterian Church of England, Churches in	7	1	3.49548829408585	0.142857142857143	3	press_editorial	press
church/NN/br-b12/2235	-0.0928063083964593	-0.0457697400028591	church	NN	B	B	AB	AB	Z	Z	Z	Z	Z	 Church of Scotland, Methodist Church, Congregational Union, Baptist Union, Presbyterian <font color=green>Church</font>  of England, Churches in Wales, Churches in Ireland, Society of	9	1	3.51165895679952	0.111111111111111	2	press_editorial	press
church/NN/br-b15/1190	-0.330690490309139	-0.0189699135501043	church	NN	C	C	C	CDE	Z	Z	Z	Z	Z	 El; Rev. DeWitt Clemens, pastor of the Mathewson Street Methodist <font color=green>Church</font> ; Mr. Felix Miranda, of the Imperial Knife Co.; and to	2	1	3.31833526061419	0.5	1	press_editorial	press
church/NN/br-d01/1628	-0.0449730843898449	-0.472578598030759	church	NN	B	B	AB	AB	church%1:14:00::	B	B	AB	AB	 age to whip men into a surrender to a particular <font color=green>church</font>  or church-state''. Apparently he does not intend that those who	3	1	3.09964605964936	0.333333333333333	1	religion	non-fiction
church/NN/br-d02/1641	-0.0395339037203777	-0.391179313508604	church	NN	B	B	AB	AB	church%1:14:00::	B	B	AB	AB	 concerned to stand squarely within the tradition of the apostolic <font color=green>church</font> , they have exhibited no willingness whatever to sacrifice their modernity	2	0	3.65926184758478	0	1	religion	non-fiction
church/NN/br-d02/706	-0.309915120616755	-0.359461926726368	church	NN	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 there tends to be an almost complete indifference to the <font color=green>church</font>  and its traditional message of sin and grace. To be	4	0	3.12374361122842	0	1	religion	non-fiction
church/NN/br-d02/923	0.143865264572763	-0.418483978941612	church	NN	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 for accomplishing his work in the world. by analogy, the <font color=green>church</font>  also has been regarded as entirely independent of the`` world	3	0	3.13601370382024	0	1	religion	non-fiction
church/NN/br-d03/1342	-0.0823125401566204	-0.0560266199878941	church	NN	E	E	DE	CDE	church%1:06:00::	D	D	DE	CDE	 my experience to find as many men as women in <font color=green>church</font> , and to hear almost everyone in church congregations reciting the	5	1	3.40197754256237	0.2	2	religion	non-fiction
church/NN/br-d03/1350	-0.0743494062517545	-0.0498874125725125	church	NN	E	E	DE	CDE	church%1:06:00::	D	D	DE	CDE	 as women in church, and to hear almost everyone in <font color=green>church</font>  congregations reciting the Latin prayers and responses at Mass. They	5	3	3.28950327498761	0.6	3	religion	non-fiction
church/NN/br-d03/1871	-0.109666412088484	-0.109156293078744	church	NN	B	B	AB	AB	catholic_church%1:14:00::	B1	B	AB	AB	 the Sunday Observer implies a kindly recognition that the Catholic <font color=green>Church</font>  is now at least of equal stature in England with	2	1	3.89943552035759	0.5	2	religion	non-fiction
church/NN/br-d03/1909	-0.273558891951744	-0.175341012860279	church	NN	B	B	AB	AB	church_of_england%1:14:00::	B2	B	AB	AB	 non-Catholic) wrote articles in the Observer depicting clergymen of the <font color=green>Church</font>  of England, the Church of Rome and the Nonconformist Church	6	0	3.41958899431936	0	1	religion	non-fiction
church/NN/br-d03/2336	-0.0896641457849183	-0.0572521985239641	church	NN	D	D	DE	CDE	catholic_church%1:14:00::	B1	B	AB	AB	 a votive Mass offered for Christian unity at a Catholic <font color=green>church</font>  in Slough during the Church Unity Octave.	2	0	3.92121450752716	0	2	religion	non-fiction
