id	model.x	model.y	lemma	pos	marisense	mbroad	mari3	mari2	sensekey	wnsense	wnbroad	wn3	wn2	text	cues	cues_with_weight	mean_weight	weighted.cues_ratio	weighted_cw	genre	broad_genre
state/JJ/br-d12/2233	-0.0431962568353193	0.0493229779669841	state	JJ	Z	Z	Z	Z	Z	Z	Z	Z	Z	 the narrow sense of skillfulness in meeting a client 's <font color=green>stated</font>  needs as already noted? Our faculty and students pressed this	1	0	2.84152213376052	0	10	religion	non-fiction
state/JJ/br-e31/651	0.0393027982124607	-0.0442531474165144	state	JJ	A3	A	AB	ABC	state%5:00:02:public:00	A2	A	AB	ABC	 the shooting development program have proudly participated in over 53 <font color=green>state</font>  and regional workshops, at which hundreds of school administrators, teachers	3	3	2.94669411233993	1	6	skill_and_hobbies	non-fiction
state/JJ/br-g17/2327	0.0233999905438478	-0.0284468606496742	state	JJ	A2	A	AB	ABC	state%5:00:02:public:00	A2	A	AB	ABC	 been the very last of the forty-eight to establish a <font color=green>state</font>  university? The state universities of Maine, New Hampshire, And Vermont	4	1	4.03289650032599	0.25	5	belles_lettres	fiction
state/JJ/br-h11/1931	0.0286851023290956	0.0114969928769243	state	JJ	D	D	D	D	solid-state%5:00:02:solid:01	D2	D	D	D	 addition to the basic programs in wavelength standards, spectroscopy, solid <font color=green>state</font>  physics, interactions of the free electron and atomic constants which	3	2	3.38602522535893	0.666666666666667	8	miscellaneous	non-fiction
state/JJ/br-h11/1986	0.0162517702435956	-0.00585877591797715	state	JJ	D	D	D	D	solid-state%5:00:02:solid:01	D2	D	D	D	 the far infrared, the application of infrared techniques to solid <font color=green>state</font>  studies, and increased emphasis on high resolution instrumentation. Two data	3	2	3.49457022178682	0.666666666666667	11	miscellaneous	non-fiction
state/JJ/br-h14/1868	0.142253057466752	0.0192418753345207	state	JJ	A3	A	AB	ABC	state%5:00:02:public:00	A2	A	AB	ABC	 will be matched on the basis of a 40% pivot <font color=green>State</font>  share, with maximum and minimum State shares of 50% and	5	4	4.41434226286398	0.8	7	miscellaneous	non-fiction
state/JJ/br-h14/533	0.0382679865992815	0.0213225152010634	state	JJ	A3	A	AB	ABC	state%5:00:02:public:00	A2	A	AB	ABC	 the authorizations, appropriations, allotment base, Federal grants to States and <font color=green>State</font>  matching funds for this part of the grant program. In	6	5	3.52490073342175	0.833333333333333	9	miscellaneous	non-fiction
state/JJ/br-h15/1500	-0.0019384089394389	0.0136677789707701	state	JJ	A3	A	AB	ABC	state%5:00:02:public:00	A2	A	AB	ABC	 gather its own information and will receive broad information from <font color=green>State</font>  and Federal sources. It will tell you as soon as	2	2	3.01461103679092	1	7	miscellaneous	non-fiction
state/JJ/br-j38/1551	-0.0301291129678777	0.0331995707662482	state	JJ	A3	A	AB	ABC	state%5:00:02:public:00	A2	A	AB	ABC	 Federal government but from an exchange of experiences among states. <font color=green>State</font>  and local agencies in the vocational education field must be	4	3	2.70093203139216	0.75	9	learned	non-fiction
state/JJ/br-j38/1871	-0.0340264066738214	0.0888086134089781	state	JJ	A3	A	AB	ABC	state%5:00:02:public:00	A2	A	AB	ABC	 for training to meet national skilled manpower needs. If only <font color=green>state</font>  funds were used to pay for the vocational education, it	3	3	2.78541640971111	1	10	learned	non-fiction
