id	model.x	model.y	lemma	pos	marisense	mbroad	mari3	mari2	sensekey	wnsense	wnbroad	wn3	wn2	text	cues	cues_with_weight	mean_weight	weighted.cues_ratio	weighted_cw	genre	broad_genre
church/NN/br-a10/1754	-0.0245910534571378	-0.0550532649732464	church	NN	A	A	AB	AB	Z	Z	Z	Z	Z	 one out of three Americans has vital contact with the <font color=green>church</font> . This means that more than 100 million have no vital	1	1	1.94140908881127	1	4	press_reportage	press
church/NN/br-a10/1850	0.278860365844983	-0.145211683033327	church	NN	C	C	C	CDE	Z	Z	Z	Z	Z	 adding that the denomination had a national goal of one <font color=green>church</font>  for every 10000 persons.`` In this light we need 1000	3	1	1.59029160577224	0.333333333333333	1	press_reportage	press
church/NN/br-a16/453	-0.140435138075808	0.0949406717981796	church	NN	D	D	DE	CDE	Z	Z	Z	Z	Z	 a small one at noon tomorrow in St. Bernadine 's <font color=green>church</font> , Forest Park. A small reception will follow in the Oak	4	2	2.27834262338492	0.5	4	press_reportage	press
church/NN/br-a17/1636	-0.140746342420521	0.1205841237891	church	NN	D	D	DE	CDE	Z	Z	Z	Z	Z	 Gay, who were married Saturday at the Munger Place Methodist <font color=green>Church</font> . Parents of the bride are Mr. and Mrs. Ferris M.	4	3	2.20647788839407	0.75	4	press_reportage	press
church/NN/br-a22/1283	-0.0421471744758574	0.138748121759408	church	NN	C	C	C	CDE	Z	Z	Z	Z	Z	 painter. He was a member of the Oakland City Methodist <font color=green>Church</font>  and a native of Atlanta. Funeral services will be at	2	1	2.27461867232311	0.5	5	press_reportage	press
church/NN/br-a31/1395	-0.124625688103478	0.112149051598571	church	NN	D	D	DE	CDE	Z	Z	Z	Z	Z	 from 4 to 8 p. m. Sunday at First Presbyterian <font color=green>Church</font> . At that time the second half of the Christian Youth	5	0	1.7874299948912	0	3	press_reportage	press
church/NN/br-a31/1842	-0.109642969746697	0.248805640411755	church	NN	D	D	DE	CDE	Z	Z	Z	Z	Z	 planned for 10: 50 a. m. Sunday at First Christian <font color=green>Church</font> . It will be the second time the assistant manager of	3	0	2.50464784068716	0	3	press_reportage	press
church/NN/br-a31/2120	-0.0348635542650123	0.00384743264021914	church	NN	D	D	DE	CDE	Z	Z	Z	Z	Z	 at Trinity Methodist Church. He is the sexton of the <font color=green>church</font> . A family worship service will follow the program at 7	4	1	2.31454370041673	0.25	5	press_reportage	press
church/NN/br-a31/2172	-0.0676099665976345	0.0214643934790514	church	NN	C	C	C	CDE	Z	Z	Z	Z	Z	 service marking National Family Week. Every family of Riviera Presbyterian <font color=green>Church</font>  has been asked to read the Bible and pray together	6	3	1.72104761912243	0.5	6	press_reportage	press
church/NN/br-a31/2212	-0.0385459391593106	0.0653782562325944	church	NN	C	C	C	CDE	Z	Z	Z	Z	Z	 participate. To start the week of special programs at the <font color=green>church</font> , the Rev. John D. Henderson will preach on`` A Successful	4	2	1.6027683677972	0.5	5	press_reportage	press
church/NN/br-a31/2280	-0.0432957083221513	0.090476010938219	church	NN	C	C	C	CDE	Z	Z	Z	Z	Z	 held at 6: 15 p. m. Monday and the annual <font color=green>church</font>  picnic at 4 p. m. next Saturday. The week will	3	3	2.14468549489691	1	7	press_reportage	press
church/NN/br-b08/1912	0.0152161550944948	-0.0568783522741098	church	NN	C	C	C	CDE	Z	Z	Z	Z	Z	 stay`` beyond the time that his leadership should benefit'' his <font color=green>church</font> , he wrote,`` for he becomes ordinary''. And so the young	2	1	1.9269241845453	0.5	4	press_editorial	press
church/NN/br-b08/2245	-0.0654767082637909	0.155464631923237	church	NN	E	E	DE	CDE	Z	Z	Z	Z	Z	 them to bestow saintliness upon us in return for ostentatious <font color=green>church</font>  attendance and a few bucks a week, American cash. If	1	0	1.89968291223051	0	2	press_editorial	press
