id	model.x	model.y	lemma	wf	pos	genre	broad_genre	marisense	mbroad	mari3	mari2	sensekey	wnsense	wnbroad	wn3	wn2	text	cues	cues_with_weight	mean_weight_x100	wcratio_x100	weighted_cw
church/NN/br-a01/2073	-0.287329965810715	0.049820195244377	church	church	NN	press_reportage	press	E	E	DE	CDE	church%1:04:00::	E	E	DE	CDE	 said.`` Being at the polls was just like being at <font color=green>church</font> . I did n't smell a drop of liquor, and we	1	0	95	0	9
church/NN/br-a07/1303	0.0824659261413164	-0.102849483671228	church	church	NN	press_reportage	press	A	A	AB	AB	Z	Z	Z	Z	Z	 Africa, the Middle East and Latin America. Interviews with several <font color=green>church</font>  leaders have disclosed that this development has raised the question	3	1	172	33	7
church/NN/br-a07/1325	0.0953669133774336	-0.0655200451978627	church	church	NN	press_reportage	press	A	A	AB	AB	Z	Z	Z	Z	Z	 the Peace Corps will be able to prevent confusion for <font color=green>church</font>  and state over methods, means and goals. There are a	4	3	123	75	8
church/NN/br-a07/1487	0.0842862246736939	-0.160317154069334	church	church	NN	press_reportage	press	A	A	AB	AB	Z	Z	Z	Z	Z	 projects and still preserve the constitutional requirement on separation of <font color=green>church</font>  and state? R. Sargent Shriver Jr., director of the corps	4	1	164	25	7
church/NN/br-a10/1754	0.0899186865430816	-0.0706568530190226	church	church	NN	press_reportage	press	A	A	AB	AB	Z	Z	Z	Z	Z	 one out of three Americans has vital contact with the <font color=green>church</font> . This means that more than 100 million have no vital	1	1	133	100	6
church/NN/br-a10/1769	0.0205880301018515	0.0114739044896338	church	church	NN	press_reportage	press	A	A	AB	AB	Z	Z	Z	Z	Z	 more than 100 million have no vital touch with the <font color=green>church</font>  or religious life'', he told delegates Friday. Talking of the	3	3	149	100	8
church/NN/br-a10/1850	0.080567589774506	-0.150224954168635	church	church	NN	press_reportage	press	C	C	C	CDE	Z	Z	Z	Z	Z	 adding that the denomination had a national goal of one <font color=green>church</font>  for every 10000 persons.`` In this light we need 1000	3	2	53	67	6
church/NN/br-a10/1940	0.0958414999478405	-0.107210582553348	church	church	NN	press_reportage	press	A	A	AB	AB	Z	Z	Z	Z	Z	 this would necessitate some changes in methods, he said.`` The <font color=green>church</font>  's ability to change her methods is going to determine	1	0	122	0	8
church/NN/br-a16/453	-0.0936784235859064	0.141657794614686	church	church	NN	press_reportage	press	D	D	DE	CDE	Z	Z	Z	Z	Z	 a small one at noon tomorrow in St. Bernadine 's <font color=green>church</font> , Forest Park. A small reception will follow in the Oak	4	2	156	50	6
church/NN/br-a17/1636	-0.109577408191463	0.169982196993969	church	Church	NN	press_reportage	press	D	D	DE	CDE	Z	Z	Z	Z	Z	 Gay, who were married Saturday at the Munger Place Methodist <font color=green>Church</font> . Parents of the bride are Mr. and Mrs. Ferris M.	4	3	130	75	7
church/NN/br-a17/1770	-0.0781916549078831	0.259508514725439	church	Church	NN	press_reportage	press	D	D	DE	CDE	Z	Z	Z	Z	Z	 College of Technology, in the chapel of the First Presbyterian <font color=green>Church</font>  of Houston. The bride, daughter of Rhodes Semmes Baker Jr.	2	0	212	0	4
church/NN/br-a17/2228	0.0033310246587674	0.0620673356018773	church	church	NN	press_reportage	press	D	D	DE	CDE	Z	Z	Z	Z	Z	 Burgher Jr. seated guests. A reception was held at the <font color=green>church</font> . The First Christian Church of Pampa was the setting for	5	4	212	80	9
church/NN/br-a17/2233	0.00796691587187581	0.0645821002835283	church	Church	NN	press_reportage	press	D	D	DE	CDE	Z	Z	Z	Z	Z	 A reception was held at the church. The First Christian <font color=green>Church</font>  of Pampa was the setting for the wedding last Sunday	4	2	194	50	8
church/NN/br-a21/677	0.124635520270848	0.160043808373286	church	Church	NN	press_reportage	press	D	D	DE	CDE	Z	Z	Z	Z	Z	 for 10 a. m. tomorrow in St. Anne 's Catholic <font color=green>Church</font> , 31978 Mound, in Warren. The mother and daughter, who will	4	1	259	25	4
