id	model.x	model.y	lemma	pos	genre	marisense	mbroad	mari3	mari2	sensekey	wnsense	wnbroad	wn3	wn2	text
church/NN/br-a01/2073	-0.222319432314468	-0.0677720651009207	church	NN	press_reportage	E	E	DE	CDE	church%1:04:00::	E	E	DE	CDE	 said.`` Being at the polls was just like being at <font color=green>church</font> . I did n't smell a drop of liquor, and we
church/NN/br-d01/1628	-0.329185458676644	-0.209137142190034	church	NN	religion	B	B	AB	AB	church%1:14:00::	B	B	AB	AB	 age to whip men into a surrender to a particular <font color=green>church</font>  or church-state''. Apparently he does not intend that those who
church/NN/br-d02/1641	0.186154513561535	0.0249807827158641	church	NN	religion	B	B	AB	AB	church%1:14:00::	B	B	AB	AB	 concerned to stand squarely within the tradition of the apostolic <font color=green>church</font> , they have exhibited no willingness whatever to sacrifice their modernity
church/NN/br-d02/706	0.0125430402597316	0.185010377826954	church	NN	religion	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 there tends to be an almost complete indifference to the <font color=green>church</font>  and its traditional message of sin and grace. To be
church/NN/br-d02/786	-0.155748851556351	-0.195333047497266	church	NN	religion	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 longer afford the luxury of such smug indignation? Can the <font color=green>church</font>  risk assuming that the`` folly'' of men is as dear
church/NN/br-d02/877	0.114290059815602	0.104070130898301	church	NN	religion	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 precarious? There is an ancient and venerable tradition in the <font color=green>church</font> ( which derives, however, from the heritage of the Greeks rather
church/NN/br-d02/923	0.482746986565304	0.0430393039435096	church	NN	religion	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 for accomplishing his work in the world. by analogy, the <font color=green>church</font>  also has been regarded as entirely independent of the`` world
church/NN/br-d02/949	-0.152453076178844	-0.48269696713017	church	NN	religion	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 of requiring nothing from it in order to be the <font color=green>church</font> . But, as Scripture everywhere reminds us, God does have need
church/NN/br-d02/969	-0.0798311664558545	-0.207611029803012	church	NN	religion	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 us, God does have need of his creatures, and the <font color=green>church</font> , a fortiori, can ill afford to do without the talents
church/NN/br-d03/1080	0.226416484919147	-0.0188191439133709	church	NN	religion	E	E	DE	CDE	church%1:04:00::	E	E	DE	CDE	 phenomenon of redundancy is that fewer Protestants are going to <font color=green>church</font> . It should be admitted, too, that there is a good
