id	model.x	model.y	lemma	pos	genre	marisense	mbroad	mari3	mari2	sensekey	wnsense	wnbroad	wn3	wn2	text
country/NN/br-a06/106	-0.206611528376026	0.00895265595201497	country	NN	press_reportage	A	A	A	A	Z	Z	Z	Z	Z	 Westfield Young Democratic Club cocktail party at the Scotch Plains <font color=green>Country</font>  Club. It was greeted with a chorus of boos by
country/NN/br-a07/1688	0.247826153298484	-0.385369559062926	country	NN	press_reportage	B	B	B14	B	Z	Z	Z	Z	Z	 those countries. A committee of experts has recommended that a <font color=green>country</font>  's population be considered in the distribution of professional posts
country/NN/br-a08/443	0.0335403894505066	0.105695717546305	country	NN	press_reportage	B4	B	B14	B	Z	Z	Z	Z	Z	 the National Archives building where hundreds of thousands of this <font color=green>country</font>  's most valuable records are kept. Also the department of
country/NN/br-a10/426	0.121905989495786	0.272403413379816	country	NN	press_reportage	B3	B	B23	B	Z	Z	Z	Z	Z	 States must plan to absorb the exported goods of the <font color=green>country</font> , at what he termed a`` social cost''. Martin said the
country/NN/br-a16/837	-0.125194142479146	-0.26543422346171	country	NN	press_reportage	B1	B	B14	B	Z	Z	Z	Z	Z	 his brother would meet her at the border of that <font color=green>country</font> - so newly separated from Egypt and the United Arab Republic
country/NN/br-a17/346	-0.227550559926418	-0.000721606150967606	country	NN	press_reportage	A	A	A	A	Z	Z	Z	Z	Z	 will be a stag dinner Friday evening at the Denver <font color=green>Country</font>  Club which will precede the opening of the 1961 golf
country/NN/br-a18/1063	-0.292186539692634	0.177400136258734	country	NN	press_reportage	A	A	A	A	Z	Z	Z	Z	Z	 Mrs. John Charles Cotty is chairman of publicity for the <font color=green>country</font>  fair and Mrs. Francis G. Felske and Mrs. Francis Smythe
country/NN/br-a18/1123	-0.179867296708293	-0.00453339222669786	country	NN	press_reportage	A	A	A	A	Z	Z	Z	Z	Z	 exhibit and sale of paintings and sculpture at the Philmont <font color=green>Country</font>  Club on April 8 and 9. A preview party for
country/NN/br-a18/24	-0.227105071191151	0.0455911273968731	country	NN	press_reportage	A	A	A	A	Z	Z	Z	Z	Z	 of the Thrift Shop Committee for May 6 at Philmont <font color=green>Country</font>  Club. The women have a reputation for giving parties that
country/NN/br-a18/734	-0.223135390370162	0.000198338853663685	country	NN	press_reportage	A	A	A	A	Z	Z	Z	Z	Z	 contributions may be made there will be facilities at Philmont <font color=green>Country</font>  Club for those who would like to bring the bundles
