id	model.x	model.y	lemma	wf	pos	genre	broad_genre	marisense	mbroad	mari3	mari2	sensekey	wnsense	wnbroad	wn3	wn2	text	cues	cues_with_weight	mean_weight_x100	wcratio_x100	weighted_cw	new_pos	new_broad_genre
state/NN/br-a01/1015	-0.0524463956938172	0.109708831761097	state	state	NN	press_reportage	press	A3	A	AB	ABC	state%1:14:01::	B	B	AB	ABC	 governor 's race, a top official said Wednesday. Robert Snodgrass, <font color=green>state</font>  GOP chairman, said a meeting held Tuesday night in Blue	3	1	73	33	7	NN	press
state/NN/br-a01/1049	0.232716240039603	-0.140432441852676	state	state	NN	press_reportage	press	A3	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 W. Dorsey added that enthusiasm was picking up for a <font color=green>state</font>  rally to be held Sept. 8 in Savannah at which	2	0	52	0	3	NN	press
state/NN/br-a01/1165	0.0079210047499071	0.0377276132516514	state	state	NN	press_reportage	press	A3	A	AB	ABC	state%1:14:00::	B1	B	AB	ABC	 largest hurdle the Republicans would have to face is a <font color=green>state</font>  law which says that before making a first race, one	2	2	124	100	4	NN	press
state/NN/br-a01/1440	-0.0639043541512022	0.0621988449409263	state	state	NN	press_reportage	press	A3	A	AB	ABC	state%1:14:00::	B1	B	AB	ABC	 highway reconstruction bonds. The bond issue will go to the <font color=green>state</font>  courts for a friendly test suit to test the validity	2	2	100	100	7	NN	press
state/NN/br-a01/1835	-0.15864230127838	-0.0376045480264274	state	state	NN	press_reportage	press	A3	A	AB	ABC	state%1:14:00::	B1	B	AB	ABC	 education, provided that such funds be received and expended'' as <font color=green>state</font>  funds. Barber, who is in his 13th year as a	3	3	109	100	4	NN	press
state/NN/br-a01/413	-0.111077025664607	-0.149384644491924	state	state	NN	press_reportage	press	A4	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 through the welfare departments of all the counties in the <font color=green>state</font>  with the exception of Fulton County, which receives none of	2	2	173	100	5	NN	press
state/NN/br-a02/1165	-0.0434253765754156	0.0589413104180481	state	State	NN	press_reportage	press	A2	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 attorney general and chief justice of the Texas Supreme Court. <font color=green>State</font>  representatives decided Thursday against taking a poll on what kind	3	2	140	67	8	NNP	press
state/NN/br-a02/1454	-0.121077995768994	-0.0534297170077043	state	state	NN	press_reportage	press	A1	A	AB	ABC	state%1:14:01::	B	B	AB	ABC	 would increase from$ 5000000 to$ 15000000 the maximum loan the <font color=green>state</font>  could make to a local water project. Cotten construed this	3	2	82	67	4	NN	press
state/NN/br-a02/165	0.0186669567445702	0.0139694878402516	state	state	NN	press_reportage	press	A1	A	AB	ABC	state%1:14:01::	B	B	AB	ABC	 the books`` since Texas was a republic''. It permits the <font color=green>state</font>  to take over bank accounts, stocks and other personal property	4	1	87	25	5	NN	press
state/NN/br-a02/2003	-0.100346503930926	-0.0205394086830104	state	State	NN	press_reportage	press	A3	A	AB	ABC	state%1:14:01::	B	B	AB	ABC	 62 session upon the recommendation of Supt. Chester O. Strickland. <font color=green>State</font>  and federal legislation against racial discrimination in employment was called	2	2	116	100	8	NNP	press
state/NN/br-a02/214	-0.0264340855155734	-0.02733215945324	state	state	NN	press_reportage	press	A2	A	AB	ABC	state_treasurer%1:18:00::	A2	A	AB	ABC	 companies and other corporations to report such property to the <font color=green>state</font>  treasurer. The escheat law cannot be enforced now because it	3	2	101	67	7	NN	press
state/NN/br-a02/470	-0.152515556715439	-0.0802030299010045	state	state	NN	press_reportage	press	A1	A	AB	ABC	state%1:14:00::	B1	B	AB	ABC	 in the scholastic age at a reduced cost to the <font color=green>state</font> . There was no debate as the Senate passed the bill	3	3	121	100	5	NN	press
state/NN/br-a02/620	-0.17066936643263	0.062084658224256	state	state	NN	press_reportage	press	A2	A	AB	ABC	state%1:15:01::	A	A	AB	ABC	 saving them from coming to Austin to live in the <font color=green>state</font>  deaf school. Dallas may get to hear a debate on	3	3	85	100	5	NN	press
state/NN/br-a03/507	0.0707827903581754	0.0589982043755008	state	state	NN	press_reportage	press	A1	A	AB	ABC	Z	Z	Z	Z	Z	 cases. In the two other cases he ruled that the <font color=green>state</font>  had been`` unable to make a case''. Contempt proceedings originally	3	1	66	33	6	NN	press
state/NN/br-a04/1377	0.158916694314904	-0.0459377814057356	state	States	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 of Cuba by exile groups''. It recommends that the United <font color=green>States</font> `` seek instead to detach the Castro regime from the Communist	1	0	106	0	5	NNPS	press
state/NN/br-a04/1730	0.247217238062861	-0.0441080030527428	state	States	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 gave sufficient provocation at any one time for the United <font color=green>States</font>  to want to risk a limited or an all-out war	1	0	85	0	3	NNPS	press
state/NN/br-a04/1805	0.0562001205260108	-0.0932926330731155	state	States	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 of a neutralized Laos. The pro-Western government, which the United <font color=green>States</font>  had helped in a revolt against the Souvanna Phouma`` neutralist	1	0	143	0	4	NNPS	press
state/NN/br-a04/1848	0.0278414129769116	-0.135426058521857	state	States	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 any more energy displayed after it was clear the United <font color=green>States</font>  would not back the pro-Western government to the hilt. If	1	0	114	0	4	NNPS	press
state/NN/br-a04/1926	0.0268412792563095	0.140243362066618	state	States	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 Relations Committee. He declared on March 25 that the United <font color=green>States</font>  had erred a year and a half ago by`` encouraging	1	0	89	0	4	NNPS	press
state/NN/br-a04/1963	-0.00689690334647573	-0.266522611393195	state	States	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 check the rapid growth of juvenile delinquency in the United <font color=green>States</font> . The President is deeply concerned over this problem and its	1	0	87	0	3	NNPS	press
state/NN/br-a04/363	0.046768873924432	-0.00460027714562763	state	States	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 balance sheet must be set some disappointment that the United <font color=green>States</font>  leadership has not been as much in evidence as hoped	1	0	77	0	8	NNPS	press
state/NN/br-a04/384	-0.221225622480909	0.113529020206291	state	State	NN	press_reportage	press	C	C	C	ABC	Z	Z	Z	Z	Z	 hoped for. One diplomat described the tenor of Secretary of <font color=green>State</font>  Dean Rusk 's speeches as`` inconclusive''. But he hastened to	1	1	146	100	3	NNP	press
state/NN/br-a04/403	-0.0659898260130481	-0.276957156630469	state	States	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 as`` inconclusive''. But he hastened to add that, if United <font color=green>States</font>  policies were not always clear, despite Mr. Rusk 's analysis	1	0	140	0	2	NNPS	press
state/NN/br-a04/495	0.231723135608599	-0.255990966544617	state	States	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 days, despite Mr. Rusk 's personal popularity, that the United <font color=green>States</font>  delegation came to Oslo in a somewhat tentative and exploratory	1	0	146	0	3	NNPS	press
state/NN/br-a04/536	-0.138734741835422	0.0937094717386056	state	State	NN	press_reportage	press	C	C	C	ABC	Z	Z	Z	Z	Z	 with detailed application to individual danger spots. The Secretary of <font color=green>State</font>  himself, in his first speech, gave some idea of the	1	1	85	100	7	NNP	press
state/NN/br-a04/558	0.039898693222072	-0.000290984575476498	state	States	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 the tremendous march of events inside and outside the United <font color=green>States</font>  that has preoccupied the new administration in the past four	1	0	80	0	8	NNPS	press
state/NN/br-a04/583	-0.009551808360147	-0.0162718079434664	state	State	NN	press_reportage	press	C	C	C	ABC	Z	Z	Z	Z	Z	 where the core of NATO is concerned, the Secretary of <font color=green>State</font>  has not only reiterated the United States' profound attachment to	2	0	144	0	7	NNP	press
state/NN/br-a04/590	-0.026825914233174	-0.00951008430714299	state	States	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 the Secretary of State has not only reiterated the United <font color=green>States</font> ' profound attachment to the alliance,`` cornerstone'' of its foreign policy	1	0	161	0	5	NNPS	press
state/NN/br-a04/627	0.04078356987048	-0.00972941856835861	state	State	NN	press_reportage	press	C	C	C	ABC	Z	Z	Z	Z	Z	 at NATO 's disposal in European waters. The Secretary of <font color=green>State</font>  has also solemnly repeated a warning to the Soviet Union	1	1	145	100	11	NNP	press
state/NN/br-a04/641	0.212139759429701	-0.0849481419310822	state	States	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 repeated a warning to the Soviet Union that the United <font color=green>States</font>  will not stand for another setback in Berlin, an affirmation	1	0	123	0	5	NNPS	press
state/NN/br-a04/891	-0.00280342506232763	-0.00528078031302772	state	States	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 in military actions on the ground in Laos. The United <font color=green>States</font> , State Department officials explain, now is mainly interested in setting	1	0	118	0	9	NNPS	press
state/NN/br-a04/893	0.000175280568593799	-0.00114347669875641	state	State	NN	press_reportage	press	C	C	C	ABC	Z	Z	Z	Z	Z	 military actions on the ground in Laos. The United States, <font color=green>State</font>  Department officials explain, now is mainly interested in setting up	2	2	120	100	9	NNP	press
state/NN/br-a04/949	0.169928151172316	0.00880901285329861	state	States	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 countries attending the Geneva conference to achieve this. The United <font color=green>States</font>  hopes that any future Lao Cabinet would not become Communist	1	0	114	0	6	NNPS	press
state/NN/br-a05/686	-0.0889678946541216	0.0467126372380526	state	state	NN	press_reportage	press	A1	A	AB	ABC	Z	Z	Z	Z	Z	 Falls City Council on July 10 and sent to the <font color=green>state</font>  house by Miss Grant. The resolution urges the governor to	3	2	58	67	7	NN	press
state/NN/br-a05/72	-0.00922640588937565	-0.00427716128803232	state	state	NN	press_reportage	press	A1	A	AB	ABC	Z	Z	Z	Z	Z	 Providence now has no civil defense program. Mr. Hawksley, the <font color=green>state</font>  's general treasurer, has been a part-time CD director in	4	3	73	75	7	NN	press
state/NN/br-a05/842	-0.0334269879503672	-0.0261085223409472	state	state	NN	press_reportage	press	A2	A	AB	ABC	Z	Z	Z	Z	Z	 time`` with the continuous problem which confronts our local and <font color=green>state</font>  law enforcement officers as a result of the laws regulating	4	3	127	75	8	NN	press
state/NN/br-a05/888	0.0326476611945311	0.00038453318386655	state	state	NN	press_reportage	press	A2	A	AB	ABC	Z	Z	Z	Z	Z	 there be evidence they are shirking, he has said, the <font color=green>state</font>  police will step into the situation. There has been more	1	0	33	0	5	NN	press
state/NN/br-a05/903	-0.0574214938441515	-0.0115180503217091	state	state	NN	press_reportage	press	A2	A	AB	ABC	Z	Z	Z	Z	Z	 into the situation. There has been more activity across the <font color=green>state</font>  line in Massachusetts than in Rhode Island in recent weeks	4	1	116	25	7	NN	press
state/NN/br-a05/930	-0.100655988787455	-0.0784180097170331	state	State	NN	press_reportage	press	A5	A	AB	ABC	Z	Z	Z	Z	Z	 Sunday sales laws. The statutes, similar in both the Bay <font color=green>State</font>  and Rhode Island and dating back in some instances to	3	2	180	67	6	NNP	press
state/NN/br-a06/1051	-0.120249664908859	0.273401588165036	state	state	NN	press_reportage	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 Mrs. Harriet Copeland Greenfield of 330 Woodland Ave., Westfield, as <font color=green>state</font>  chairman of the Republican Women for Jones Committee. Mrs. Greenfield	3	1	145	33	2	NN	press
state/NN/br-a06/1108	-0.25193399898191	-0.0100992559166513	state	state	NN	press_reportage	press	A4	A	AB	ABC	Z	Z	Z	Z	Z	 an end to paper ballots in those counties in the <font color=green>state</font>  which still use them. The proposal, Sheets said, represents part	2	1	117	50	4	NN	press
state/NN/br-a06/1152	-0.0361014188840532	-0.0384080035565555	state	state	NN	press_reportage	press	A3	A	AB	ABC	Z	Z	Z	Z	Z	 service word''. Sheets said that his proposed law would offer <font color=green>state</font>  financing aid for the purchase of voting machines, enabling counties	5	5	111	100	10	NN	press
state/NN/br-a06/1193	-0.0815712329816815	-0.127122050697317	state	state	NN	press_reportage	press	A4	A	AB	ABC	Z	Z	Z	Z	Z	 would ask for exclusive use of voting machines in the <font color=green>state</font>  by January, 1964. Although he pointed out that mandatory legislation	3	2	110	67	5	NN	press
state/NN/br-a06/1356	-0.0259171875060269	0.0129828465938658	state	state	NN	press_reportage	press	A2	A	AB	ABC	Z	Z	Z	Z	Z	 a lawyer. Jim Sheeran fits that description''. William J. Seidel, <font color=green>state</font>  fire warden in the Department of Conservation and Economic Development	5	2	82	40	7	NN	press
state/NN/br-a06/1398	-0.0212461802063926	-0.00605972974238724	state	state	NN	press_reportage	press	A4	A	AB	ABC	Z	Z	Z	Z	Z	 a reduction in the number of forest fires in the <font color=green>state</font> . Seidel joined the department in 1925 as a division fire	3	3	114	100	8	NN	press
