id	model.x	model.y	lemma	pos	sensekey	marisense	mbroad	wnbroad	mari2	mari3	wn2	wn3	wnsense	text
church/NN/br-a01/2073	-0.167001620183053	0.169116697249544	church	NN	church%1:04:00::	E	E	E	CDE	DE	CDE	DE	E	 said.`` Being at the polls was just like being at <font color=green>church</font> . I did n't smell a drop of liquor, and we
church/NN/br-a07/1303	0.183049558708383	-0.180302999339053	church	NN	Z	A	A	Z	AB	AB	Z	Z	Z	 Africa, the Middle East and Latin America. Interviews with several <font color=green>church</font>  leaders have disclosed that this development has raised the question
church/NN/br-a07/1325	0.094210516390466	0.0976042445974044	church	NN	Z	A	A	Z	AB	AB	Z	Z	Z	 the Peace Corps will be able to prevent confusion for <font color=green>church</font>  and state over methods, means and goals. There are a
church/NN/br-a07/1487	0.125490049270359	0.204078488730003	church	NN	Z	A	A	Z	AB	AB	Z	Z	Z	 projects and still preserve the constitutional requirement on separation of <font color=green>church</font>  and state? R. Sargent Shriver Jr., director of the corps
church/NN/br-a10/1769	0.123558909936624	0.0713589755372786	church	NN	Z	A	A	Z	AB	AB	Z	Z	Z	 more than 100 million have no vital touch with the <font color=green>church</font>  or religious life'', he told delegates Friday. Talking of the
church/NN/br-a10/1940	0.094210516390466	0.0976042445974044	church	NN	Z	A	A	Z	AB	AB	Z	Z	Z	 this would necessitate some changes in methods, he said.`` The <font color=green>church</font>  's ability to change her methods is going to determine
church/NN/br-a16/453	-0.123888191105145	0.020472699568783	church	NN	Z	D	D	Z	CDE	DE	Z	Z	Z	 a small one at noon tomorrow in St. Bernadine 's <font color=green>church</font> , Forest Park. A small reception will follow in the Oak
church/NN/br-a17/1636	-0.119351911826559	-0.0197563295615875	church	NN	Z	D	D	Z	CDE	DE	Z	Z	Z	 Gay, who were married Saturday at the Munger Place Methodist <font color=green>Church</font> . Parents of the bride are Mr. and Mrs. Ferris M.
church/NN/br-a17/1770	-0.193667345599418	-0.157625266308168	church	NN	Z	D	D	Z	CDE	DE	Z	Z	Z	 College of Technology, in the chapel of the First Presbyterian <font color=green>Church</font>  of Houston. The bride, daughter of Rhodes Semmes Baker Jr.
church/NN/br-a17/2228	-0.0315489673086827	-0.0359671478037498	church	NN	Z	D	D	Z	CDE	DE	Z	Z	Z	 Burgher Jr. seated guests. A reception was held at the <font color=green>church</font> . The First Christian Church of Pampa was the setting for
church/NN/br-a17/2233	-0.0159473102789299	-0.0559867262318928	church	NN	Z	D	D	Z	CDE	DE	Z	Z	Z	 A reception was held at the church. The First Christian <font color=green>Church</font>  of Pampa was the setting for the wedding last Sunday
church/NN/br-a21/677	0.00314891228727715	-0.127422947860593	church	NN	Z	D	D	Z	CDE	DE	Z	Z	Z	 for 10 a. m. tomorrow in St. Anne 's Catholic <font color=green>Church</font> , 31978 Mound, in Warren. The mother and daughter, who will
church/NN/br-a22/1206	-0.102002757776787	0.267136160843271	church	NN	Z	B	B	Z	AB	AB	Z	Z	Z	 World War 1,. He was a member of the Baptist <font color=green>church</font> . Survivors include two brothers, C. E. Killingsworth, Atlanta, and John
church/NN/br-a22/1283	-0.168667009225852	-0.0641486254438809	church	NN	Z	C	C	Z	CDE	C	Z	Z	Z	 painter. He was a member of the Oakland City Methodist <font color=green>Church</font>  and a native of Atlanta. Funeral services will be at
church/NN/br-a22/307	-0.0166716658672006	-0.078501332758075	church	NN	Z	B	B	Z	AB	AB	Z	Z	Z	 challenged by the state. Emory is affiliated with the Methodist <font color=green>Church</font> . Some church leaders, both clerical and lay, have criticized the
church/NN/br-a22/310	0.00461116278971716	-0.0594296061105481	church	NN	Z	A	A	Z	AB	AB	Z	Z	Z	 the state. Emory is affiliated with the Methodist Church. Some <font color=green>church</font>  leaders, both clerical and lay, have criticized the university for
church/NN/br-a31/1395	-0.180948263742457	-0.185450879372438	church	NN	Z	D	D	Z	CDE	DE	Z	Z	Z	 from 4 to 8 p. m. Sunday at First Presbyterian <font color=green>Church</font> . At that time the second half of the Christian Youth
church/NN/br-a31/1842	0.203371649706916	-0.352924972049817	church	NN	Z	D	D	Z	CDE	DE	Z	Z	Z	 planned for 10: 50 a. m. Sunday at First Christian <font color=green>Church</font> . It will be the second time the assistant manager of
church/NN/br-a31/2087	-0.180948263742457	-0.185450879372437	church	NN	Z	D	D	Z	CDE	DE	Z	Z	Z	 Family'' at 7: 30 p. m. Sunday at Christ Lutheran <font color=green>Church</font> . Mr. and Mrs. George Treadwell will be honored at a
church/NN/br-a31/2112	-0.0400191442020207	-0.0672959136879496	church	NN	Z	D	D	Z	CDE	DE	Z	Z	Z	 and program at 6 p. m. Sunday at Trinity Methodist <font color=green>Church</font> . He is the sexton of the church. A family worship
church/NN/br-a31/2120	0.0108827146687346	-0.0673294915345808	church	NN	Z	D	D	Z	CDE	DE	Z	Z	Z	 at Trinity Methodist Church. He is the sexton of the <font color=green>church</font> . A family worship service will follow the program at 7
church/NN/br-a31/2212	-0.0442342941821485	-0.322359307063021	church	NN	Z	C	C	Z	CDE	C	Z	Z	Z	 participate. To start the week of special programs at the <font color=green>church</font> , the Rev. John D. Henderson will preach on`` A Successful
church/NN/br-a31/2280	-0.118195771773298	-0.0262547779268751	church	NN	Z	C	C	Z	CDE	C	Z	Z	Z	 held at 6: 15 p. m. Monday and the annual <font color=green>church</font>  picnic at 4 p. m. next Saturday. The week will
church/NN/br-b08/1866	-0.000686212778667467	-0.0607455991397119	church	NN	Z	D	D	Z	CDE	DE	Z	Z	Z	 wrote after almost a decade of service to this majestic <font color=green>church</font> .`` Such a church needs vigor and vitality in its rector
church/NN/br-b08/1871	-0.000686212778667467	-0.0607455991397119	church	NN	Z	C	C	Z	CDE	C	Z	Z	Z	 a decade of service to this majestic church.`` Such a <font color=green>church</font>  needs vigor and vitality in its rector and one man
church/NN/br-b12/2009	0.110376741657017	-0.0572622730127444	church	NN	Z	A	A	Z	AB	AB	Z	Z	Z	 new version retains, however, the old phrase`` angel of the <font color=green>church</font> '' which Biblical scholars have previously interpreted as meaning bishop. This
