_id	country.Semcor.ppmi0.ll0.COHA.ppmi0.ll0.x	country.Semcor.ppmi0.ll0.COHA.ppmi0.ll0.y	country.Semcor.ppmi0.ll0.COHA.ppmi0.ll1.x	country.Semcor.ppmi0.ll0.COHA.ppmi0.ll1.y	country.Semcor.ppmi0.ll0.COHA.ppmi1.ll0.x	country.Semcor.ppmi0.ll0.COHA.ppmi1.ll0.y	country.Semcor.ppmi0.ll0.COHA.ppmi1.ll1.x	country.Semcor.ppmi0.ll0.COHA.ppmi1.ll1.y	country.Semcor.ppmi0.ll0.COHA.ppmi2.ll0.x	country.Semcor.ppmi0.ll0.COHA.ppmi2.ll0.y	country.Semcor.ppmi0.ll0.COHA.ppmi2.ll1.x	country.Semcor.ppmi0.ll0.COHA.ppmi2.ll1.y	country.Semcor.ppmi0.ll0.Semcor.ppmi0.ll0.x	country.Semcor.ppmi0.ll0.Semcor.ppmi0.ll0.y	country.Semcor.ppmi0.ll0.Semcor.ppmi0.ll1.x	country.Semcor.ppmi0.ll0.Semcor.ppmi0.ll1.y	country.Semcor.ppmi0.ll0.Semcor.ppmi1.ll0.x	country.Semcor.ppmi0.ll0.Semcor.ppmi1.ll0.y	country.Semcor.ppmi0.ll0.Semcor.ppmi1.ll1.x	country.Semcor.ppmi0.ll0.Semcor.ppmi1.ll1.y	country.Semcor.ppmi0.ll0.Semcor.ppmi2.ll0.x	country.Semcor.ppmi0.ll0.Semcor.ppmi2.ll0.y	country.Semcor.ppmi0.ll0.Semcor.ppmi2.ll1.x	country.Semcor.ppmi0.ll0.Semcor.ppmi2.ll1.y	country.Semcor.ppmi0.ll1.COHA.ppmi0.ll0.x	country.Semcor.ppmi0.ll1.COHA.ppmi0.ll0.y	country.Semcor.ppmi0.ll1.COHA.ppmi0.ll1.x	country.Semcor.ppmi0.ll1.COHA.ppmi0.ll1.y	country.Semcor.ppmi0.ll1.COHA.ppmi1.ll0.x	country.Semcor.ppmi0.ll1.COHA.ppmi1.ll0.y	country.Semcor.ppmi0.ll1.COHA.ppmi1.ll1.x	country.Semcor.ppmi0.ll1.COHA.ppmi1.ll1.y	country.Semcor.ppmi0.ll1.COHA.ppmi2.ll0.x	country.Semcor.ppmi0.ll1.COHA.ppmi2.ll0.y	country.Semcor.ppmi0.ll1.COHA.ppmi2.ll1.x	country.Semcor.ppmi0.ll1.COHA.ppmi2.ll1.y	country.Semcor.ppmi0.ll1.Semcor.ppmi0.ll0.x	country.Semcor.ppmi0.ll1.Semcor.ppmi0.ll0.y	country.Semcor.ppmi0.ll1.Semcor.ppmi0.ll1.x	country.Semcor.ppmi0.ll1.Semcor.ppmi0.ll1.y	country.Semcor.ppmi0.ll1.Semcor.ppmi1.ll0.x	country.Semcor.ppmi0.ll1.Semcor.ppmi1.ll0.y	country.Semcor.ppmi0.ll1.Semcor.ppmi1.ll1.x	country.Semcor.ppmi0.ll1.Semcor.ppmi1.ll1.y	country.Semcor.ppmi0.ll1.Semcor.ppmi2.ll0.x	country.Semcor.ppmi0.ll1.Semcor.ppmi2.ll0.y	country.Semcor.ppmi0.ll1.Semcor.ppmi2.ll1.x	country.Semcor.ppmi0.ll1.Semcor.ppmi2.ll1.y	country.Semcor.ppmi1.ll0.COHA.ppmi0.ll0.x	country.Semcor.ppmi1.ll0.COHA.ppmi0.ll0.y	country.Semcor.ppmi1.ll0.COHA.ppmi0.ll1.x	country.Semcor.ppmi1.ll0.COHA.ppmi0.ll1.y	country.Semcor.ppmi1.ll0.COHA.ppmi1.ll0.x	country.Semcor.ppmi1.ll0.COHA.ppmi1.ll0.y	country.Semcor.ppmi1.ll0.COHA.ppmi1.ll1.x	country.Semcor.ppmi1.ll0.COHA.ppmi1.ll1.y	country.Semcor.ppmi1.ll0.COHA.ppmi2.ll0.x	country.Semcor.ppmi1.ll0.COHA.ppmi2.ll0.y	country.Semcor.ppmi1.ll0.COHA.ppmi2.ll1.x	country.Semcor.ppmi1.ll0.COHA.ppmi2.ll1.y	country.Semcor.ppmi1.ll0.Semcor.ppmi0.ll0.x	country.Semcor.ppmi1.ll0.Semcor.ppmi0.ll0.y	country.Semcor.ppmi1.ll0.Semcor.ppmi0.ll1.x	country.Semcor.ppmi1.ll0.Semcor.ppmi0.ll1.y	country.Semcor.ppmi1.ll0.Semcor.ppmi1.ll0.x	country.Semcor.ppmi1.ll0.Semcor.ppmi1.ll0.y	country.Semcor.ppmi1.ll0.Semcor.ppmi1.ll1.x	country.Semcor.ppmi1.ll0.Semcor.ppmi1.ll1.y	country.Semcor.ppmi1.ll0.Semcor.ppmi2.ll0.x	country.Semcor.ppmi1.ll0.Semcor.ppmi2.ll0.y	country.Semcor.ppmi1.ll0.Semcor.ppmi2.ll1.x	country.Semcor.ppmi1.ll0.Semcor.ppmi2.ll1.y	country.Semcor.ppmi1.ll1.COHA.ppmi0.ll0.x	country.Semcor.ppmi1.ll1.COHA.ppmi0.ll0.y	country.Semcor.ppmi1.ll1.COHA.ppmi0.ll1.x	country.Semcor.ppmi1.ll1.COHA.ppmi0.ll1.y	country.Semcor.ppmi1.ll1.COHA.ppmi1.ll0.x	country.Semcor.ppmi1.ll1.COHA.ppmi1.ll0.y	country.Semcor.ppmi1.ll1.COHA.ppmi1.ll1.x	country.Semcor.ppmi1.ll1.COHA.ppmi1.ll1.y	country.Semcor.ppmi1.ll1.COHA.ppmi2.ll0.x	country.Semcor.ppmi1.ll1.COHA.ppmi2.ll0.y	country.Semcor.ppmi1.ll1.COHA.ppmi2.ll1.x	country.Semcor.ppmi1.ll1.COHA.ppmi2.ll1.y	country.Semcor.ppmi1.ll1.Semcor.ppmi0.ll0.x	country.Semcor.ppmi1.ll1.Semcor.ppmi0.ll0.y	country.Semcor.ppmi1.ll1.Semcor.ppmi0.ll1.x	country.Semcor.ppmi1.ll1.Semcor.ppmi0.ll1.y	country.Semcor.ppmi1.ll1.Semcor.ppmi1.ll0.x	country.Semcor.ppmi1.ll1.Semcor.ppmi1.ll0.y	country.Semcor.ppmi1.ll1.Semcor.ppmi1.ll1.x	country.Semcor.ppmi1.ll1.Semcor.ppmi1.ll1.y	country.Semcor.ppmi1.ll1.Semcor.ppmi2.ll0.x	country.Semcor.ppmi1.ll1.Semcor.ppmi2.ll0.y	country.Semcor.ppmi1.ll1.Semcor.ppmi2.ll1.x	country.Semcor.ppmi1.ll1.Semcor.ppmi2.ll1.y
country/NN/br-a06/106	-0.00705025608112626	-0.00600299888011244	0.0211529677702979	-0.00131252715514591	-0.026045005159289	-0.013375642141582	-0.0178440470815006	-0.021921881329227	0.00283873393632771	0.00274576498360855	0.00158839449059384	0.0023482409836378	-0.00970847727366768	0.00433413410948237	0.0302327371375254	0.0148740872896303	0.031261012740316	-0.00464027610133855	0.0279786703639662	-0.0091332937719993	0.0275191806285789	-0.0287114010940655	0.0333350519920973	-0.029622294416792	-0.000572198187734342	0.00412659859441993	-0.00133423400607605	0.00179982547798707	0.0108494888703476	0.00810951918323049	0.0107001267614596	0.00841565941584485	0.123124816486287	0.153896815082982	0.186769069305703	0.0429364891849226	0.00446618928616909	0.0115946824453559	0.00052569879606222	0.0077099286333832	0.0163807945988437	-0.00341543596943148	0.0157323536192364	-0.00579515945929218	0.00892414473832363	-0.0196250552092473	-0.00451579253141106	-0.0165503459304768	-0.154219010260444	-0.0576783539868843	-0.0409190009930702	0.0557620002373751	0.0357000251119552	0.0514271453748225	0.0357000251119552	0.0514271453748225	0.0395837777744436	0.0404218426463867	0.0395837777744436	0.0404218426463867	0.0314888864680133	0.216869116634676	0.0135071472394991	0.206764910497931	0.0307090104798587	-0.209257717661922	0.0358883524773303	0.203798242077563	-0.0132330424096937	0.213534675311183	-0.0129954389645814	0.216577081595803	-0.0106777503483686	0.0659142806262281	-0.0182832102157347	0.0731981850678517	-0.0186187966990718	0.040701148864222	0.0335188261242921	0.0480603089190438	0.042244640943789	0.0395698583088414	0.0407890287871107	0.0529335999452852	0.019663463699281	0.222682352756074	0.0306312860631929	0.23403307114655	0.0427205291246864	0.216881552392842	-0.00952964457498955	0.210996669509921	-0.025228415173304	0.216538069991515	0.0333802802555511	0.240401839274528
country/NN/br-a07/1688	-0.437425094875846	0.219296090779752	0.196872319494087	0.5063728393043	0.404284179075351	0.189200451991166	0.443692160987443	-0.0186422678678285	-0.0119627277394799	-0.012448477401976	-0.00522910791450941	-0.0176091189841857	0.553126471812849	0.149408671525544	0.479668500615986	0.130480250765651	0.413708130723828	-0.188576762694332	0.454146120757723	0.00636001137242391	0.363058415418333	-0.051224628679159	0.365429169399266	-0.0311247003169839	-0.50021410256461	-0.164552062162015	0.138759651063788	0.451840766701102	-0.00212362048602643	-0.430843864887668	0.0390631121733288	-0.432890051250437	0.390469018750699	0.16218166178355	0.405854457933537	0.0491955721320264	-0.504642222575485	0.085622820819946	-0.404920264878877	0.298663084348053	0.449841150424903	-0.238543646937148	0.386822022493271	-0.321954312274521	0.396282500683235	-0.00758670425248545	0.393617869197768	-0.0270697836199768	0.138531200386489	-0.297461339663715	-0.00520525909616386	-4.50456371992011e-05	-0.0248399557628633	0.00430628228666091	-0.0248399557628633	0.00430628228666091	-0.0157604606379081	0.0160553144792078	-0.0157604606379081	0.0160553144792078	0.020494999326378	-0.00964915924163269	0.0247688256971106	-0.0212948139929239	0.0325834929776922	0.019267389813689	0.0414881194774836	-0.0410032771610829	0.0970974998762937	-0.0741877075156798	0.107038958876707	-0.0783978193316473	-0.00389566341187632	0.00443931485134701	-0.00726279224193159	0.000831806896976133	-0.00481722952930791	-0.0187674944573471	-0.0256265416122928	0.00414944054769695	-0.00942416967396279	0.0144402107910118	-0.0126244466533311	0.0109766032749987	0.0203268369303889	-0.021099770792554	0.00595306386558407	-0.00282143543763076	0.029031651933041	-0.0382645350024538	0.0210245079118744	-0.0274501380059254	0.105039805551729	-0.0869726600216974	0.108796984801208	-0.0886889021095708
country/NN/br-a17/346	0.171301692900279	0.00399831853405906	-0.179287881959899	0.133734455669403	0.0645435562841098	0.157500497654277	0.0576387474559765	0.155765940019173	0.0134366738168581	0.0151012643763027	0.00715516594654526	0.017822739037035	0.22582354617723	-0.0402939452446432	0.261588316461483	-0.00100526182965423	0.231428520721806	-0.0938054943183569	0.206140958603247	-0.145907820839696	0.160194460679801	-0.126511787613571	0.169547912055175	-0.112349848009401	-0.170042907397849	-0.0719165088715332	-0.196013773933097	-0.0288729311284847	0.0873715746733586	0.135605229426117	0.0859263542237896	0.137467768552286	-0.0325798654821295	-0.15649222822879	-0.0385910465015852	-0.147989938574285	-0.259634686187842	0.0861721234344194	-0.276194084478554	0.0517667264619589	0.0923537934314325	-0.272068998618582	0.0962325434496359	-0.267408685884932	0.164242422866553	-0.108679668280834	0.152733181316792	-0.11956486288373	0.0464514180699521	-0.0846606853535846	-0.120153268474644	-0.142641589979344	-0.212657529387617	0.160551500611423	-0.212657529387617	0.160551500611423	-0.143834422244395	0.226289691043785	-0.143834422244395	0.226289691043785	-0.191252710899703	-0.213406672392611	-0.167700364007449	-0.261018593382175	-0.187639375844237	0.233657802358468	-0.141793687612937	-0.286145652785013	-0.169370921423691	-0.259191495237062	-0.158699965449788	-0.268443751904716	-0.145844507328608	-0.0455527704034884	-0.181527060353449	-0.100729263458337	-0.171046284083153	-0.129791979911793	-0.19610841900256	0.167295883922144	-0.134518249713251	0.228216545501915	-0.15840889768666	0.223299552201434	-0.181206240219661	-0.238098875032403	-0.245699650384683	-0.195183426152616	-0.184422225148747	-0.261830559879533	-0.145295817986249	-0.288657503302862	-0.143088615221347	-0.282585167499713	-0.088654390098482	-0.324432748204617
country/NN/br-a18/1123	-0.0107795967047735	-0.001679786692207	0.0148678231075907	-0.0181597128453591	-0.028867364475887	-0.000433761472374215	-0.0205192690571747	-0.0105162142978777	-0.00771636495575254	0.00983234080146292	-0.0107304068000878	0.00421163826484911	-0.18243152469307	-0.0930678128381383	-0.0406044884505089	0.00848225787142114	-0.0344791725189342	0.0279098636940144	-0.0349170178829252	0.0267017340361661	-0.0361607591714353	0.0344501634987522	-0.0447553384812916	0.0352496761712866	0.00958300617696001	0.00893102055287531	0.00907553933353189	-0.0123947620361966	-0.00243660770937986	0.000783554777554528	-0.00262225179478533	0.00156476041423996	-0.0912653912011215	0.0282529624088749	-0.0884634621464222	0.029008313598206	0.03308617380497	-0.012864237116703	0.0360222771494962	-0.0169336364411771	-0.0229355186747559	0.0327550208058664	-0.0233169937451285	0.0322347792850676	-0.0396622084562712	0.0110113569261112	-0.0351440480639775	0.0126006250289386	0.0849328009938651	-0.0323342110968297	0.200832917401521	-0.229912902879916	-0.040551253241166	-0.403895700653153	-0.040551253241166	-0.403895700653153	0.0928201030271185	-0.342484522335971	0.0928201030271185	-0.342484522335971	0.46050985541851	0.162177650338498	0.454880691643076	0.182604904951024	0.437539617409142	-0.221524880484476	0.396478162039702	0.290260960394699	-0.0136561169562495	0.462361827758943	0.150537539978748	0.447565428936795	0.206993274786632	-0.22977101774105	0.287573644955259	-0.199050889754133	0.304056152908151	-0.13624237756099	-0.085420281768743	-0.390871881864693	0.131506685907129	-0.333920802915783	0.158358103912633	-0.331358808946723	0.439478958208856	0.199307897819395	0.384553033013727	0.327987465449669	0.223095554430829	0.435399240493798	0.400892814326479	0.291937061961716	-0.0311865073905493	0.465541567390529	-0.0637196448598863	0.462624171636139
country/NN/br-a18/24	-0.0653308039207881	0.0322434299527582	0.0194507684040404	-0.0900191137140716	-0.0612823447560099	-0.0539745129516524	-0.0501916399227912	-0.0646664498454163	0.00366613835489475	0.0023402034125465	0.00253898395152017	0.00225762043916461	0.0208250224618914	-0.00356600422127755	-0.100439619517782	-0.0503196464351657	-0.129721556307255	0.0385903741226852	-0.129627658696198	0.0386643670436821	-0.0807568128718878	0.100845763431642	-0.101817935378284	0.0912996567763916	0.0443761445105403	0.0667738202738046	0.0484779538670935	0.0547097041337269	-0.0200225044747658	-0.0533364507169256	-0.0189771795539007	-0.0547408492684111	-0.0348269305861654	-0.0353718756655453	-0.0346862002634145	-0.0318851597631239	0.0308691194865307	-0.0948253227954411	0.0456708486884009	-0.101439217850341	-0.120864495619218	0.0672420217295002	-0.11909127909147	0.0684511506471662	-0.0950064855448978	0.064528732677532	-0.0746252035840748	0.0803345736474806	-0.0207311629426249	-0.115919471299012	0.025010611125398	0.0723472570700585	0.067239217750931	-0.0104924889752365	0.067239217750931	-0.0104924889752365	0.0537969380669991	-0.038922945827263	0.0537969380669991	-0.038922945827263	0.266600116566886	0.0682390686205302	0.261444609684895	0.0769393035936539	0.262953964153681	-0.0840368188797538	0.27192651471556	0.0766089156180371	0.183448944943957	0.191017310553989	0.190227653522422	0.18943202734472	0.0557893269544733	0.0597093396955555	0.0377626874335574	0.0776828628936006	0.0755012752239074	0.0106922834376258	0.0331783578868824	-0.0765148224354809	0.0527154146009427	-0.0484036455628591	0.0659052045162717	-0.0144109554140382	0.241092014928515	0.10432550220985	0.174131649183588	0.185502261216433	0.268620976815912	0.0807899166009243	0.238807912481294	0.129484405402309	0.176198878495381	0.200787692364474	0.17873364701014	0.200831699274692
country/NN/br-a18/734	0.0258197475500277	-0.027378508106186	-0.0368982778265235	0.00405566276440011	0.00204024274111228	0.0292575066685717	0.00496072067940664	0.0257115733014206	-0.0111608400090698	-0.00154313944207753	-0.0104204368012585	-0.00396101706310789	-0.0441163304967913	0.0187977847836726	0.0426361758342542	0.0640736811037319	0.0694557654331452	0.0420957609369864	0.0685938034429697	0.0390541261529978	0.0667876234393413	0.016146528403237	0.0565884848340969	0.036967153891573	-0.0135522548226082	-0.0436829111009372	-0.0347971246154572	-0.03210842375012	0.0410406333995665	0.0239591128006641	0.0420630344500379	0.0240740086885051	0.0613187183699632	-0.0113331314317775	0.048458876324884	-0.014888302366415	-0.0129112606801188	0.101691485970646	-0.0224069791951498	0.101305883646222	0.116330402504825	-0.00945668172795118	0.114960914108675	-0.00209022463483341	0.0808341916267592	0.0196606548949081	0.079394374234283	0.0277843270207315	-0.169489380795687	-0.0269665548777562	-0.00242505353958351	-0.0307970695896772	-0.102873761194697	-0.0168686530890182	-0.102873761194697	-0.0168686530890182	-0.155976621151499	0.0157680960850086	-0.155976621151499	0.0157680960850086	0.0281288311474898	-0.0548589920497095	0.0372944381334618	-0.0856301310321655	0.056382988774948	0.0901351168539324	0.0693363710109927	-0.114735193212583	0.175594277269448	-0.137802622444678	0.167960122082798	-0.151546327005033	-0.0120812868198946	-0.0140624398415347	-0.00727593394870014	-0.0329631616841432	-0.00616154374731231	-0.0814325486088426	-0.0991057024914687	-0.0138420244829883	-0.153109049730079	0.0146247342044828	-0.157684696181302	0.00163867990415188	0.020338394985608	-0.0606642740844238	0.00417119075983359	-0.0713244473218094	0.0439029272846591	-0.112824002217273	0.0542860221561691	-0.107175063242297	0.171255111356831	-0.147347652664445	0.164827976542948	-0.161433390143252
country/NN/br-a26/490	0.0371349944003751	-0.055597857508238	0.0405321207247188	0.0865539853465739	-0.0804390076737035	-0.0183444003510167	-0.0682857276881525	-0.0444087767369004	0.00803403880491986	0.00529849883879234	0.00474156986602798	0.00680370819870201	0.00643132924504624	0.234342072971527	-0.12563087109223	-0.0263320406087833	-0.114341768738533	0.0562758755527378	0.0623493021118972	0.0904303882387594	0.0844294013709803	0.0586211372325486	0.0761510607667042	0.0668856551927808	0.00144340844311709	0.0793811266313187	0.0133761154682006	0.077828659701125	-0.0542426598663682	-0.025132869927134	-0.0549302268017809	-0.0217908730348769	0.0348094253242772	-0.0693857005560929	-0.0154516461266296	0.0815883093432265	0.0958763038303306	-0.00744587685276625	0.101482718356369	-0.0331260844405442	-0.094714374604877	0.0565226514837106	0.104326162058663	-0.00863153316590086	0.0810323241493727	0.0610272507527582	-0.0763283760317678	0.0601982461526666	-0.0152924763632862	-0.0233480632718784	-0.0879345445653264	-0.0578442794420517	-0.061172721330625	0.127753336924798	-0.061172721330625	0.127753336924798	0.0150839704058998	0.127498378185611	0.0150839704058998	0.127498378185611	-0.136002176010052	-0.100754971814466	-0.139114532734763	-0.130221037110255	-0.14730794823723	0.111836690493649	-0.134248992136607	-0.13598821218375	-0.142602168458209	-0.145477088516844	-0.13989852377574	-0.151902344302994	-0.0956331184149419	-0.0176989396779735	-0.120174100017841	-0.0534481440657852	-0.121569008147174	-0.0405021348951026	-0.0759776856275683	0.13390067371964	-0.00308820709304242	0.14781870373072	-0.016222866660693	0.15391071884212	-0.124353549227799	-0.134986799699597	-0.169327865438018	-0.0995790297940169	-0.141206109147454	-0.140043005398406	-0.118620974298022	-0.158997047476143	-0.113556326889936	-0.184714581001143	-0.0799962214178486	-0.217196182733014
country/NN/br-a28/645	-0.0194073071370485	-0.0125727205095783	0.0297069619858153	-0.0185921663053384	-0.0156750070073211	-0.0165559228162756	-0.00559997625652009	-0.0217970612636456	-0.00876676379894733	-0.00276208931513331	-0.00702257281967139	-0.00724602663224356	-0.0272157439465215	0.00949069426457848	-0.0199154511683584	0.0284703205037682	-0.000659532846399494	0.0316502373529535	-0.00853897218060505	0.0276642695543921	-0.0118322984451323	0.0170095882226343	-0.0177991671954952	0.020776345759395	0.069455994451848	-0.0423092868103294	0.0596021301703656	-0.0698900552606542	0.0607672845446446	-0.0466700183953802	0.0577749058548834	-0.0482971908827414	0.0326159459019855	0.0237731233590264	0.0293926891341218	0.0273064708035569	0.1419611051172	0.0717010644445428	0.131006578857138	0.0873893923865165	0.0785371633954612	0.136332873979889	0.0787164843728385	0.134292170436477	-0.0386923085825036	0.105760141766589	0.0121299875663577	0.117109307469064	0.0570525294705475	-0.0110914542855401	-0.152193260928087	-0.0505737526607048	-0.0246143500705018	0.199804649930793	-0.0246143500705018	0.199804649930793	0.0631260516719815	0.165077462349324	0.0631260516719815	0.165077462349324	-0.395859313926973	0.0099097057195276	-0.39243248548976	0.00494474888157302	-0.400184477167967	0.0297751474377357	-0.402738429514387	0.03385035134862	-0.397889119692692	-0.066813098435123	-0.400494779589463	-0.0554678788161294	-0.130229440342783	-0.0797809126155683	-0.179944444400259	-0.0129896883526038	-0.160537957818348	0.029557683574391	0.00694747125320794	0.196002673638851	0.0757649223736892	0.160088573784473	0.078398468095635	0.168286601566058	-0.404091220731245	-0.00774306689613758	-0.425335111561508	-0.0336110431708426	-0.418330745642186	0.0133889133610562	-0.41502732153168	-0.00704266161576043	-0.406947911703751	-0.0636672879587886	-0.410121495182965	-0.0551327193787785
country/NN/br-a29/2062	-0.145110503114353	-0.0392066647842098	0.189357333068243	0.00230720862626116	-0.0622081596574642	-0.135308827716585	-0.0255362210769281	-0.147852907845776	0.000986233598762364	-0.0175638966654759	0.00721421586385953	-0.0172581197460077	-0.113083505490514	-0.000495499334387044	-0.211534042879363	0.0689682054538741	-0.110046468287555	0.190516416909537	-0.107950249314917	0.19154492877959	-0.0253651024181962	0.18738816853388	-0.0432870940501902	0.182320346071462	0.072506942170385	0.0600113722087749	0.0791448442062941	0.0515742132299624	-0.0104550780099345	-0.0734175658894264	-0.00657751556200425	-0.0735746026770335	0.0289791400649227	0.00845509216957157	0.0281404069962818	0.00944559952315331	0.10934580251623	0.0809277278085632	0.133968865311105	0.068395332684406	0.0940417740888778	0.116645192079699	0.092870906393343	0.114971798251528	-0.00989614053453338	0.112216590361821	-0.0208974888031501	0.115978295392088	0.0202439148982708	0.00957750338779592	0.106752579173638	-0.0054688672146242	-0.138871056851002	-0.167622294491721	-0.138871056851002	-0.167622294491721	-0.0314104033547603	-0.265508822824565	-0.0314104033547603	-0.265508822824565	0.077282948844823	0.117500276386467	0.13508581711311	0.138366687940152	0.191650227765369	-0.132678430854821	0.229705668850955	0.0844972465741754	0.270885540357718	0.157619327973818	0.287249122808603	0.135311151546223	0.039108553068049	-0.0821916080015831	-0.0544741160750893	0.0889140041528579	0.119945292685834	-0.134272575180714	-0.141682007718579	-0.159179166078755	-0.0271454110182631	-0.268090388147111	-0.00181757317463429	-0.277618040683646	0.105640765553562	0.102736832670485	0.096477044654807	0.153660081741297	0.220167091081449	0.0943725547450652	0.139311559520844	0.163826146607995	0.28290898169784	0.126651655885664	0.300374635573012	0.0834745172920809
country/NN/br-a29/2109	-0.0332881259262203	-0.0210209342949321	0.047481902691136	0.00299939479271899	-0.000179861046670545	-0.0406180054589722	0.00939180947664007	-0.0413664994231455	0.00242393817413883	-0.00508727324508547	0.00423480630065787	-0.00494831096475759	-0.0948555233860571	0.0394122055172081	-0.0642818567900024	0.0246859260526348	-0.0153972390784476	0.0647512990439058	-0.0157571255735591	0.0632840718872189	0.00606431050535626	0.0672890417061777	0.0115150895467828	0.066086048722522	0.159273507071821	0.144315237958402	0.185386226201596	0.0945046102308593	-0.0466207326708006	-0.159801170584083	-0.0466642333628151	-0.159143016738252	0.0232603247514751	0.169313375353888	0.024429126570309	0.163669037373587	0.241503270720155	0.00737030133597924	0.258060787263091	0.000162479846375929	-0.0453288927129813	0.269761994597947	-0.0301072001945626	0.26784069300291	-0.080086033671415	0.185685334760256	-0.0667018176820817	0.193181203581264	0.0186886145003576	0.0115518817876823	-0.00114418502661206	0.00459416434152613	-0.0370110007036128	-0.00765398379654733	-0.0370110007036128	-0.00765398379654733	-0.0810559343739338	0.00552366912816869	-0.0810559343739338	0.00552366912816869	0.0769416611412452	-0.0176716199307454	0.0735141951290278	-0.0143912256958942	0.0707412506532211	0.0305769693347263	0.0716068344288499	-0.021825729093987	0.118385216205512	-0.0126399177962045	0.119718640624549	-0.0122198309902094	0.00349210182447086	0.00904276640023001	0.00612028942561011	0.00196664559589911	-0.000722459283218869	-0.0270487104341143	-0.0367451114172956	-0.00798291720784703	-0.0774600426425842	0.00417687766678722	-0.078577306430669	0.00151499724371041	0.0694009589959331	-0.0109655649332096	0.0773700282172813	-0.0282059142120876	0.0755481529041601	-0.0274583350821602	0.0765342251578196	-0.0180358089258297	0.113614473930776	9.70648573343746e-05	0.112936884989436	-0.00339545564445447
