id	model.x	model.y	lemma	pos	genre	broad_genre	marisense	mbroad	mari3	mari2	sensekey	wnsense	wnbroad	wn3	wn2	text	cues	cues_with_weight	mean_weight	weighted.cues_ratio	weighted_cw
country/NN/br-b20/2202	-0.0320478770370002	-0.0520381308706022	country	NN	press_editorial	press	B2	B	B23	B	country%1:14:00::	B2	B	BB2	B	 more serious should the cold war mount in frenzy. The <font color=green>country</font>  is committed to the doctrine of security by military means	5	3	1.31562404644076	0.6	9
country/NN/br-b20/308	-0.056626801304822	-0.0756564186559386	country	NN	press_editorial	press	B4	B	B14	B	country%1:15:00::	B1	B	B1	B	 that of diplomatic policy''. Morrison points out that since our <font color=green>country</font>  is more urbanized than the Soviet Union or Red China	5	3	1.67794431904924	0.6	8
country/NN/br-c01/2379	-0.0216395921655673	0.010554923086097	country	NN	press_reviews	press	B	B	B14	B	country%1:14:00::	B2	B	BB2	B	 in this last of the Russian films to reach this <font color=green>country</font>  in the program of joint cultural exchange. Also on the	4	3	1.45999843195046	0.75	9
country/NN/br-c01/621	0.14989752711933	-0.410687556623689	country	NN	press_reviews	press	B1	B	B14	B	country%1:15:00::	B1	B	B1	B	 extraordinary, considers the finest house of its kind in the <font color=green>country</font> - and of course he does n't weep at the capacity	3	1	1.21580434311787	0.333333333333333	5
country/NN/br-c01/944	0.437094992425666	0.172626412753669	country	NN	press_reviews	press	B1	B	B14	B	country%1:15:00::	B1	B	B1	B	 bookers, cancellation of one of the richest bookings in the <font color=green>country</font> . Will somebody please reopen the Auditorium? Paintings and drawings by	2	0	1.72784388740217	0	5
country/NN/br-c02/2222	0.000184786625212473	-0.228990429189139	country	NN	press_reviews	press	B4	B	B14	B	country%1:14:00::	B2	B	BB2	B	 storylines too. He intimated that they were n't doing the <font color=green>country</font>  much good in the Cold War. And to an industry	2	0	1.29154799181222	0	4
country/NN/br-c02/2265	0.135041627183512	0.0502588960482901	country	NN	press_reviews	press	B4	B	B14	B	country%1:14:00::	B2	B	BB2	B	 globe'', he said,`` the major source of impressions about this <font color=green>country</font>  are in the movies they meet. Would we want a	1	0	0.982307125722734	0	7
country/NN/br-d03/1224	-0.00436064113721738	0.0704621301052826	country	NN	religion	religion	B4	B	B14	B	country%1:14:01::	B	B	BB2	B	 seems no longer very meaningful to call England a`` Protestant <font color=green>country</font> ''. One of the ironies of the present crusade for Christian	2	2	1.11224618074972	1	8
country/NN/br-d03/1509	0.159481455574863	-0.0152422584433599	country	NN	religion	religion	B4	B	B14	B	country%1:14:01::	B	B	BB2	B	 Faith of our Fathers: Mary 's prayers/ Shall win our <font color=green>country</font>  back to thee''. The English saints are widely venerated, quite	3	1	1.55573485517875	0.333333333333333	6
country/NN/br-d03/249	0.0458580225205544	0.0251077517587275	country	NN	religion	religion	B4	B	B14	B	country%1:14:01::	B	B	BB2	B	 century literature of England, I knew only a Protestant dominated <font color=green>country</font> . Since arriving here, however, I have formed a far different	3	3	1.24663824551314	1	7
