id	model.x	model.y	lemma	pos	genre	broad_genre	marisense	mbroad	mari3	mari2	sensekey	wnsense	wnbroad	wn3	wn2	text	cues	cues_with_weight	mean_weight	weighted.cues_ratio	weighted_cw
church/NN/br-a07/1487	-0.0315090617473276	-0.00890677617340738	church	NN	press_reportage	press	A	A	AB	AB	Z	Z	Z	Z	Z	 projects and still preserve the constitutional requirement on separation of <font color=green>church</font>  and state? R. Sargent Shriver Jr., director of the corps	4	1	1.64476949769671	0.25	7
church/NN/br-a10/1769	0.0123571590280171	-0.00505429868423414	church	NN	press_reportage	press	A	A	AB	AB	Z	Z	Z	Z	Z	 more than 100 million have no vital touch with the <font color=green>church</font>  or religious life'', he told delegates Friday. Talking of the	3	3	1.48871093147694	1	8
church/NN/br-a10/1850	-0.0365443952146273	-0.0435190721962229	church	NN	press_reportage	press	C	C	C	CDE	Z	Z	Z	Z	Z	 adding that the denomination had a national goal of one <font color=green>church</font>  for every 10000 persons.`` In this light we need 1000	3	2	0.525508504727281	0.666666666666667	6
church/NN/br-a17/1770	0.0793140477786326	0.0738826959607479	church	NN	press_reportage	press	D	D	DE	CDE	Z	Z	Z	Z	Z	 College of Technology, in the chapel of the First Presbyterian <font color=green>Church</font>  of Houston. The bride, daughter of Rhodes Semmes Baker Jr.	2	0	2.12207018620873	0	4
church/NN/br-a22/1283	-0.00739084470922181	0.0628339303482912	church	NN	press_reportage	press	C	C	C	CDE	Z	Z	Z	Z	Z	 painter. He was a member of the Oakland City Methodist <font color=green>Church</font>  and a native of Atlanta. Funeral services will be at	2	1	1.67961218457882	0.5	7
church/NN/br-a31/2112	0.122939675979218	0.0499665514023024	church	NN	press_reportage	press	D	D	DE	CDE	Z	Z	Z	Z	Z	 and program at 6 p. m. Sunday at Trinity Methodist <font color=green>Church</font> . He is the sexton of the church. A family worship	3	0	1.76502565242677	0	4
church/NN/br-a31/2120	0.0420895101859689	-0.00793971918463505	church	NN	press_reportage	press	D	D	DE	CDE	Z	Z	Z	Z	Z	 at Trinity Methodist Church. He is the sexton of the <font color=green>church</font> . A family worship service will follow the program at 7	4	2	1.74276915781384	0.5	7
church/NN/br-a31/2172	0.0481679715579478	0.0187055194183423	church	NN	press_reportage	press	C	C	C	CDE	Z	Z	Z	Z	Z	 service marking National Family Week. Every family of Riviera Presbyterian <font color=green>Church</font>  has been asked to read the Bible and pray together	6	6	1.07299591470352	1	12
church/NN/br-b08/1912	0.0029252785397871	-0.0211796064841197	church	NN	press_editorial	press	C	C	C	CDE	Z	Z	Z	Z	Z	 stay`` beyond the time that his leadership should benefit'' his <font color=green>church</font> , he wrote,`` for he becomes ordinary''. And so the young	2	1	1.71948253653058	0.5	5
church/NN/br-b12/2217	-0.0029125413102261	0.0120519480735333	church	NN	press_editorial	press	B	B	AB	AB	Z	Z	Z	Z	Z	 of a joint committee made up of representatives of the <font color=green>Church</font>  of England, Church of Scotland, Methodist Church, Congregational Union, Baptist	6	1	2.12450926803983	0.166666666666667	6
church/NN/br-b12/2235	0.0844241971552749	0.0328060979559455	church	NN	press_editorial	press	B	B	AB	AB	Z	Z	Z	Z	Z	 Church of Scotland, Methodist Church, Congregational Union, Baptist Union, Presbyterian <font color=green>Church</font>  of England, Churches in Wales, Churches in Ireland, Society of	9	3	2.99578428404628	0.333333333333333	5
church/NN/br-d01/1628	0.0748617827371974	-0.0876125199304876	church	NN	religion	religion	B	B	AB	AB	church%1:14:00::	B	B	AB	AB	 age to whip men into a surrender to a particular <font color=green>church</font>  or church-state''. Apparently he does not intend that those who	3	2	1.45195475574646	0.666666666666667	7
