pmi	raw_freq	raw_co	cw
0.08331547	9454	2	congres/noun
-0.64501673	29502	3	consument/noun
1.4619738	54888	46	contract/noun
1.244326	50462	34	controle/noun
1.207804	4589	3	conventie/noun
1.9320792	10383	14	criterium/noun
0.96196175	9781	5	daadwerkelijk/adj
2.7760897	8934	28	daag_op/verb
-0.3746975	274838	37	daar/adv
-0.75799596	272748	25	daar/noun
-0.7186154	42394	4	dader/noun
0.51211345	388220	126	dag/noun
4.2702146	214	3	dag_kaart/noun
2.3817403	1909	4	dagvaarding/noun
0.23773497	853168	212	dan/adv
-0.03920701	1849436	348	dat/det
0.15310745	83100	19	dat/noun
0.44559756	552171	169	dat/pron
2.4316702	14457	32	datum/noun
-0.039381523	28074105	5256	de/det
1.9569131	63448	87	december/noun
0.10971974	36958	8	deelnemer/noun
1.0286273	18271	10	degelijk/adv
0.88691664	4264	2	degradeer/verb
0.80591965	2282	1	dele/adv
2.4788861	1300	3	dementie/noun
-0.9810528	13724	1	deskundige/noun
1.7318037	908	1	detecteer/verb
0.22602873	719674	176	deze/det
-0.11831091	97788	17	dezelfde/det
0.2910323	1365392	358	die/det
0.20298272	2519801	605	die/pron
1.1986407	4601	3	diegene/pron
0.49682322	49814	16	dien/verb
1.1869099	36185	23	dien_in/verb
0.25250778	68535	17	dinsdag/noun
2.404875	7892	17	diploma/noun
-0.7421934	86626	8	directeur/noun
0.04928355	795783	163	dit/det
0.59107023	39724	14	divers/adj
3.0464835	17993	74	document/noun
-0.83311975	731956	62	doe/verb
-0.007425394	36337	7	doe_mee/verb
-0.48974884	58563	7	doel/noun
0.9449534	1978	1	doel_kans/noun
2.1581779	80493	136	doelpunt/noun
-0.08930077	22471	4	dokter/noun
3.0275455	250	1	donderdag_voormiddag/noun
0.98499703	5738	3	door/adj
-0.29791373	103759	15	door/part
-0.4146991	1310789	169	door/prep
1.6369153	8243	8	dronken/adj
-0.14036635	152880	26	duidelijk/adj
-0.00094541186	31114	6	duizenden/noun
-1.312923	38070	2	durf/verb
0.95740837	257023	131	dus/adv
2.204722	7346	13	duur/noun
-0.53382033	253480	29	echt/adj
0.76908344	172600	73	echter/adv
0.34686255	11075723	3057	een/det
1.2321553	7488	5	eenmalig/adj
-0.54850334	292605	33	eens/adv
-1.5042087	69450	3	eerst/adj
-0.40981188	316997	41	eigen/adj
1.2335142	47963	32	eigenaar/noun
0.6390486	81442	30	eind/noun
3.0532184	488	2	eind_uitslag/noun
3.2539005	1386	7	electoraat/noun
1.2895612	1471	1	elektronica_concern/noun
0.36529908	249085	70	elk/det
3.352057	15353	85	en/prep
-0.30323535	62482	9	enig/det
2.5845554	23455	61	enkel/adj
1.122781	39864	24	enkel/adv
-0.02426801	319878	61	enkel/det
0.8074919	13789	6	enquête/noun
0.047692053	1744977	358	er/adv
-0.3806979	665899	89	er/noun
3.4965725	312	2	erf_recht/noun
1.5295488	3342	3	erfgenaam/noun
1.0291566	357235	193	euro/noun
1.9053932	6919	9	euthanasie/noun
-0.6247345	172619	18	even/adj
-0.04708407	32250	6	even/adv
0.033303026	19864	4	evenement/noun
1.4730152	19915	17	evenmin/adv
0.5679563	34838	12	eventueel/adj
3.9699922	13104	133	excuus/noun
2.9874403	259	1	experten/noun
5.141366	361	12	exploitatie_vergunning/noun
-0.717596	84295	8	familie/noun
1.048694	56187	31	februari/noun
1.4447376	6112	5	feest_dag/noun
0.1682601	86310	20	feit/noun
2.8370125	300	1	fok_op/verb
1.380931	145606	112	frank/noun
-0.54856235	1085158	122	ga/verb
-0.6136077	9448	1	ga_terug/verb
-0.22910367	44981	7	ga_uit/verb
0.74686664	7282	3	ga_voor/adj
-0.62871975	28795	3	gast/noun
0.68573165	49055	19	gebruik/noun
0.5311644	135616	45	gebruik/verb
1.5872107	2091	2	gedrukt/adj
1.563177	20318	19	gedurende/prep
-0.118969634	370341	64	geef/verb
0.7533047	26640	11	geef_uit/verb
1.1402811	1048752	637	geen/det
-0.51592743	34353	4	geheel/adj
0.8296014	73758	33	geld/verb
4.5684347	5128	96	geldig/adj
0.10518386	32312	7	gelijk/adj
0.38545245	137741	39	gemeente/noun
-0.25192124	65921	10	genoeg/adv
0.5270156	24195	8	genoeg/det
1.4303565	2463	2	geregistreerd/adj
3.0539496	502	2	geschrapt/adj
0.46235344	6455	2	getuigenis/noun
0.75902545	150886	63	geval/noun
-0.054368217	5461	1	gevangen/adj
-0.9400289	26464	2	gevangenis/noun
3.807556	346	3	geverbaliseerd/verb
-0.3907393	83213	11	gevolg/noun
0.46095708	168179	52	gewoon/adj
0.33928815	18238	5	gezien/adj
0.48540902	12688	4	gezondheidszorg/noun
1.4215564	22399	18	goal/noun
0.8903636	8434	4	goedkeuring/noun
0.85980487	10992	5	gouverneur/noun
2.1024115	58478	91	gratis/adj
0.6904134	51488	20	grens/noun
-0.69735754	164593	16	groep/noun
-1.1045023	774779	50	groot/adj
-0.8233091	570905	49	haar/det
-0.047344048	102394	19	half/adj
0.79082716	18753	8	handelaar/noun
0.5050223	6173	2	handeling/noun
3.1933448	12057	57	handtekening/noun
0.2507511	4034811	1007	heb/verb
0.3812264	251548	72	heel/adj
-0.27594703	276441	41	heel/adv
0.3297906	11168	3	hef_op/verb
0.53222907	105296	35	helft/noun
-0.44622457	455207	57	hem/pron
-0.24284287	13123	2	hemel/noun
0.33474237	157140	43	hen/pron
-0.12522708	5861	1	herfst/noun
-0.09453022	11650779	2065	het/det
-0.29816902	764720	111	het/noun
0.017744247	261019	52	hier/adv
-0.10709637	2403923	423	hij/pron
-0.32761586	327075	46	hoe/adj
0.13397369	80808	18	hoef/verb
1.7967175	851	1	hoog_seizoen/noun
-0.57587093	109441	12	hoop/verb
-1.047441	44000	3	hulp/noun
0.84897465	6594	3	humanitair/adj
-0.3692012	902917	122	hun/det
3.8705158	1174	11	huur_contract/noun
0.86652774	2166	1	huur_prijs/noun
1.5968264	29196	28	huwelijk/noun
-0.86830866	85313	7	idee/noun
5.5307493	693	34	identiteitsbewijs/noun
2.1025522	1876	3	idioot/adj
0.294392	168069	44	iedereen/pron
-0.77602774	2577275	232	ik/pron
1.3230139	27614	20	illegaal/adj
0.91724396	77400	38	immers/adv
1.2625526	7271	5	immigrant/noun
-0.16309226	90594	15	in/adj
0.2917085	279990	73	in/part
-0.2582437	9492181	1425	in/prep
3.086886	234	1	in_check_balie/noun
3.2304354	201	1	indiening/noun
3.5993485	980	7	ingeschreven/adj
-0.49562567	41957	5	initiatief/noun
2.8386815	6645	22	inschrijving/noun
0.34142	21773	6	instantie/noun
0.30992916	105805	28	internationaal/adj
-0.4788933	50256	6	internet/noun
1.2136058	1540	1	internet_gebruiker/noun
0.27965096	43126	11	inwoner/noun
-0.44924346	8029	1	ja/noun
0.6015972	1574348	559	jaar/noun
2.919948	276	1	jaar_abonnement/noun
0.17144352	25893	6	jammer/adj
1.6087229	76519	74	januari/noun
-0.2221992	1142105	179	je/pron
1.8376163	828	1	joker/noun
-1.172073	199012	12	jong/adj
-0.21430276	95975	15	jongere/noun
1.264503	65643	45	juli/noun
1.5024762	75845	66	juni/noun
1.620526	24425	24	juridisch/adj
2.5394607	56572	139	kaart/noun
3.2130072	12437	60	kaart_DIM/noun
0.9052888	2071	1	kade/noun
0.55776906	1969534	671	kan/verb
3.2025244	414	2	kan_binnen/verb
0.083026156	9471	2	kanaal/noun
2.09341	6333	10	kandidatuur/noun
-0.3285191	170934	24	kans/noun
0.7710385	9474	4	kapitaal/noun
-0.09881819	277310	49	keer/noun
-1.1415986	144534	9	ken/verb
0.20320933	8348	2	kerel/noun
4.0821023	5456	63	keur_af/verb
-0.037558246	5304	1	kies_uit/verb
1.7033516	26234	28	kiezer/noun
-0.8266684	140629	12	kijk/verb
0.56052655	11699	4	kilo_gram/noun
-1.3067861	113570	6	kilo_meter/noun
-0.30151805	305978	44	kind/noun
0.474545	48285	15	klacht/noun
0.7283095	74277	30	klant/noun
-0.040088017	38376	7	klasse/noun
-1.0249015	228937	16	klein/adj
-0.21173954	6361	1	klooster/noun
-1.1340674	48021	3	koers/noun
0.32018772	3716	1	kolonie/noun
-0.28392687	973909	143	kom/verb
1.8956653	20773	27	kom_binnen/verb
1.7804699	6923	8	kom_in/verb
-0.35695517	7312	1	kom_langs/verb
0.5956421	88151	31	koop/verb
-0.41411227	112646	14	kort/adj
-0.8270465	35227	3	kost/noun
1.4920878	100118	86	kost/verb
2.0579765	1320	2	krediet_kaart/noun
0.512076	746610	242	krijg/verb
-0.02489495	5258	1	krijg_binnen/verb
3.5365744	300	2	kwaliteit_label/noun
-1.0637611	14976	1	kwartfinale/noun
-0.14273205	100679	17	laag/adj
-0.23868644	520541	80	laat/adj
-0.037385836	521724	98	laat/verb
1.026911	23869	13	laat_toe/verb
0.6958273	304215	119	land/noun
0.7284273	2472	1	lands/det
0.06170429	318300	66	lang/adj
1.5990536	32202	31	langer/adv
-0.048988726	10795	2	leen/verb
-0.32567292	57361	8	leerling/noun
-0.5799534	83176	9	lees/verb
3.7532687	14938	124	leg_voor/verb
0.17798819	4311	1	legende/noun
2.856896	1177	4	legitimeer/verb
-0.29636425	124304	18	leid/verb
-0.52314615	25999	3	les/noun
3.1978066	839	4	letter_DIM/noun
-1.2960289	150208	8	leven/noun
0.18249324	72903	17	lever_op/verb
0.1116583	9211	2	leverancier/noun
3.1747775	6669	31	licentie/noun
0.2884003	107912	28	lid/noun
3.3145492	372	2	lid_kaart/noun
-0.8751473	233946	19	lijk/verb
0.16324858	47841	11	lijn/noun
2.796938	937	3	lijnrechter/noun
-0.38909927	22717	3	locatie/noun
-0.4832248	16683	2	loon/noun
-0.046768323	177403	33	loop/verb
-0.39477295	15227	2	los/part
1.987194	709	1	lozing/noun
-0.28012753	801559	118	maak/verb
1.0442791	284554	157	maand/noun
1.241257	7399	5	maandelijks/adj
0.30904636	480969	128	maar/adv
1.3565149	73154	55	maart/noun
0.5193235	401159	131	mag/verb
1.685689	955	1	mag_op/verb
-0.42042574	139815	18	manier/noun
-0.5350904	87688	10	markt/noun
1.3966776	1300	1	markt_kramer/noun
-0.63603836	38686	4	match/noun
1.9328488	12629	17	maximaal/adv
1.974933	2842	4	maximum/adj
-0.44489673	72129	9	mee/adv
0.09080886	56065	12	meen/verb
-0.090602025	444374	79	meer/adj
0.5836444	429100	150	meer/adv
-1.0492418	264661	18	meer/det
-0.0411485	192090	36	meest/adj
0.51152855	52041	17	meestal/adv
1.0215619	85615	46	mei/noun
0.12731346	76908	17	meld/verb
1.1007204	6862	4	meld_aan/verb
0.19058238	538442	127	mens/noun
-0.26979074	20129	3	merk/noun
-0.16552584	4230163	699	met/prep
-0.12642376	127413	22	meteen/adv
-0.35508844	131418	18	meter/noun
2.4172356	5530	12	metro/noun
3.1474428	218	1	middel_lijn/noun
-0.30964297	564919	81	mijn/det
-0.5516088	359331	40	miljoen/noun
-0.61982983	104962	11	minder/adj
0.20760484	8325	2	minimum/noun
0.15135726	66682	15	ministerie/noun
1.6450697	34626	35	minstens/adv
1.2256919	3026	2	misdadiger/noun
1.0548811	5405	3	mishandeling/noun
-0.40292308	153063	20	misschien/adv
-0.73907983	10748	1	missie/noun
-0.64185375	136220	14	moeilijk/adj
0.2688942	1557442	397	moet/verb
-0.25589964	66061	10	mogelijkheid/noun
1.1130989	13480	8	moreel/adj
0.6152172	5546	2	mythe/noun
0.027257586	796990	159	na/prep
0.15520036	140818	32	naam/noun
-0.13517031	1512452	257	naar/prep
0.1403456	13388	3	namens/prep
-0.51109207	85915	10	nationaal/adj
0.14072366	312837	70	neem/verb
-0.12210986	23252	4	neem_af/verb
0.3259766	7357	2	neiging/noun
0.6292074	3455007	1264	niet/adv
-0.6688157	210486	21	niets/noun
0.41900298	13413	4	niettemin/adv
0.04425182	669062	135	nieuw/adj
-2.3670588	54600	1	niveau/noun
1.945285	735	1	njet/noun
0.6984043	168407	66	nodig/adj
0.32970515	1683041	456	nog/adv
0.13142867	53863	12	normaal/adj
-0.1507474	803160	135	nu/adv
-0.17403528	85984	14	nummer/noun
3.359429	4316	24	nummerplaat/noun
-0.38546768	15130	2	ochtend/noun
0.80092365	60026	26	officieel/adj
1.039695	71246	39	oktober/noun
-0.25015292	500648	76	om/prep
3.5831993	439	3	on_verzekerd/adj
4.2566504	2695	37	onbeperkt/adj
-0.6068723	414521	44	onder/prep
-1.0936345	15350	1	onderneem/verb
-0.55680096	161749	18	onderzoek/noun
1.8770456	3911	5	ongeacht/prep
3.836402	1559	14	ongeldig/adj
-0.788475	56458	5	onlangs/adv
0.35513934	43072	12	onmiddellijk/adj
-0.14814416	470011	79	ons/det
-0.078488395	232248	42	ons/pron
1.2458549	39984	27	ontbreek/verb
2.1033947	6276	10	onterecht/adj
1.1510438	16452	10	ontsla/verb
1.1814082	1577	1	ontvankelijk/adj
1.8488278	802	1	onveranderlijk/adj
3.1308722	2262	10	onverminderd/adj
0.16684048	2214625	512	ook/adv
-0.2739206	540823	80	op/part
-0.09652367	4502370	795	op/prep
0.73201793	67063	27	openbaar/adj
2.3966773	11236	24	opkomst/noun
-0.35138682	161924	22	opnieuw/adv
0.45352316	3253	1	oppervlakkig/adj
-0.36611816	81430	11	organisatie/noun
0.4852912	243584	77	oud/adj
2.1990364	1153	2	oudejaar_avond/noun
0.24938571	1300877	325	over/prep
0.5129637	39909	13	overal/adv
0.56483644	8756	3	overdreven/adj
2.2318754	22009	40	overeenkomst/noun
0.85650724	62813	29	overigens/adv
-1.5772316	25035	1	overleef/verb
0.26514953	7903	2	overschrijd/verb
-1.0601982	44574	3	overwinning/noun
-0.45458996	136924	17	paar/noun
1.1305985	1652	1	panel/noun
3.28844	30453	159	papier/noun
-0.5955657	195439	21	partij/noun
0.71214014	163211	65	pas/adv
4.658164	8803	180	paspoort/noun
2.0938666	20978	33	passagier/noun
2.2912014	3123	6	patent/noun
-1.4984982	46037	2	patiënt/noun
2.06635	661	1	pendel_bus/noun
0.41998824	232898	69	per/prep
0.7705095	78068	33	periode/noun
0.32778484	14787	4	permanent/adj
2.6831684	2806	8	perron/noun
-0.3226861	49896	7	personeel/noun
1.8243865	56188	68	persoon/noun
0.082772456	51830	11	persoonlijk/adj
2.125856	612	1	peuter_los/verb
-0.7614752	219685	20	plaats/noun
-0.3709882	29659	4	plaatselijk/adj
0.23329857	44673	11	poging/noun
1.9532771	3696	5	post_kantoor/noun
-0.22853276	25753	4	precies/adv
2.0815694	641	1	prevaleer/verb
1.4769584	24469	21	principe/noun
1.8616881	803	1	privé_kliniek/noun
0.52318597	21284	7	procedure/noun
0.28386992	480632	124	procent/noun
3.0968912	5622	24	proces-verbaal/noun
-0.017439833	151613	29	punt/noun
4.2892036	211	3	raad_besluit/noun
2.2004964	9783	17	raad_lid/noun
-0.46486145	24657	3	ramp/noun
-0.9712427	40532	3	recent/adj
3.3533266	9491	53	rede/noun
2.2776961	83250	159	reden/noun
1.9390686	3675	5	redeneer/verb
2.996269	13421	52	referendum/noun
1.2342563	50751	34	regel/noun
-0.09732208	142235	25	regering/noun
1.6679167	965	1	reguleer/verb
1.1571141	30698	19	reis/noun
5.8910027	303	21	reis_pas/noun
3.0382051	15072	61	reiziger/noun
-0.51703537	51725	6	reken/verb
-0.73534817	42670	4	relatie/noun
2.6319919	1153	3	reservatie/noun
1.1624067	117377	73	rij/verb
2.853298	4435	15	rij_rond/verb
4.440488	9368	151	rijbewijs/noun
-1.0807452	45260	3	roep/verb
2.5243056	4105	10	roep_in/verb
0.9264424	4123	2	roker/noun
-0.25621012	53277	8	rood/adj
0.6707406	13226	5	rood/noun
-0.5172539	77212	9	rust/noun
0.50851023	15451	5	samen/adv
1.8122365	838	1	sas/noun
1.3876024	20800	16	scheidsrechter/noun
4.125954	248	3	schort_op/adj
1.7394385	1816	2	schraal/adj
-0.6738407	160883	16	schrijf/verb
1.7995445	21211	25	schrijf_in/verb
2.264748	5878	11	schrijf_uit/verb
1.5094326	7921	7	schrijf_voor/verb
0.52702063	69888	23	scoor/verb
0.9697818	99854	51	september/noun
-0.4663161	24498	3	simpel/adj
-0.24659188	52694	8	slag/noun
1.215421	133553	88	slechts/adv
1.0996538	1714	1	sloop/adj
-0.28365263	6861	1	sloop/verb
3.1815264	217	1	sloop_vergunning/noun
0.5159378	46243	15	sluit_af/verb
1.5672086	1074	1	sluit_in/verb
5.4959364	418	20	sofi_nummer/noun
0.59375596	8504	3	software/noun
-0.5133181	76903	9	sommige/det
4.4518495	301	5	spaar_kaart/noun
0.6427073	62066	23	speciaal/adj
0.21035786	136926	33	speler/noun
2.5562956	402	1	spioneer/verb
0.35518155	3616	1	spoor_lijn/noun
1.3062778	1436	1	sport_raad/noun
-0.17827994	655795	107	sta/verb
-1.04209	28923	2	staat/adj
0.884364	23356	11	stadion/noun
0.1700127	13389	3	staking/noun
1.044034	3596	2	stam/verb
-0.43577886	39890	5	stap/verb
-0.033852328	64506	12	start/verb
0.2837906	15526	4	status/noun
1.2049683	7686	5	statuut/noun
0.18454951	252048	59	steeds/adv
0.061655663	212176	44	stel/verb
1.2745291	38667	27	stel_op/verb
1.0356748	49028	27	stel_vast/verb
2.5138104	59760	144	stem/noun
2.0247052	34108	50	stem/verb
3.9154282	1230	12	stem_biljet/noun
3.247285	200	1	stem_brief/noun
-1.0406852	174284	12	sterk/adj
0.7262234	2503	1	stier/noun
0.49255207	25375	8	straf/noun
2.1538143	1790	3	strek/verb
0.9873762	11426	6	strikt/adj
5.59637	503	26	strip_kaart/noun
0.47295088	16039	5	stroom/noun
0.12625515	13573	3	stuit/verb
-0.39674503	114181	15	stuk/noun
0.45147678	9795	3	stuur/noun
2.1999633	14826	26	tarief/noun
1.29017	1421	1	tart/verb
-0.16935998	407519	67	te/adv
3.343445	361	2	team_lid/noun
-0.39651138	727647	95	tegen/prep
0.75548965	38665	16	teken/verb
0.8291508	56180	25	tel/verb
-0.089189164	44623	8	telkens/adv
0.7600049	33443	14	ten/adv
0.6738475	41823	16	termijn/noun
-0.06179381	153390	28	terug/part
3.1573148	1095	5	terug_reis/noun
-0.3905249	30223	4	thuisploeg/noun
3.5655968	17005	116	ticket/noun
0.1976782	286801	68	tijdens/prep
1.4859524	1156	1	tik_aan/verb
-0.058032554	466609	86	toch/adv
1.7292846	27525	30	toegang/noun
3.7990944	575	5	toegang_kaart_DIM/noun
-1.3336341	78319	4	toekomst/noun
1.691519	3773	4	toelating/noun
0.038804457	161932	33	toen/adv
-0.20518546	25320	4	toeschouwer/noun
1.2877486	16989	12	toestemming/noun
0.10089092	83591	18	toon/verb
0.83115524	1139189	510	tot/prep
-0.226188	51346	8	totaal/adj
1.0003406	3770	2	transparant/adj
1.2989954	16814	12	treffer/noun
1.8847898	34490	44	trein/noun
4.195049	708	9	trein_kaart_DIM/noun
2.7193232	1411	4	trein_reiziger/noun
-0.032435793	5325	1	troost/noun
-0.16039051	409604	68	tussen/prep
1.5986555	1040	1	typering/noun
0.389305	233365	67	u/pron
-0.27960315	475164	70	uit/part
-0.45507386	1135560	140	uit/prep
0.40880018	37270	11	uiteraard/adv
3.886565	1893	18	uitgebracht/adj
0.8905978	10503	5	uitkomst/noun
2.2205117	26877	47	uitslag/noun
2.9513755	4548	17	universeel/adj
0.120817095	454414	99	uur/noun
1.958338	729	1	vaderschap/noun
-0.17398508	12638933	2069	van/prep
1.3065495	163636	117	vanaf/prep
0.22094783	20443	5	vandaar/adv
0.60106146	5681	2	vandoor/prep
0.5928716	65209	23	vast/part
0.05981775	4811	1	vat_op/verb
-0.43119207	425020	54	veel/adj
1.7630439	890	1	veel/verb
-0.6648492	289310	29	ver/adj
2.890407	285	1	ver_zet/verb
1.3313723	12176	9	verblijf/noun
1.744162	18806	21	verblijf/verb
4.35667	264	4	verblijf_status/noun
4.725699	3653	80	verblijfsvergunning/noun
-0.70450497	20706	2	verdediging/noun
1.3333012	9450	7	verdrag/noun
3.4167275	6802	40	vergader/verb
0.92115325	22450	11	vergadering/noun
3.5533125	18345	124	vergunning/noun
-0.750497	21649	2	verhouding/noun
0.083398916	33311	7	verkeer/noun
-0.55727327	18028	2	verkeer/verb
1.6572751	80009	82	verklaar/verb
1.2322334	40264	27	verklaring/noun
1.2493116	50334	34	verlaat/verb
0.5438611	2952	1	verloop/prep
0.1751015	34493	8	verloop/verb
1.9340733	14821	20	vermeld/verb
1.3593241	3977	3	vermelding/noun
0.13099489	4489	1	vermindering/noun
1.5666573	3189	3	veronderstelling/noun
-0.20660932	38099	6	veroorzaak/verb
1.5816522	21051	20	verplicht/verb
-0.3506769	14585	2	vers/adj
1.3103456	2775	2	vers/noun
-0.9036181	63152	5	verschil/noun
-1.1654812	16485	1	verslag/noun
1.168192	1589	1	vertegenwoordigd/adj
0.7642397	2377	1	verticaal/adj
1.1191586	28522	17	vertrek/noun
3.109988	1615	7	vervalst/adj
1.7533184	1786	2	vervangen/adj
7.1293373	444	108	vervoer_bewijs/noun
1.3768452	19636	15	vervolg/verb
2.081767	1282	2	verwaarlozing/noun
-0.4214135	125713	16	verwacht/verb
1.0541849	25035	14	verzamel/verb
3.0985367	4909	21	verzekerd/adj
3.4578533	10244	63	verzekering/noun
1.310378	17987	13	verzoek/noun
-0.115896046	172971	30	via/prep
2.6998072	689	2	vijandigheid/noun
-0.5165642	541702	63	vind/verb
5.1309376	3442	113	visum/noun
0.8159764	31964	14	vlieg/verb
0.8905664	27492	13	vlucht/noun
-0.8257189	35043	3	voeg_toe/verb
