id	model.x	model.y	lemma	pos	genre	broadGenre.x	marisense	mbroad	mari3	mari2	sensekey	wnsense	wnbroad	wn3	wn2	text	newPos	newBroadGenre	cues	cuesWithWeight	meanWeight	weightedCuesRatio	weightedCW	wf	broadGenre.y
church/NN/br-a16/453	-0.219640426640753	-0.214379389579388	church	NN	press_reportage	press	D	D	DE	CDE	Z	Z	Z	Z	Z	 a small one at noon tomorrow in St. Bernadine 's <font color=green>church</font> , Forest Park. A small reception will follow in the Oak	NN	informative	4	2	2.9	0.5	2	church	others
church/NN/br-a17/2228	-0.135902606603662	-0.0374026917166867	church	NN	press_reportage	press	D	D	DE	CDE	Z	Z	Z	Z	Z	 Burgher Jr. seated guests. A reception was held at the <font color=green>church</font> . The First Christian Church of Pampa was the setting for	NN	informative	5	2	3.26	0.4	5	church	others
church/NN/br-a17/2233	-0.138917304688731	-0.0390576751859488	church	NN	press_reportage	press	D	D	DE	CDE	Z	Z	Z	Z	Z	 A reception was held at the church. The First Christian <font color=green>Church</font>  of Pampa was the setting for the wedding last Sunday	NNP	informative	4	0	3.47	0	3	Church	others
church/NN/br-a21/677	-0.236229063684586	0.113664620213038	church	NN	press_reportage	press	D	D	DE	CDE	Z	Z	Z	Z	Z	 for 10 a. m. tomorrow in St. Anne 's Catholic <font color=green>Church</font> , 31978 Mound, in Warren. The mother and daughter, who will	NNP	informative	4	0	3.54	0	2	Church	others
church/NN/br-a22/1283	-0.223093097939681	-0.246449873105314	church	NN	press_reportage	press	C	C	C	CDE	Z	Z	Z	Z	Z	 painter. He was a member of the Oakland City Methodist <font color=green>Church</font>  and a native of Atlanta. Funeral services will be at	NNP	informative	2	0	3.08	0	2	Church	others
church/NN/br-a22/307	-0.178980808214486	-0.0312618322536792	church	NN	press_reportage	press	B	B	AB	AB	Z	Z	Z	Z	Z	 challenged by the state. Emory is affiliated with the Methodist <font color=green>Church</font> . Some church leaders, both clerical and lay, have criticized the	NNP	informative	4	0	3.46	0	1	Church	others
church/NN/br-a22/310	-0.178980808214486	-0.0312618322536792	church	NN	press_reportage	press	A	A	AB	AB	Z	Z	Z	Z	Z	 the state. Emory is affiliated with the Methodist Church. Some <font color=green>church</font>  leaders, both clerical and lay, have criticized the university for	NN	informative	5	0	3.1	0	2	church	others
church/NN/br-a31/1842	-0.403080295879374	0.00244513307301851	church	NN	press_reportage	press	D	D	DE	CDE	Z	Z	Z	Z	Z	 planned for 10: 50 a. m. Sunday at First Christian <font color=green>Church</font> . It will be the second time the assistant manager of	NNP	informative	3	0	3.95	0	1	Church	others
church/NN/br-a31/2112	-0.178980808214486	-0.0312618322536792	church	NN	press_reportage	press	D	D	DE	CDE	Z	Z	Z	Z	Z	 and program at 6 p. m. Sunday at Trinity Methodist <font color=green>Church</font> . He is the sexton of the church. A family worship	NNP	informative	3	0	3.22	0	2	Church	others
church/NN/br-a31/2120	-0.145407193256906	-0.0141586725170498	church	NN	press_reportage	press	D	D	DE	CDE	Z	Z	Z	Z	Z	 at Trinity Methodist Church. He is the sexton of the <font color=green>church</font> . A family worship service will follow the program at 7	NN	informative	4	0	3.52	0	2	church	others
church/NN/br-b08/1866	-0.167361750246642	-0.0150925576324168	church	NN	press_editorial	press	D	D	DE	CDE	Z	Z	Z	Z	Z	 wrote after almost a decade of service to this majestic <font color=green>church</font> .`` Such a church needs vigor and vitality in its rector	NN	informative	2	0	3.48	0	2	church	others
church/NN/br-b08/1871	-0.167361750246642	-0.0150925576324168	church	NN	press_editorial	press	C	C	C	CDE	Z	Z	Z	Z	Z	 a decade of service to this majestic church.`` Such a <font color=green>church</font>  needs vigor and vitality in its rector and one man	NN	informative	4	1	3.48	0.25	2	church	others
church/NN/br-b12/2115	-0.40734518916838	0.230716783051241	church	NN	press_editorial	press	A	A	AB	AB	Z	Z	Z	Z	Z	 and Greek and other ancient writings, some by the early <font color=green>church</font>  fathers, in themselves called for a restudy of the Bible	NN	informative	5	0	2.88	0	2	church	others
church/NN/br-b12/2217	-0.178980808214486	-0.0312618322536792	church	NN	press_editorial	press	B	B	AB	AB	Z	Z	Z	Z	Z	 of a joint committee made up of representatives of the <font color=green>Church</font>  of England, Church of Scotland, Methodist Church, Congregational Union, Baptist	NNP	informative	6	1	3.2	0.17	2	Church	others
church/NN/br-b12/2226	-0.181612310399468	-0.00560453649739156	church	NN	press_editorial	press	B	B	AB	AB	Z	Z	Z	Z	Z	 representatives of the Church of England, Church of Scotland, Methodist <font color=green>Church</font> , Congregational Union, Baptist Union, Presbyterian Church of England, Churches in	NNP	informative	7	2	3.36	0.29	4	Church	others
church/NN/br-b12/2235	-0.181612310399468	-0.00560453649739156	church	NN	press_editorial	press	B	B	AB	AB	Z	Z	Z	Z	Z	 Church of Scotland, Methodist Church, Congregational Union, Baptist Union, Presbyterian <font color=green>Church</font>  of England, Churches in Wales, Churches in Ireland, Society of	NNP	informative	9	3	3	0.33	5	Church	others
church/NN/br-b15/1190	-0.386339180312124	-0.108779973570178	church	NN	press_editorial	press	C	C	C	CDE	Z	Z	Z	Z	Z	 El; Rev. DeWitt Clemens, pastor of the Mathewson Street Methodist <font color=green>Church</font> ; Mr. Felix Miranda, of the Imperial Knife Co.; and to	NNP	informative	2	1	3.32	0.5	1	Church	others
church/NN/br-d01/1628	-0.365509853240572	0.390912191868902	church	NN	religion	non-fiction	B	B	AB	AB	church%1:14:00::	B	B	AB	AB	 age to whip men into a surrender to a particular <font color=green>church</font>  or church-state''. Apparently he does not intend that those who	NN	informative	3	1	2.84	0.33	2	church	others
church/NN/br-d02/1641	-0.377391918961547	0.186249937689471	church	NN	religion	non-fiction	B	B	AB	AB	church%1:14:00::	B	B	AB	AB	 concerned to stand squarely within the tradition of the apostolic <font color=green>church</font> , they have exhibited no willingness whatever to sacrifice their modernity	NN	informative	2	0	3.66	0	1	church	others
church/NN/br-d02/706	-0.453875686844235	0.178273908359136	church	NN	religion	non-fiction	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 there tends to be an almost complete indifference to the <font color=green>church</font>  and its traditional message of sin and grace. To be	NN	informative	4	1	2.93	0.25	2	church	others
church/NN/br-d02/923	-0.27655554347855	0.398834791252207	church	NN	religion	non-fiction	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 for accomplishing his work in the world. by analogy, the <font color=green>church</font>  also has been regarded as entirely independent of the`` world	NN	informative	3	0	3.14	0	1	church	others
church/NN/br-d03/1342	-0.175541596754769	0.00205900313683228	church	NN	religion	non-fiction	E	E	DE	CDE	church%1:06:00::	D	D	DE	CDE	 my experience to find as many men as women in <font color=green>church</font> , and to hear almost everyone in church congregations reciting the	NN	informative	5	1	3.4	0.2	2	church	others
church/NN/br-d03/1350	-0.162735149184616	-0.00146528236196725	church	NN	religion	non-fiction	E	E	DE	CDE	church%1:06:00::	D	D	DE	CDE	 as women in church, and to hear almost everyone in <font color=green>church</font>  congregations reciting the Latin prayers and responses at Mass. They	NN	informative	5	3	3.12	0.6	5	church	others
