id	model.x	model.y	lemma	pos	genre	broadGenre.x	marisense	mbroad	mari3	mari2	sensekey	wnsense	wnbroad	wn3	wn2	text	newPos	newBroadGenre	cues	cuesWithWeight	meanWeight	weightedCuesRatio	weightedCW	wf	broadGenre.y
church/NN/br-a01/2073	-0.254541154772174	0.0105275747552203	church	NN	press_reportage	press	E	E	DE	CDE	church%1:04:00::	E	E	DE	CDE	 said.`` Being at the polls was just like being at <font color=green>church</font> . I did n't smell a drop of liquor, and we	NN	informative	1	0	1.98	0	4	church	others
church/NN/br-a07/1303	-0.0279581535560183	-0.0655524733321629	church	NN	press_reportage	press	A	A	AB	AB	Z	Z	Z	Z	Z	 Africa, the Middle East and Latin America. Interviews with several <font color=green>church</font>  leaders have disclosed that this development has raised the question	NN	informative	3	1	2.3	0.33	5	church	others
church/NN/br-a22/307	-0.0909166785907412	-0.0244347907978604	church	NN	press_reportage	press	B	B	AB	AB	Z	Z	Z	Z	Z	 challenged by the state. Emory is affiliated with the Methodist <font color=green>Church</font> . Some church leaders, both clerical and lay, have criticized the	NNP	informative	4	1	2.96	0.25	2	Church	others
church/NN/br-a31/1395	-0.144843917198048	0.097250866023602	church	NN	press_reportage	press	D	D	DE	CDE	Z	Z	Z	Z	Z	 from 4 to 8 p. m. Sunday at First Presbyterian <font color=green>Church</font> . At that time the second half of the Christian Youth	NNP	informative	5	0	1.79	0	3	Church	others
church/NN/br-a31/1542	-0.363827443542149	-0.0733109023873466	church	NN	press_reportage	press	C	C	C	CDE	Z	Z	Z	Z	Z	 he and his wife serve as advisors at First Presbyterian <font color=green>Church</font> . And he wanted to be careful that the kids not	NNP	informative	3	0	1.59	0	1	Church	others
church/NN/br-a31/2087	-0.15945174519746	0.0677554066569375	church	NN	press_reportage	press	D	D	DE	CDE	Z	Z	Z	Z	Z	 Family'' at 7: 30 p. m. Sunday at Christ Lutheran <font color=green>Church</font> . Mr. and Mrs. George Treadwell will be honored at a	NNP	informative	3	0	2.36	0	3	Church	others
church/NN/br-a31/2241	-0.0849831877541344	0.210899774478444	church	NN	press_reportage	press	C	C	C	CDE	Z	Z	Z	Z	Z	 40 and 11 a. m. Sunday. New officers of the <font color=green>church</font>  will be ordained and installed at the 7: 30 p.	NN	informative	4	2	1.52	0.5	2	church	others
church/NN/br-b08/1866	-0.028742009171523	-0.00652289027540506	church	NN	press_editorial	press	D	D	DE	CDE	Z	Z	Z	Z	Z	 wrote after almost a decade of service to this majestic <font color=green>church</font> .`` Such a church needs vigor and vitality in its rector	NN	informative	2	0	2.22	0	6	church	others
church/NN/br-b08/1871	-0.0419813787140432	-0.00768579212177651	church	NN	press_editorial	press	C	C	C	CDE	Z	Z	Z	Z	Z	 a decade of service to this majestic church.`` Such a <font color=green>church</font>  needs vigor and vitality in its rector and one man	NN	informative	4	2	2.46	0.5	4	church	others
church/NN/br-b08/2245	-0.11933625987232	0.131410723826083	church	NN	press_editorial	press	E	E	DE	CDE	Z	Z	Z	Z	Z	 them to bestow saintliness upon us in return for ostentatious <font color=green>church</font>  attendance and a few bucks a week, American cash. If	NN	informative	1	0	1.9	0	2	church	others
church/NN/br-b08/2363	-0.12520571293224	-0.000453366079582763	church	NN	press_editorial	press	D	D	DE	CDE	Z	Z	Z	Z	Z	 through him. But how little love we give him. The <font color=green>church</font>  truly is not a rest home for saints, but a	NN	informative	3	1	1.29	0.33	3	church	others
church/NN/br-b08/834	-0.109004110954606	-0.000161063561740437	church	NN	press_editorial	press	D	D	DE	CDE	Z	Z	Z	Z	Z	 agreement. I settled it tonight'', he continued.`` I leave this <font color=green>church</font>  with a feeling that a great weight has been lifted	NN	informative	1	0	1.6	0	4	church	others
church/NN/br-b12/2226	-0.112294336663348	-0.0362149164192068	church	NN	press_editorial	press	B	B	AB	AB	Z	Z	Z	Z	Z	 representatives of the Church of England, Church of Scotland, Methodist <font color=green>Church</font> , Congregational Union, Baptist Union, Presbyterian Church of England, Churches in	NNP	informative	7	2	3.36	0.29	4	Church	others
church/NN/br-b12/2235	-0.0822679206372969	-0.0323983965512575	church	NN	press_editorial	press	B	B	AB	AB	Z	Z	Z	Z	Z	 Church of Scotland, Methodist Church, Congregational Union, Baptist Union, Presbyterian <font color=green>Church</font>  of England, Churches in Wales, Churches in Ireland, Society of	NNP	informative	9	3	3	0.33	5	Church	others
church/NN/br-b18/1829	-0.0474159363876869	0.0952813605945643	church	NN	press_editorial	press	C	C	C	CDE	Z	Z	Z	Z	Z	 the Women 's Association of the Trumbull Ave. United Presbyterian <font color=green>Church</font> , considerable use was made of material from The Detroit News	NNP	informative	4	1	1.93	0.25	3	Church	others
church/NN/br-b24/1259	-0.0254376675366384	-0.0161306795475003	church	NN	press_editorial	press	C	C	C	CDE	Z	Z	Z	Z	Z	 or less native. Sometimes they get their initial experience in <font color=green>church</font>  haflis, conducted by Lebanese and Syrians in the U. S.	NN	informative	2	1	1.63	0.5	5	church	others
church/NN/br-d01/1628	-0.31105088702045	-0.099260397410171	church	NN	religion	non-fiction	B	B	AB	AB	church%1:14:00::	B	B	AB	AB	 age to whip men into a surrender to a particular <font color=green>church</font>  or church-state''. Apparently he does not intend that those who	NN	informative	3	1	2.51	0.33	3	church	others
church/NN/br-d02/1641	-0.143453130667744	-0.178105201600495	church	NN	religion	non-fiction	B	B	AB	AB	church%1:14:00::	B	B	AB	AB	 concerned to stand squarely within the tradition of the apostolic <font color=green>church</font> , they have exhibited no willingness whatever to sacrifice their modernity	NN	informative	2	1	2.84	0.5	3	church	others
church/NN/br-d02/877	-0.164560806848897	-0.130288777015903	church	NN	religion	non-fiction	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 precarious? There is an ancient and venerable tradition in the <font color=green>church</font> ( which derives, however, from the heritage of the Greeks rather	NN	informative	4	3	2.56	0.75	3	church	others
