id	model.x	model.y	lemma	pos	genre	broad_genre	marisense	mbroad	mari3	mari2	sensekey	wnsense	wnbroad	wn3	wn2	text	cues	cues_with_weight	mean_weight_x100	wcratio_x100	weighted_cw	wf	new_pos	new_broad_genre
country/NN/br-a06/106	-0.133277682167787	-0.270131127120832	country	NN	press_reportage	press	A	A	A	A	Z	Z	Z	Z	Z	 Westfield Young Democratic Club cocktail party at the Scotch Plains <font color=green>Country</font>  Club. It was greeted with a chorus of boos by	4	1	307	25	2	Country	NNP	press
country/NN/br-a17/346	-0.133277682167787	-0.270131127120832	country	NN	press_reportage	press	A	A	A	A	Z	Z	Z	Z	Z	 will be a stag dinner Friday evening at the Denver <font color=green>Country</font>  Club which will precede the opening of the 1961 golf	2	1	314	50	1	Country	NNP	press
country/NN/br-a18/1063	-0.381315786955571	-0.225339600712057	country	NN	press_reportage	press	A	A	A	A	Z	Z	Z	Z	Z	 Mrs. John Charles Cotty is chairman of publicity for the <font color=green>country</font>  fair and Mrs. Francis G. Felske and Mrs. Francis Smythe	1	0	309	0	2	country	NN	press
country/NN/br-a18/1123	-0.133277682167787	-0.270131127120832	country	NN	press_reportage	press	A	A	A	A	Z	Z	Z	Z	Z	 exhibit and sale of paintings and sculpture at the Philmont <font color=green>Country</font>  Club on April 8 and 9. A preview party for	2	1	281	50	4	Country	NNP	press
country/NN/br-a18/24	-0.134625970048683	-0.214541037077583	country	NN	press_reportage	press	A	A	A	A	Z	Z	Z	Z	Z	 of the Thrift Shop Committee for May 6 at Philmont <font color=green>Country</font>  Club. The women have a reputation for giving parties that	3	1	331	33	2	Country	NNP	press
country/NN/br-a18/734	-0.133277682167787	-0.270131127120832	country	NN	press_reportage	press	A	A	A	A	Z	Z	Z	Z	Z	 contributions may be made there will be facilities at Philmont <font color=green>Country</font>  Club for those who would like to bring the bundles	2	1	314	50	1	Country	NNP	press
country/NN/br-a20/641	-0.266951961826696	-0.368869883374492	country	NN	press_reportage	press	B2	B	B23	B	Z	Z	Z	Z	Z	 and the two civil servants the recipients for selling their <font color=green>country</font>  's secrets. The fact that secrets of the Dreadnought, and	3	3	294	100	3	country	NN	press
country/NN/br-a26/490	-0.418680011632342	-0.204410928316166	country	NN	press_reportage	press	B1	B	B14	B	Z	Z	Z	Z	Z	 price would be quoted regularly in newspapers all over the <font color=green>country</font> . He was also pleased with the wide distribution because he	5	0	315	0	1	country	NN	press
country/NN/br-a29/2062	-0.0785246942697747	-0.210342035620611	country	NN	press_reportage	press	A	A	A	A	Z	Z	Z	Z	Z	 weekend they have reserved the entire Stagecoach Inn and adjoining <font color=green>country</font>  club, Saledo, for festivities. Invitations have been extended to some	3	1	297	33	3	country	NN	press
country/NN/br-a29/2109	-0.133277682167787	-0.270131127120832	country	NN	press_reportage	press	A	A	A	A	Z	Z	Z	Z	Z	 The get-together Friday night will be a banquet at the <font color=green>country</font>  club patio and pool, and an orchestra will play for	4	1	314	25	1	country	NN	press
