id	model.x	model.y	lemma	pos	genre	marisense	mbroad	mari3	mari2	sensekey	wnsense	wnbroad	wn3	wn2	text	newPos	newBroadGenre	cues	cuesWithWeight	meanWeight	weightedCuesRatio	weightedCW	wf	broadGenre
church/NN/br-a16/453	-0.22205337659084	0.125932434140779	church	NN	press_reportage	D	D	DE	CDE	Z	Z	Z	Z	Z	 a small one at noon tomorrow in St. Bernadine 's <font color=green>church</font> , Forest Park. A small reception will follow in the Oak	NN	informative	4	1	3	0.25	1	church	others
church/NN/br-a17/2228	-0.0925846933690856	-0.0174634094050932	church	NN	press_reportage	D	D	DE	CDE	Z	Z	Z	Z	Z	 Burgher Jr. seated guests. A reception was held at the <font color=green>church</font> . The First Christian Church of Pampa was the setting for	NN	informative	5	1	3.38	0.2	4	church	others
church/NN/br-a17/2233	-0.0844002858679264	-0.0278079489326455	church	NN	press_reportage	D	D	DE	CDE	Z	Z	Z	Z	Z	 A reception was held at the church. The First Christian <font color=green>Church</font>  of Pampa was the setting for the wedding last Sunday	NNP	informative	4	0	3.47	0	3	Church	others
church/NN/br-a21/677	0.0264788788316383	-0.153685238551324	church	NN	press_reportage	D	D	DE	CDE	Z	Z	Z	Z	Z	 for 10 a. m. tomorrow in St. Anne 's Catholic <font color=green>Church</font> , 31978 Mound, in Warren. The mother and daughter, who will	NNP	informative	4	0	4.38	0	1	Church	others
church/NN/br-a22/1283	-0.292434465242305	-0.0337834663880289	church	NN	press_reportage	C	C	C	CDE	Z	Z	Z	Z	Z	 painter. He was a member of the Oakland City Methodist <font color=green>Church</font>  and a native of Atlanta. Funeral services will be at	NNP	informative	2	0	3.08	0	2	Church	others
church/NN/br-a22/307	-0.147529195593393	-0.0979240719366963	church	NN	press_reportage	B	B	AB	AB	Z	Z	Z	Z	Z	 challenged by the state. Emory is affiliated with the Methodist <font color=green>Church</font> . Some church leaders, both clerical and lay, have criticized the	NNP	informative	4	0	3.46	0	1	Church	others
church/NN/br-a22/310	-0.147529195593393	-0.0979240719366963	church	NN	press_reportage	A	A	AB	AB	Z	Z	Z	Z	Z	 the state. Emory is affiliated with the Methodist Church. Some <font color=green>church</font>  leaders, both clerical and lay, have criticized the university for	NN	informative	5	0	3.46	0	1	church	others
church/NN/br-a31/1842	-0.153599923477412	0.0743329113112157	church	NN	press_reportage	D	D	DE	CDE	Z	Z	Z	Z	Z	 planned for 10: 50 a. m. Sunday at First Christian <font color=green>Church</font> . It will be the second time the assistant manager of	NNP	informative	3	0	3.95	0	1	Church	others
church/NN/br-a31/2112	-0.147529195593393	-0.0979240719366963	church	NN	press_reportage	D	D	DE	CDE	Z	Z	Z	Z	Z	 and program at 6 p. m. Sunday at Trinity Methodist <font color=green>Church</font> . He is the sexton of the church. A family worship	NNP	informative	3	0	3.46	0	1	Church	others
church/NN/br-a31/2120	-0.12679471484902	-0.0535955646982497	church	NN	press_reportage	D	D	DE	CDE	Z	Z	Z	Z	Z	 at Trinity Methodist Church. He is the sexton of the <font color=green>church</font> . A family worship service will follow the program at 7	NN	informative	4	0	3.52	0	2	church	others
