id	model.x	model.y	lemma	pos	genre	broadGenre.x	marisense	mbroad	mari3	mari2	sensekey	wnsense	wnbroad	wn3	wn2	text	newPos	newBroadGenre	cues	cuesWithWeight	meanWeight	weightedCuesRatio	weightedCW	wf	broadGenre.y
church/NN/br-d01/1628	-0.409432688601487	0.1416416604899	church	NN	religion	non-fiction	B	B	AB	AB	church%1:14:00::	B	B	AB	AB	 age to whip men into a surrender to a particular <font color=green>church</font>  or church-state''. Apparently he does not intend that those who	NN	informative	3	1	2.84	0.33	2	church	others
church/NN/br-d02/1641	-0.233162653789409	-0.000341983076479671	church	NN	religion	non-fiction	B	B	AB	AB	church%1:14:00::	B	B	AB	AB	 concerned to stand squarely within the tradition of the apostolic <font color=green>church</font> , they have exhibited no willingness whatever to sacrifice their modernity	NN	informative	2	1	2.84	0.5	3	church	others
church/NN/br-d02/706	-0.241277172209333	0.0725249586372606	church	NN	religion	non-fiction	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 there tends to be an almost complete indifference to the <font color=green>church</font>  and its traditional message of sin and grace. To be	NN	informative	4	2	2.6	0.5	4	church	others
church/NN/br-d02/786	-0.260692731317912	0.0811687730433159	church	NN	religion	non-fiction	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 longer afford the luxury of such smug indignation? Can the <font color=green>church</font>  risk assuming that the`` folly'' of men is as dear	NN	informative	3	0	2.81	0	3	church	others
church/NN/br-d02/877	-0.223382294267229	0.0219937184192089	church	NN	religion	non-fiction	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 precarious? There is an ancient and venerable tradition in the <font color=green>church</font> ( which derives, however, from the heritage of the Greeks rather	NN	informative	4	3	2.56	0.75	3	church	others
church/NN/br-d02/949	-0.358139066504377	0.322049874597096	church	NN	religion	non-fiction	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 of requiring nothing from it in order to be the <font color=green>church</font> . But, as Scripture everywhere reminds us, God does have need	NN	informative	2	0	2.99	0	1	church	others
church/NN/br-d02/969	-0.280802950495014	-0.126085816842033	church	NN	religion	non-fiction	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 us, God does have need of his creatures, and the <font color=green>church</font> , a fortiori, can ill afford to do without the talents	NN	informative	4	2	2.62	0.5	2	church	others
church/NN/br-d03/1080	-0.290436935608984	-0.0706993916593472	church	NN	religion	non-fiction	E	E	DE	CDE	church%1:04:00::	E	E	DE	CDE	 phenomenon of redundancy is that fewer Protestants are going to <font color=green>church</font> . It should be admitted, too, that there is a good	NN	informative	2	1	2.28	0.5	2	church	others
church/NN/br-d03/1342	-0.153266566526944	-0.00644549394107569	church	NN	religion	non-fiction	E	E	DE	CDE	church%1:06:00::	D	D	DE	CDE	 my experience to find as many men as women in <font color=green>church</font> , and to hear almost everyone in church congregations reciting the	NN	informative	5	2	2.95	0.4	3	church	others
church/NN/br-d03/1350	-0.115394243783905	0.00184001629551557	church	NN	religion	non-fiction	E	E	DE	CDE	church%1:06:00::	D	D	DE	CDE	 as women in church, and to hear almost everyone in <font color=green>church</font>  congregations reciting the Latin prayers and responses at Mass. They	NN	informative	5	4	2.82	0.8	7	church	others
church/NN/br-d03/1909	-0.15525136124034	0.0233842813388318	church	NN	religion	non-fiction	B	B	AB	AB	church_of_england%1:14:00::	B2	B	AB	AB	 non-Catholic) wrote articles in the Observer depicting clergymen of the <font color=green>Church</font>  of England, the Church of Rome and the Nonconformist Church	NNP	informative	6	2	2.86	0.33	4	Church	others
church/NN/br-d03/2097	-0.140742402673341	0.0591287960364157	church	NN	religion	non-fiction	A	A	AB	AB	church%1:14:00::	B	B	AB	AB	 Canterbury. The good feeling which exists between these two important <font color=green>church</font>  figures is now well known in England. The Holy Sacrifice	NN	informative	4	0	2.48	0	2	church	others
church/NN/br-d03/2336	-0.11239084497301	0.00173998472224148	church	NN	religion	non-fiction	D	D	DE	CDE	catholic_church%1:14:00::	B1	B	AB	AB	 a votive Mass offered for Christian unity at a Catholic <font color=green>church</font>  in Slough during the Church Unity Octave.	NN	informative	2	1	2.99	0.5	6	church	others
church/NN/br-d03/721	-0.287856139417158	0.0144107894233446	church	NN	religion	non-fiction	B	B	AB	AB	church%1:06:00::	D	D	DE	CDE	 crowds going in and out of the Birmingham Oratory( Catholic) <font color=green>Church</font>  on Sunday mornings. She found this a marvel because, as	NNP	informative	1	0	2.79	0	3	Church	others
church/NN/br-d03/862	-0.0549622848177383	-0.00272863754459313	church	NN	religion	non-fiction	B	B	AB	AB	church_of_england%1:14:00::	B2	B	AB	AB	 to a newspaper report of the 1961 statistics of the <font color=green>Church</font>  of England, the`` total of confirmed members is 9748000, but	NNP	informative	3	2	2.58	0.67	4	Church	others
church/NN/br-d03/883	-0.1680463015668	-0.228704738981744	church	NN	religion	non-fiction	C	C	C	CDE	church_roll%1:10:00::	C	C	C	CDE	 is 9748000, but only 2887671 are registered on the parochial <font color=green>church</font>  rolls'', and`` over 27 million people in England are baptized	NN	informative	4	3	2.55	0.75	3	church	others
church/NN/br-d03/899	-0.176374484997204	0.0821127982381025	church	NN	religion	non-fiction	B	B	AB	AB	church_of_england%1:14:00::	B2	B	AB	AB	 over 27 million people in England are baptized into the <font color=green>Church</font>  of England, but roughly only a tenth of them continue	NNP	informative	3	2	2.81	0.67	3	Church	others
church/NN/br-d03/945	-0.136352988205467	0.0250138144474441	church	NN	religion	non-fiction	B	B	AB	AB	church_of_england%1:14:00::	B2	B	AB	AB	 than an Archbishops' Commission`` reported last month that in the <font color=green>Church</font>  of England alone there are 790 churches which are redundant	NNP	informative	1	0	2.72	0	2	Church	others
church/NN/br-d04/56	-0.162306533884131	0.0956063744677357	church	NN	religion	non-fiction	A	A	AB	AB	church_father%1:18:00::	A	A	AB	AB	 Jesus Christ the unique and the universal concur. Perhaps no <font color=green>church</font>  father saw this concurrence of the unique and the universal	NN	informative	4	5	2.47	1.25	5	church	others
church/NN/br-d05/1163	-0.278379686980174	-0.17244683550872	church	NN	religion	non-fiction	B	B	AB	AB	Z	Z	Z	Z	Z	 Parker as the ultra-liberal minister within the pale of a <font color=green>church</font>  which had proclaimed itself the repository of liberality poses a	NN	informative	2	0	2.98	0	2	church	others
church/NN/br-d06/2048	-0.331588134712579	-0.288886488671687	church	NN	religion	non-fiction	E	E	DE	CDE	Z	Z	Z	Z	Z	 not one of the 70000000 Americans who do not attend <font color=green>church</font> , but who feel that various forms of recreation are more	NN	informative	1	0	2.32	0	1	church	others
church/NN/br-d06/2174	-0.124952954532681	0.0188416624450109	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 spiritually. No amount of religious ceremonies or even joining a <font color=green>church</font>  will relieve the gnawing of your`` inner'' space. Why? Because	NN	informative	3	3	2.63	1	4	church	others
church/NN/br-d07/1408	-0.326684954090836	-0.120016023022219	church	NN	religion	non-fiction	D	D	DE	CDE	Z	Z	Z	Z	Z	 then jumped; she was fatally injured. The entrance to a <font color=green>church</font>  has been walled up, so that the congregation, most of	NN	informative	2	0	2.77	0	2	church	others
church/NN/br-d07/216	-0.36413392040596	0.0551544029747085	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 of the most wholesome things you could schedule in your <font color=green>church</font>  would thus be a group confessional where people could admit	NN	informative	4	1	2.02	0.25	1	church	others
church/NN/br-d09/1044	-0.125450175393014	0.0121095846775648	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 such topics as:`` What Christ Means to Me'',`` What the <font color=green>Church</font>  Means to Me'',`` Why Join the Church'',`` The Duties of	NNP	informative	3	2	2.64	0.67	3	Church	others
church/NN/br-d09/1061	-0.0676442723748518	-0.0022848896323603	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 Means to Me'',`` Why Join the Church'',`` The Duties of <font color=green>Church</font>  Members'', etc.. Assign a series of catechism questions to be	NNP	informative	4	3	2.81	0.75	4	Church	others
church/NN/br-d09/1619	-0.106414744106511	-0.0148016659364107	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 the group of new members to be put in the <font color=green>church</font>  paper or placed on the bulletin board. Have a fellowship	NN	informative	5	2	2.73	0.4	2	church	others
church/NN/br-d09/1641	-0.11696144838113	0.0271052570941141	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 fellowship luncheon or dinner with new members as guests. The <font color=green>church</font>  is`` the family of God''. The members of the`` family	NN	informative	3	2	2.64	0.67	4	church	others
church/NN/br-d09/1829	-0.0763754144597495	-0.0200815535453235	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 during the same period there were 1080062 additions. Another major <font color=green>church</font>  body had 4499608 members and twenty years later its membership	NN	informative	5	2	2.64	0.4	2	church	others
church/NN/br-d09/2026	-0.187200626176342	-0.110506837713032	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 planned and carefully developed. The entire membership of the local <font color=green>church</font>  must be alerted to their part in this dynamic process	NN	informative	3	1	3.11	0.33	2	church	others
church/NN/br-d09/2040	-0.223912155915143	-0.22607582510031	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 alerted to their part in this dynamic process. If the <font color=green>church</font>  has followed the plan of cultivation of prospects and carried	NN	informative	3	1	3	0.33	2	church	others
church/NN/br-d09/2084	-0.21410799412999	-0.291326040518819	church	NN	religion	non-fiction	A	A	AB	AB	Z	Z	Z	Z	Z	 under way. Those who enter the front door of the <font color=green>church</font>  intelligently and with Christian dedication will not so easily step	NN	informative	2	1	2.41	0.5	1	church	others
church/NN/br-d09/2174	-0.112789806610944	-0.0159972634336072	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 members. The new members justifiably expect some things from their <font color=green>church</font>  family:	NN	informative	3	2	2.68	0.67	2	church	others
church/NN/br-d09/724	-0.0649133735085695	-0.0292325979820871	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 as well as the program and activities of the local <font color=green>church</font> . The lay leadership of the church may be invited to	NN	informative	5	2	2.72	0.4	4	church	others
church/NN/br-d09/731	-0.0641205753252107	-0.0135517116748174	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 activities of the local church. The lay leadership of the <font color=green>church</font>  may be invited to speak on the various phases of	NN	informative	2	1	3.05	0.5	4	church	others
church/NN/br-d09/742	-0.0593006549158138	-0.0265383262237649	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 may be invited to speak on the various phases of <font color=green>church</font>  life, service opportunities, the church school, missions, men 's work	NN	informative	6	1	3.12	0.17	5	church	others
church/NN/br-d09/749	-0.0567026405925628	-0.0189191336520132	church	NN	religion	non-fiction	C	C	C	CDE	Z	Z	Z	Z	Z	 on the various phases of church life, service opportunities, the <font color=green>church</font>  school, missions, men 's work, women 's work, youth program	NN	informative	9	2	2.92	0.22	5	church	others
