	id	left	target	right	file
0	grijs/adj/nrc_handelsblad_20020717_6/239	over meer jaren kon spreiden . Volgens de afspraken was dit creatieve boekhoudgedrag in het	grijze	gebied . Het opzijzetten van een deel van de winst in de vorm van een	nrc_handelsblad_20020717_6
1	grijs/adj/nrc_handelsblad_19991005_94/160	, lijdt aan dat euvel - althans in de eerste helft . Vijf heren in	grijze	herenkostuums met witte overhemden staan te zingen . Bovendien iets te vaak solistisch , en	nrc_handelsblad_19991005_94
2	grijs/adj/nrc_handelsblad_20000111_26/98	, zijn symptomatisch voor de Duitse media en de politiek . De werkelijkheid is echter	grijzer	dan de meeste politici en commentatoren beweren . Vooral de constante herhaling van het label	nrc_handelsblad_20000111_26
3	grijs/adj/nrc_handelsblad_20010906_0/537	kind . We maken nu een grafsteen voor een familiegraf , een Gaudí-zon op een	grijze	"steen . 	 Sitters en haar team maken ook veel mozaïeken in opdracht van onder"	nrc_handelsblad_20010906_0
4	grijs/adj/nrc_handelsblad_20011129_53/449	plek waar de Humboldt Baai de Humboldt Straat ontmoet . Een bebrilde kleine man met	grijze	haren en baard beklom het katheder . Hij vond een lezing van drie kwartier wel	nrc_handelsblad_20011129_53
5	grijs/adj/nrc_handelsblad_20030820_05/285	moeilijk bereikbaar schip . Het redden van levens gebeurt kosteloos . Daarnaast bestaat er een	grijs	gebied bij het bergen van schepen die in moeilijkheden komen , een gebied waarin ook	nrc_handelsblad_20030820_05
6	grijs/adj/nrc_handelsblad_20001020_117/532	verwoorden hoe Laura's leven zich sinds zijn dood lijkt te hebben voltrokken in een soort	grijze	mist . De enige emotie die ze nog heeft , is haar wens om met	nrc_handelsblad_20001020_117
7	grijs/adj/nrc_handelsblad_20001207_156/746	Brasseu en Sami Frey ) en een vrouw ( Karina ) hebben het in een	grijze	voorstad van Parijs voorzien op een lading geld . Gaat mis . ZDF , 0.30-2.05u.	nrc_handelsblad_20001207_156
8	grijs/adj/nrc_handelsblad_20000617_13/519	". 	 Nog anderhalf uur 	 , zegt Torben verlangend en strijkt door zijn dunne"	grijze	"haar . 	 Dan kunnen we onze benen strekken . 	 Op het Stadhuisplein staan"	nrc_handelsblad_20000617_13
9	grijs/adj/nrc_handelsblad_20020712_29/1009	We rijden door de overvolle straten van Jakarta . Knetterende bromfietsen en ronkende bussen laten	grijze	rookgordijnen achter . Een vette walm hangt boven de straat . Ulrike staart naar buiten	nrc_handelsblad_20020712_29
10	grijs/adj/nrc_handelsblad_20010731_65/178	"100.000 dollar per optreden . Hij lijkt inmiddels zijn draai te vinden in de 	"	grijze	"zone tussen beroemdheid en staatsman 	 , aldus de Washington Post , maar heeft naar"	nrc_handelsblad_20010731_65
11	grijs/adj/nrc_handelsblad_20001125_93/113	dat niet uitdragen door in overdagpyama te lopen . Alleen overtuigde huisvrouwen verschijnen nog in	grijze	trainingsbroek met slobkousen op het schoolplein . Vrije tijd verschaft geen status maar mensen moeten	nrc_handelsblad_20001125_93
12	grijs/adj/nrc_handelsblad_20040605_214/445	films parallel werden gedraaid gebeurde dat soort dingen wel vaker . Ian McKellen ( de	grijze	, later witte tovenaar Gandalf ) nam tijdens zijn eerste draaidag de scène op waarmee	nrc_handelsblad_20040605_214
13	grijs/adj/nrc_handelsblad_20021009_135/324	geen acteur aan wie je op het eerste gezicht zou denken voor de rol van	grijze	muis in een supermarkt . Gelukkig deed Romanek dat wel . Williams houdt zich merkbaar	nrc_handelsblad_20021009_135
14	grijs/adj/nrc_handelsblad_19990702_153/540	kiepte om . Hij zag het aan het licht dat eerstoranje was , maar nu	grijs	werd . Hij viel om . Hij zag een stuk van destraat . Hij knipperde	nrc_handelsblad_19990702_153
15	grijs/adj/nrc_handelsblad_19991004_26/271	zegetocht . Morita was een energieke charmeur die makkelijk herkenbaar was aan een stevige bos	grijs	haar . Hij speelde een belangrijke bemiddelende rol in de soms gespannen Amerikaans-Japanse handelsbetrekkingen .	nrc_handelsblad_19991004_26
16	grijs/adj/nrc_handelsblad_20031213_115/129	hun behandeling gewoon buiten de inrichting . Tbs-directeuren vertellen hoe in een paar jaar een	grijs	gebied ontstond waarvoor wettelijk nauwelijk iets is geregeld . ` Je kunt bij tbs'ers nooit	nrc_handelsblad_20031213_115
17	grijs/adj/nrc_handelsblad_20040331_136/215	de middag bij mijn kapper binnenstapte , legde hij juist de laatste hand aan het	grijze	kapsel van een vrouw van in de zestig . Het was een fraai , kathedraalachtig	nrc_handelsblad_20040331_136
18	grijs/adj/nrc_handelsblad_20001216_64/616	"? 	 Altijd was hij gekleed in een lange korte kakibroek , een kaki-overhemd ,"	grijze	gebreide kousen en droeg hij een tropenhelm . Als een Indiase generaal stond hij in	nrc_handelsblad_20001216_64
19	grijs/adj/nrc_handelsblad_20020510_127/582	, de huispriester van Fortuyn , ook een soort plaatsvervanger . Een keurig pratende ,	grijze	heer . Hij kwam in beeld , met wierook celebrerend voor Fortuyn . Fortuyn geloofde	nrc_handelsblad_20020510_127
20	grijs/adj/nrc_handelsblad_20020202_193/337	slapte van de minister die immers verantwoordelijk is . Daartussen bevindt zich echter het `	grijze	' en vooral ook mistige gebied . Het gaat dan om zaken waar een minister	nrc_handelsblad_20020202_193
21	grijs/adj/nrc_handelsblad_19991007_7/1580	moet Kok zijn kans grijpen , zeker als hij een radicale gedaanteverwisseling ondergaat en het	grijze	pak voorgoed bij Rita in de kast laat hangen . Boonstra hoeft hem daarin alleen	nrc_handelsblad_19991007_7
22	grijs/adj/nrc_handelsblad_20020919_122/246	"	 Hij heeft respect moeten verdienen op basis van wat hij zegt en niet dankzij"	grijze	"haren 	 , zegt een woordvoerster van Versatel . 	 Zelfs voor Amerikaanse begrippen is"	nrc_handelsblad_20020919_122
23	grijs/adj/nrc_handelsblad_20000406_101/717	meisjes dragen strakke broeken , zwarte jurkjes en gekleurde T-shirts . De jongens lopen in	grijze	flanellen pantalons en zijden overhemden . Ze zijn jong , vanaf veertien jaar , maar	nrc_handelsblad_20000406_101
24	grijs/adj/nrc_handelsblad_20020719_12/411	steeds heel mooi , maar hij wordt wel een dagje ouder , zijn krullen worden	grijs	". 	 	 Gelukkig heeft hij het zelf nog niet gezien 	 , zei de"	nrc_handelsblad_20020719_12
25	grijs/adj/nrc_handelsblad_19990417_120/572	van Sholl's geen betaalbaar alternatief . Op een doordeweekse middag staat er een lange rij	grijze	toeristen voor Sholl's te wachten . Binnen schuifelen ze met hun dienblad langzaam langs de	nrc_handelsblad_19990417_120
26	grijs/adj/nrc_handelsblad_19990415_204/219	en droog , zodat de druiven goed concentraat opbouwden en er geen gevaar was voor	grijze	rot . Mede dankzij dit mooie weer was de iets vroeger rijpende merlot compleet rijp	nrc_handelsblad_19990415_204
27	grijs/adj/nrc_handelsblad_20001101_126/15	Er ligt een kwartje op de grond . Tussen de schuifelende voeten op het	grijze	marmer van het café blinkt onmiskenbaar een rondje van licht in de middagzon . Menig	nrc_handelsblad_20001101_126
28	grijs/adj/nrc_handelsblad_20000930_142/494	) . Er zijn ook twee diagonaal-vervoegingen . De ene heeft de vormen in de	grijze	kwarten van enkelvoud-tegenwoordige tijd en meervoud-verleden tijd ( kom , aai , erf , beitel	nrc_handelsblad_20000930_142
29	grijs/adj/nrc_handelsblad_20000224_137/262	en Mario Cerkez ( 40 ) , met zijn zwarte piekhaar , beiden gestoken in	grijze	pakken , luisteren via de alomtegenwoordige koptelefoons naar de aanklager die een van zijn rapporteurs	nrc_handelsblad_20000224_137
30	grijs/adj/nrc_handelsblad_20010713_428/17	migranten moeten jong zijn opdat zij zich goed kunnen aanpassen en zelf niet te snel	grijs	worden	nrc_handelsblad_20010713_428
31	grijs/adj/nrc_handelsblad_20020506_57/20	staat lijsttrekker Jan Marijnissen van de Socialistische Partij ( SP ) heftig gebarend achter een	grijze	katheder . Het gaat deze ochtend om het beroerde niveau van de Nederlandse journalistiek .	nrc_handelsblad_20020506_57
32	grijs/adj/nrc_handelsblad_19990402_149/516	vogelafbeeldingen , maar ook de opgezette exemplaren : de kerkuil met zijn sneeuwwitte mantel vol	grijze	spikkeltjes , de paradijsvogelmannetjes met hun overdreven lange plooirokken , of de iriserend blauw en	nrc_handelsblad_19990402_149
33	grijs/adj/nrc_handelsblad_20020930_52/8	In één klap is het gedaan met	grijze	imago van John Major , de voormalige Britse premier die het nooit tot regeringsleider zou	nrc_handelsblad_20020930_52
34	grijs/adj/nrc_handelsblad_20010413_10/657	kan een bevrijding lijken die alle twijfels uit de weg ruimt , doordat ze het	grijze	gebied tussen toelaatbare passieve , en strafbare actieve euthanasie wegneemt . Daarmee neemt ze echter	nrc_handelsblad_20010413_10
35	grijs/adj/nrc_handelsblad_20020618_88/507	"van een paar decennia geleden wat Van Kooten en De Bie zongen over 	 oude"	grijze	"lullen die hun zakken vullen 	 en dat wellicht destijds wel eens van harte is"	nrc_handelsblad_20020618_88
36	grijs/adj/nrc_handelsblad_20000204_139/136	vreemdelings , maar misschien nog meer om het eigenaardig feit , dat dit groote ,	grijze	gebouw twee kleine , zwarte huisjes omvat , die , wanneer zij er wat jonger	nrc_handelsblad_20000204_139
37	grijs/adj/nrc_handelsblad_20020202_102/242	"het betekent 	 , verduidelijkte de president met een vastberaden grijns . Er bestaat geen"	grijze	zone tussen voor en tegen . Kortom : wie zijn leven niet betert moet vrezen	nrc_handelsblad_20020202_102
38	grijs/adj/nrc_handelsblad_20000807_60/450	enthousiasme en beseften dat Terpstra wist waarover ze sprak . De bewindsvrouw had in een	grijs	verleden immers zelf ook te maken gehad met de weerbarstige wetten der topsport . Maar	nrc_handelsblad_20000807_60
39	grijs/adj/nrc_handelsblad_20010830_0/803	jasjes , geen das ) ziet er anders uit dan een bankman ( krijtstreep ,	grijs	of donkerblauw pak , conservatief ) , een makelaar ( doublebreasted pak , blauw overhemd	nrc_handelsblad_20010830_0
40	grijs/adj/nrc_handelsblad_20000623_103/224	. Om de kinderen heen staan stralende volwassenen ; Miyajima , gekleed in een sober	grijs	pak , loopt er met zijn kleine camera tussendoor en legt de ceremonie vast op	nrc_handelsblad_20000623_103
41	grijs/adj/nrc_handelsblad_20000403_114/572	Kamerleden af te schilderen als gerecruteerd uit de plaatselijke middenstand , het partijkader of de	grijze	middenmoot van de ( semi-)overheid , en daarmee te suggereren dat hij of zij dus	nrc_handelsblad_20000403_114
42	grijs/adj/nrc_handelsblad_20040221_106/185	: is een bevolkingspolitiek een oplossing of een meebepalende factor in de oplossing van de	grijze	druk ? En een tweede vraag : tot welke hoogte kan men op oudere leeftijd	nrc_handelsblad_20040221_106
43	grijs/adj/nrc_handelsblad_20000712_137/399	nationaal niveau bovendien een onthechting tussen de politieke partijen en het electoraat plaats . De	grijze	golf die in het verzuilde verleden sociaal is gevormd , zorgt ervoor dat het politieke	nrc_handelsblad_20000712_137
44	grijs/adj/volkskrant_20001219_76/734	in de film Koyaanisqatsi , herkennen we in El Niño diezelfde wereld , inclusief de	grijze	smog , de doelloze wegennetten en droevige wasserettes , juist ontroerd als ónze eigen wereld	volkskrant_20001219_76
45	grijs/adj/volkskrant_20010908_168/1013	het moeraskartelblad en slanke wollegras . En langs het wandelpad over de Kromme Rade zijn	grijze	ganzen , zwarte sternen en roerdompen neergestreken . De betovering duurt slechts enkele kilometers .	volkskrant_20010908_168
46	grijs/adj/volkskrant_20030517_256/204	nanotechnologen ultrakleine robotjes ontwikkelen die zichzelf kunnen vermenigvuldigen . Binnen de kortste keren zullen deze	grijze	monsters al het leven op aarde bedreigen . Absolute flauwekul . Als deze vermeende monsters	volkskrant_20030517_256
47	grijs/adj/volkskrant_20000715_112/1129	van het eiland , huisvest een kolonie zeehonden . Recent aangelegde trappen en een met	grijs	vilt beklede wandelroute over de rotsen , benadrukken dat men het toerisme serieus neemt .	volkskrant_20000715_112
