	id	left	target	right	file
52	hoopvol/adj/volkskrant_20030712_98/71	ons verwijtend aankijken vanaf het ' schuldplankje ' ? Daar staan misschien al maanden de	hoopvol	aangeschafte , of voor een verjaardag gekregen romans van Thomas Rosenboom , A.F.Th. , Sarah	volkskrant_20030712_98
53	hoopvol/adj/volkskrant_20000219_129/473	VS Israël niet de hand boven het hoofd blijven houden ' , zei een student	hoopvol		volkskrant_20000219_129
54	hoopvol/adj/volkskrant_20040601_127/179	, maar de aanwezigheid op de Spelen door de inbreng van een nieuwe generatie mag	hoopvol	stemmen . Sommigen beschouwen de Spelen van Athene zelfs als een tussenstation , een doorstart	volkskrant_20040601_127
55	hoopvol/adj/volkskrant_19991228_67/621	Kaapstad , met uitzicht op Devil's Peak - moet wel lukken . Zo kan een	hoopvol	nieuw jaar er voor Angola uit zien : stille onderhandelingen , onder Amerikaanse druk ,	volkskrant_19991228_67
56	hoopvol/adj/volkskrant_20020812_100/6	The Adventure Begins is de	hoopvolle	ondertitel van de film die in 1985 een nieuwe actieheld bij een groot publiek moest	volkskrant_20020812_100
57	hoopvol/adj/volkskrant_20001014_179/311	een goede impact op de jeugd heeft ' , zegt een woordvoerder van de gemeente	hoopvol	. ' Neem nu de Olympische Spelen . Iedereen wil plotseling zwemmen . Kinderen van	volkskrant_20001014_179
58	hoopvol/adj/volkskrant_20020227_74/41	Bush prees maandag in een telefoongesprek met de kroonprins diens voorstel en noemde het een	hoopvol	teken . Premier Sharon heeft gezegd dat hij iedere Saudische regeringsvertegenwoordiger wil ontmoeten om over	volkskrant_20020227_74
59	hoopvol/adj/parool_20001202_84/369	het Witte Huis voor het US Supreme Court in Washington kan hem ook niet erg	hoopvol	hebben gestemd . Uit de vragen en opmerkingen van de negen rechters viel vooral op	parool_20001202_84
60	hoopvol/adj/parool_20000817_40/1665	) , dat momenteel ook in een nieuw jasje wordt gestoken . Het stemt weinig	hoopvol	dat het jasje wordt gevuld door Sylvester Stallone . De bewondering voor de coup van	parool_20000817_40
61	hoopvol/adj/parool_19990809_22/570	over het algemeen minder te zien dan ervoor , hoe de feestgangers hun blikken ook	hoopvol	op de dj richtten . Als talloze dansende mensen dan toch naar een podium worden	parool_19990809_22
62	hoopvol/adj/parool_20001125_7/77	De man begon in de binnenzakken van zijn jas te rommelen . De herdershond keek	hoopvol	naar hem op . Uiteindelijk kwam een verfrommeld tijdschrift te voorschijn . De man fatsoeneerde	parool_20001125_7
63	hoopvol/adj/parool_20010307_44/411	afgebroken . Hij wil de 27 beleggingen in internetbedrijven overhevelen naar een nieuwe firma ,	hoopvol	Newconomy Fund I gedoopt . De hele constructie is erop gericht zo snel mogelijk te	parool_20010307_44
64	hoopvol/adj/parool_19990306_77/300	"Als wij zondag thuis winnen van Nijmegen , kan het nog , 	 klonk het"	hoopvol	". 	 Volgend seizoen eist het bestuur een kampioenschap ; nou dan zullen een hoop"	parool_19990306_77
65	hoopvol/adj/parool_20000803_64/350	overstap naar de VS , naar de Detroit Tigers . Hij was achttien , en	hoopvol	: de emigrantenzoon uit het zuidoosten van Groningen was maar één van de drie linkshandige	parool_20000803_64
66	hoopvol/adj/parool_20001102_24/304	Sharm el-Sheikh . Ook de gelijktijdige , officiële aankondiging door de beide leiders is een	hoopvol	teken . In Sharm el-Sheikh heerste een ongelooflijk slechte sfeer . Zo slecht , dat	parool_20001102_24
67	hoopvol/adj/parool_20010802_57/259	euro in dezelfde periode vorig jaar . De rest van dit jaar ziet er weinig	hoopvol	uit . Buhrmann ziet geen positieve ontwikkeling van de economische omstandigheden , waardoor verbetering van	parool_20010802_57
68	hoopvol/adj/parool_20001021_128/583	Tellme kan gebruiken . De marketingmogelijkheden zijn eindeloos , denkt Tellme , net zoals zijn	hoopvolle	, maar iets minder luidruchtige concurrenten BeVocal en Quack . Eén van de beste eigenschappen	parool_20001021_128
69	hoopvol/adj/parool_20020523_107/561	journalisten die naar Estland afreisden zijn er in elk geval 115 Spaans , en zeer	hoopvol	. Veel langer geleden dan Nederland won Spanje een Songfestival . Dat was in 1969	parool_20020523_107
70	hoopvol/adj/parool_20000113_47/454	ondersteunt en toejuicht . Organisaties van slachtoffers van de voormalig dictator leken gisteren nog wel	hoopvol	"op het laatste moment de terugkeer van Pinochet te kunnen voorkomen . 	 Dit is"	parool_20000113_47
71	hoopvol/adj/parool_20020709_40/299	maar doordat een van de broers zich artistiek kan uiten heeft de film ook een	hoopvolle	kant , waarbij de sentimenten goddank niet te zwaar worden aangezet . Een cameravoering vol	parool_20020709_40
72	hoopvol/adj/parool_20020816_4/1262	, een gemeenschap en een land . Deze ervaring van saamhorigheid brengt ons dichter bij	hoopvolle	"integratie , 	 vertelt Purivatra . En komt de jeugd niet naar de bios ,"	parool_20020816_4
73	hoopvol/adj/parool_20010911_11/671	"' tegenaan kan ' in zijn Amsterdamse boekhandel . 	 Want het is een ontzettend"	hoopvolle	aanblik als je duizenden mensen voorbij ziet marcheren , niet om ten strijde te trekken	parool_20010911_11
74	hoopvol/adj/parool_20000330_144/425	de zeer beperkte ruimte voor investeringen in het onderwijs . Velen in het onderwijs hebben	hoopvol	gereageerd op de uitlating van Melkert dat het onderwijs er vier à vijf miljard bij	parool_20000330_144
75	hoopvol/adj/parool_20000627_3/569	"uiteindelijk , 	 en we zitten er allemaal middenin . Er is weinig dat echt"	hoopvol	"stemt , niets waardoor het lijkt dat het wel goed komt . 	 Maar wat"	parool_20000627_3
76	hoopvol/adj/parool_20000921_118/603	der Geest die morgen uitkomt in de klasse boven de honderd kilo . Vertwijfeld en	hoopvol	": 	 Er staat nu veel druk op hem , maar hij moet . Hij"	parool_20000921_118
77	hoopvol/adj/parool_20010720_68/296	Amerikaanse effectenbeurs weet de juiste richting ook niet te vinden . Wall Street begon gisteren	hoopvol	met een plus , maar een uur voor het einde van de handel dook de	parool_20010720_68
78	hoopvol/adj/parool_20010310_100/90	de namen van het schrijverspaar Vonne van der Meer en Willem Jan Otten ) .	Hoopvol	werd geopperd dat zij een ' voorhoede ' kunnen blijken te zijn die , nu	parool_20010310_100
79	hoopvol/adj/parool_20030501_34/239	. Alan Greenspan , president van het Amerikaanse stelsel van centrale banken , sprak in	hoopvolle	bewoordingen over de kans dat de economie aantrekt , nu de Irak-oorlog ten einde is	parool_20030501_34
80	hoopvol/adj/parool_20010130_124/763	ben benieuwd . Er is eigenlijk nog nooit iets gevonden dat werkt . Dat is	hoopvol	". 	 Waarom juist dat ene onderwerp van onderzoek ? Wat maakt het fascinerend ?"	parool_20010130_124
81	hoopvol/adj/parool_19990612_127/916	ernaar kijken , is een vraag die de komende jaren waarschijnlijk actueel blijft . De	hoopvolle	spanning dat de bespiede persoon iets onverwachts zal doen , de opwinding van de gelijktijdigheid	parool_19990612_127
82	hoopvol/adj/parool_19990914_38/531	"angst is een schadevergoeding waard . 	 Curry , tegenwoordig internet-ondernemer , was na afloop"	hoopvol	"gestemd over de uitkomst . 	 Als zelfs dit wordt toegelaten , waar is dan"	parool_19990914_38
83	hoopvol/adj/parool_20020325_44/57	naar het hol van de leeuw . Na een vijandig begin eindigde het debat bijna	hoopvol	. IN DE GROTE , koude hal van het ADM-terrein was het even na zeven	parool_20020325_44
84	hoopvol/adj/parool_20010326_19/116	Meestal rijden ze stapvoets langs en hangen ze telefonerend uit het raam . Ze kijken	hoopvol	naar twee hoog , en soms zwaaien ze . Ze hebben gel in hun haar	parool_20010326_19
85	hoopvol/adj/parool_19991108_0/274	hoogte gesteld van de overname . Or-voorzitter Pim van Dam is ' zeer positief en	hoopvol	' dat de overname doorgaat . De or heeft gestreden voor voortzetting van Air Holland	parool_19991108_0
86	hoopvol/adj/parool_20010918_65/500	. Toen waren Israël en de Palestijnen nog dikke vrienden . Het Midden-Oosten zag er	hoopvol	uit . Dus met de recente gebeurtenissen kan het niets te maken hebben . Wat	parool_20010918_65
87	hoopvol/adj/algemeen_dagblad_20000114_64/511	"fotograaf die een portret moet maken . 	 U kijkt te somber . U moet"	hoopvol	"kijken . 	 	 Naar wat ? 	 , vraagt de man . 	 De"	algemeen_dagblad_20000114_64
88	hoopvol/adj/algemeen_dagblad_20030409_47/206	en er komen meer A-merken in de rekken te hangen . De Vendex KBB-directie is	hoopvol	", maar wil dit jaar wel resultaten van de ingrepen zien . Hamming : 	"	algemeen_dagblad_20030409_47
89	hoopvol/adj/algemeen_dagblad_20020403_112/62	in Amsterdam . Maar Claus heeft de paasdagen en ook gisteren goed doorgebracht . De	hoopvolle	ontwikkeling betekent ook dat er wordt nagedacht over terugkeer naar paleis Huis ten Bosch .	algemeen_dagblad_20020403_112
90	hoopvol/adj/algemeen_dagblad_20000517_63/69	Centrum Utrecht , waar de prins donderdag werd opgenomen voor een darmoperatie , nog steeds	hoopvol	"is gestemd over diens herstel . 	 De verwachtingen van de artsen ontwikkelen zich ,"	algemeen_dagblad_20000517_63
91	hoopvol/adj/algemeen_dagblad_20001021_144/391	"Nederland in exclusieve handen was gelegd . Dat geldt niet meer 	 , zegt Feith"	hoopvol	. Ook wordt geprobeerd om op deze wijze onder een nog aan te leggen stroomkabel	algemeen_dagblad_20001021_144
92	hoopvol/adj/algemeen_dagblad_20031027_35/148	groep bevindt zich ook de pas benoemde directeur van de mijn . Het weekeinde begon	hoopvol	voor de bevolking van Novosjachtinsk . Reddingsploegen ontdekten bij toeval een grote groep van 33	algemeen_dagblad_20031027_35
93	hoopvol/adj/algemeen_dagblad_19991115_47/1111	als wegrenner . Ook de uitslagen die ik heb gereden in de kleinere koersen zijn	hoopvol	. Maar ik stap pas over zodra ik merk dat het plezier in het crossen	algemeen_dagblad_19991115_47
94	hoopvol/adj/algemeen_dagblad_19991025_36/672	belasting van zijn lies de komende drukke weken zeer goed in acht moeten nemen .	Hoopvol	voor Gerets was het debuut van Eric Addo . De Ghanees kwam tot dusver vanwege	algemeen_dagblad_19991025_36
95	hoopvol/adj/algemeen_dagblad_19991211_122/347	via internet www.kidsworld.to of tel. 072 5671003 . ) Bij Travel Unie is men zeer	hoopvol	gestemd over een herstel van het toerisme naar Indonesië . Er worden gesprekken gevoerd op	algemeen_dagblad_19991211_122
96	hoopvol/adj/algemeen_dagblad_20010801_85/160	met het uitwisselen van de mooiste U2-herinneringen , het bewonderen van elkaars plakboeken en het	hoopvol	raden welke liedjes hun idolen deze avond zullen spelen . Over drie dagen verspreid komen	algemeen_dagblad_20010801_85
97	hoopvol/adj/algemeen_dagblad_19991223_140/406	ingrijpende hervorming , maar wat ik nu van commissaris Kinnock daarover al zie , stemt	hoopvol	". 	 Wiebenga : 	 Je moet de Commissie even de tijd geven . Er"	algemeen_dagblad_19991223_140
98	hoopvol/adj/algemeen_dagblad_20010127_92/546	"democratich gekozen president . 	 In westerse kringen bestaat voorzichtig optimisme . 	 We verwachten"	hoopvolle	"signalen uit Kinshasa , vroeger of later 	 , zei de Belgische minister Louis Michel"	algemeen_dagblad_20010127_92
99	hoopvol/adj/algemeen_dagblad_20010822_4/37	voorstel t.a.v. veiligheid in het verkeer of filebestrijding , het commentaar van de ANWB weinig	hoopvol	is . Kritiek zonder zelf met constructieve voorstellen te komen is z'n beleid . Het	algemeen_dagblad_20010822_4
100	hoopvol/adj/algemeen_dagblad_20000812_110/124	te helpen ( reïntegratie ) moet de politiek even geduld hebben . Buurmeijer is buitengewoon	hoopvol	over de rol die commerciële bedrijven kunnen spelen bij de reïntegratie van mensen met een	algemeen_dagblad_20000812_110
101	hoopvol/adj/algemeen_dagblad_20010521_109/40	vrienden en familieleden die aan aids zijn overleden . De HIV-vereniging Nederland benadrukt dat er	hoopvolle	ontwikkelingen zijn in de aids-bestrijding , maar vindt de berichten daarover vaak te rooskleurig	algemeen_dagblad_20010521_109
102	hoopvol/adj/algemeen_dagblad_20020529_75/381	Hoewel hij nooit is opgevallen door vernieuwingsdrang , dankt hij zijn nieuwe positie aan een	hoopvolle	verandering in de politieke cultuur op het Binnenhof	algemeen_dagblad_20020529_75
103	hoopvol/adj/algemeen_dagblad_19990823_9/124	"niet verbazen als ik al snel weer wat kan dribbelen 	 , zo verwachtte hij"	hoopvol	. Veel kans op een finaleplaats had de Delftenaar zich toch al niet toegekend .	algemeen_dagblad_19990823_9
104	hoopvol/adj/algemeen_dagblad_20041220_39/101	weer klaarwakker na een nacht onderhandelen en een nacht vliegen , vertelt hij waarom hij	hoopvol	is gestemd . De internationale persbureaus waren het eens : ' Klimaattop mislukt ' .	algemeen_dagblad_20041220_39
105	hoopvol/adj/algemeen_dagblad_20040112_56/222	zich kan opmaken voor een beslissende play-off ( eind mei ) of dat de kwalificatiereeks	hoopvol	maar kansloos is gebleken . Woensdag wacht in Emmen Slowakije , zaterdag volgt de return	algemeen_dagblad_20040112_56
106	hoopvol/adj/algemeen_dagblad_20020917_49/426	"zesde . 	 Ik hoop dat deze overwinning deuren opent 	 , sprak de winnaar"	hoopvol		algemeen_dagblad_20020917_49
107	hoopvol/adj/algemeen_dagblad_20041218_37/362	herenigd Cyprus de Europese Unie binnen te loodsen . Vergeefs . Het arme Turks-Cyprus stemde	hoopvol	voor maar de Grieks-Cyprioten vonden de voorgestelde nieuwe verdeling van het grondgebied oneerlijk en zeiden	algemeen_dagblad_20041218_37
108	hoopvol/adj/algemeen_dagblad_20021018_118/1380	"geval 	 , zegt Dolly Parton . 	 Ondanks mijn arme afkomst ben ik altijd"	hoopvol	over mijn toekomst geweest . Musiceren is als acteren . Je hoeft niet in een	algemeen_dagblad_20021018_118
109	hoopvol/adj/algemeen_dagblad_19990825_0/432	Zijn toekomst ligt in Nederland . En misschien zelfs wel in Rotterdam . Hij kijkt	hoopvol		algemeen_dagblad_19990825_0
110	hoopvol/adj/algemeen_dagblad_19990119_53/47	gisteren meegedeeld . Ook de Congolese president Kabila zou hebben toegestemd in een bestand .	Hoopvol	is volgens ingewijden dat de rebellen van de Congolese Beweging voor Democratie ( RCD )	algemeen_dagblad_19990119_53
111	hoopvol/adj/algemeen_dagblad_19990904_1/429	. Qua formaat een wereld van verschil . Eindelijk mijn gewenste Astra , denk ik	hoopvol	". 	 Die is net terug , het kan nog een kwartiertje duren , voordat"	algemeen_dagblad_19990904_1
112	hoopvol/adj/algemeen_dagblad_19990717_146/172	. Maar intussen herstellen de markten zich en blijkt het pessimisme te hebben plaatsgemaakt voor	hoopvolle	verwachtingen . Het herstelvermogen van de internationale economie is groter dan tot dusver werd aangenomen	algemeen_dagblad_19990717_146
113	hoopvol/adj/algemeen_dagblad_20001129_77/317	Reserve , half december haar beleid zal keren en de rente zal verlagen . Deze	hoopvolle	verwachting zorgde voor een lichte stijging onder de financiële fondsen . American Express steeg met	algemeen_dagblad_20001129_77
114	hoopvol/adj/de_morgen_20021202_01_96/615	"dat we nog voor de winterstop op een geruststellende plaats staan 	 , blikte Demol"	hoopvol	vooruit . Dat de rechtstreekse concurrenten om het behoud ook punten pakten , deert Demol	de_morgen_20021202_01_96
115	hoopvol/adj/de_morgen_20030726_01_126/755	feit dat Berlusconi zijn ogen voor het eerst op zijn toekomstige bruid , toen een	hoopvolle	, jonge actrice , liet vallen bij de productie van het theaterstuk Le Cocqu Magnifique	de_morgen_20030726_01_126
116	hoopvol/adj/de_morgen_20011129_01_49/490	"nog ontroerd zijn door het werk van haar vader . 	 Priscilla Tolkien kijkt altijd"	hoopvol	"uit naar de Belgische delegatie , 	 want wij brengen altijd pralines mee 	 ."	de_morgen_20011129_01_49
117	hoopvol/adj/de_morgen_20030129_01_25/653	naïeve burgers in geloofwaardige bestrijders van het laat-kapitalistische bestel en zijn inherent fatalisme . De	hoopvolle	teneur kon nog altijd op veel scepsis rekenen , maar Greenpeace-activisten leken ook bereid voor	de_morgen_20030129_01_25
118	hoopvol/adj/de_morgen_20020205_01_33/1372	niet met een financieel mes op de keel . 4 . Wij zien de toekomst	hoopvol	tegemoet , ondanks de pijnlijke discussie van de afgelopen week . Na moeilijke jaren slagen	de_morgen_20020205_01_33
119	hoopvol/adj/de_morgen_20041129_01_95/604	te winnen , moet het thuis winnen van de Spanjaarden en dan nog moet het	hoopvol	kijken naar de uitslagen van de andere ploegen in de groep . Interessant dus ,	de_morgen_20041129_01_95
120	hoopvol/adj/de_morgen_20040503_01_101/124	we vandaag lieten zien , is het nog niet verloren ' , blijft coach Grosjean	hoopvol	. Gent Toen Antwerp drie weken geleden ging winnen tegen Cercle Brugge , zag het	de_morgen_20040503_01_101
121	hoopvol/adj/de_morgen_20010131_01_35/1704	zonder calorierijke suikers . We kunnen gewoon blijven buffelen zoals we gewend zijn en wachten	hoopvol	op de dag dat de industrie ons kan voeden met niets . Misschien is het	de_morgen_20010131_01_35
122	hoopvol/adj/de_morgen_20020123_01_12/1797	"energieke , ongebroken en kleine ondernemer 	 . Lehr overbrugt drie generaties . Christian sterft"	hoopvol	, hij zet een punt achter een ellendig tijdperk , verwelkomt het onbelaste leven van	de_morgen_20020123_01_12
123	hoopvol/adj/de_morgen_20030226_01_25/344	dat blijkbaar zware agressiviteit veroorzaakt . We zijn zo'n zeventig bladzijden ver en vragen ons	hoopvol	af of Grisham misschien De toegewijde tuinier van John le Carré cadeau heeft gekregen .	de_morgen_20030226_01_25
124	hoopvol/adj/de_morgen_20031128_01_19/603	doe je meer dan alleen maar je batterij opladen ; je cultiveert het soort van	hoopvol	vertrouwen dat je krijgt wanneer je een maaltijd eet die lekker smaakt en je beter	de_morgen_20031128_01_19
125	hoopvol/adj/de_morgen_20020128_01_3/171	", waar kom jij dan vandaan ? 	 	 België . 	 Hij denkt even"	hoopvol	dat België een stad is in Duitsland , maar met een buurland is hij ook	de_morgen_20020128_01_3
126	hoopvol/adj/de_morgen_20010606_01_211/366	In de topvijftig van Zundert staan heel wat Belgische jongeren , en dat stemt zeer	hoopvol	". 	 Vanaf volgend jaar , zegt Clonen , wordt een eliteteam van maximum tien"	de_morgen_20010606_01_211
127	hoopvol/adj/de_morgen_20001110_01_93/365	van de stemmentellers in South Florida . En op dat vlak stemt de geschiedenis niet	hoopvol	. Het is namelijk niet voor het eerst dat de uitkomst van een Amerikaanse presidentsverkiezing	de_morgen_20001110_01_93
128	hoopvol/adj/de_morgen_20020302_01_131/107	in positieve zin . Toch reageerden de aandelenbeurzen allesbehalve euforisch . Ondanks de stroom van	hoopvolle	macro-economische indicatoren verloor de S&P500 sinds begin januari ongeveer 5 procent . Gegeven de vrij	de_morgen_20020302_01_131
129	hoopvol/adj/de_morgen_20040830_01_141/351	vliegtuig richting China , waar in tegenstelling tot de gesatureerde Europese markten , de tijd	hoopvol	"wegtikt voor Swatch : 	 Weet je dat alleen al bij het passeren van de"	de_morgen_20040830_01_141
130	hoopvol/adj/de_morgen_20020304_01_115/693	majors van zowel de muziek- als de filmindustrie . De eerste gesprekken lijken veelbelovend ,	hoopvol	keren beide heren - op dat ogenblik nog altijd platzak - terug naar Amsterdam .	de_morgen_20020304_01_115
131	hoopvol/adj/de_morgen_20021227_01_30/653	naïef optimisme ? Ik denk het niet . De huidige realiteit stemt me niet echt	hoopvol	maar dat mag ons er niet van weerhouden om ons verstand te gebruiken en keuzes	de_morgen_20021227_01_30
132	hoopvol/adj/de_morgen_19990225_01_73/321	"	 De zaak moet nu op de agenda komen . 	 Volmer noemde het overigens"	hoopvol	dat de Turkse president Süleyman Demirel amnestie heeft afgekondigd voor PKK-strijders die de wapens neerleggen	de_morgen_19990225_01_73
133	hoopvol/adj/de_morgen_20020117_01_50/203	en niet overmatig optimistische VN-gezant voor Cyprus , noemde de aanvang van het proces '	hoopvol	' . Dick Leurdijk , VN-expert en Cyprus-kenner van het Nederlandse instituut Clingendael , heeft	de_morgen_20020117_01_50
134	hoopvol/adj/de_morgen_20011027_01_74/291	Waar bestaat dit nog ? De dreigende wolken boven Doel zijn weer eens veranderd in	hoopvolle	nooit aflatende spierwitte tweelingswolken die dampend uit de koeltorens over de polders glijden . Alternatieve	de_morgen_20011027_01_74
135	hoopvol/adj/de_morgen_20020504_01_128/47	Parade , komt het Verenigd Koninkrijk - Land of hope and glory - iets minder	hoopvol	en glorieus naar voren dan zijn volkslied wel zou willen doen geloven . Aarschot /	de_morgen_20020504_01_128
136	hoopvol/adj/de_morgen_20010502_01_57/848	bijna rond met wetsontwerpen om positie van patiënt in gezondheidszorg te versterken Magda Aelvoet is	hoopvol	over de campagne om meer verpleegkundigen te lokken . ( Foto Tim Dirven	de_morgen_20010502_01_57
